html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
https://github.com/ror-community/ror-updates/issues/13003,https://ror.org/056zprp28,Microsoft Research New York City (United States)*en,active,company,Microsoft Research New York*en,Microsoft Research New York City (United States)*en; Microsoft Research New York City*en,MSR-NYC*en,https://www.microsoft.com/en-us/research/lab/microsoft-research-new-york/,,,2012,,,,,,,,,New York City,United States,5128581
https://github.com/ror-community/ror-updates/issues/13008,https://ror.org/000zz1243,Dinas Pendidikan Kabupaten Grobogan*id,active,education,Disdik Grobogan*id; Education Office of Grobogan District*en,Dinas Pendidikan Kabupaten Grobogan*id,,https://disdik.grobogan.go.id,,,,,,,,,,,,Grobogan,Indonesia,1643768
https://github.com/ror-community/ror-updates/issues/13001,https://ror.org/04c7yen31,Kookje College*en,active,education,Kookje University*en; International University*en,Kookje College*en; 국제대학교*kr,,https://www.kookje.ac.kr,https://ko.wikipedia.org/wiki/%EA%B5%AD%EC%A0%9C%EB%8C%80%ED%95%99%EA%B5%90_(%EA%B2%BD%EA%B8%B0),kookje.ac.kr,1997,,,,,,,Q3459863,Q3459863,Pyeongtaek,South Korea,1838341
https://github.com/ror-community/ror-updates/issues/13012,https://ror.org/02ewr8206,Patel Institute of Science and Management*en,active,education,,Patel Institute of Science and Management*en,,https://pismpg.com,,pismpg.com,2004,,,,,,,Q83513163,Q83513163,Bangalore,India,1277333
https://github.com/ror-community/ror-updates/issues/13002,https://ror.org/02vpw2d22,Rai University*en,active,education,,Rai University*en,RU*en,https://www.raiuniversity.edu,https://en.wikipedia.org/wiki/Rai_University,raiuniversity.edu,2012,,,,,0000 0004 0499 5674,0000 0004 0499 5674,Q7283682,Q7283682,Ahmedabad,India,1279233
https://github.com/ror-community/ror-updates/issues/13019,https://ror.org/0107nyd78,Tübingen AI Center*en,active,education,,Tübingen AI Center*en,,https://tuebingen.ai,,tuebingen.ai,,,,,,,,,,Tübingen,Germany,2820860
https://github.com/ror-community/ror-updates/issues/13020,https://ror.org/05dsfb086,Berlin Institute for the Foundations of Learning and Data*en,active,facility,Berlin Zentrum für Maschinelles Lernen*de; BIFOLD Berlin*en; BIFOLD Institute*en,Berlin Institute for the Foundations of Learning and Data*en; The Berlin Institute for the Foundations of Learning and Data (BIFOLD)*en,BIFOLD*en,https://www.bifold.berlin,,bifold.berlin,2019,,,,,0000 0005 1089 7074,0000 0005 1089 7074,Q108366971,Q108366971,Berlin,Germany,2950159
https://github.com/ror-community/ror-updates/issues/13021,https://ror.org/01t4ttr56,Center for Scalable Data Analytics and Artificial Intelligence*en,active,education,ScaDS.AI*en,Center for Scalable Data Analytics and Artificial Intelligence*en,,https://scads.ai,,scads.ai,2014,,,,,,,,,Dresden,Germany,2935022
https://github.com/ror-community/ror-updates/issues/13025,https://ror.org/02x6ahj98,University of Vavuniya*en,active,education,"University of Vavuniya, Sri Lanka*en",University of Vavuniya*en; வவுனியாப் பல்கலைக்கழகம்*ta,UOV*en,https://vau.ac.lk,https://en.wikipedia.org/wiki/University_of_Vavuniya,vau.ac.lk,2021,,,,,,,Q107334343,Q107334343,Vavuniya,Sri Lanka,1225018
https://github.com/ror-community/ror-updates/issues/13026,https://ror.org/01y92wg94,Universidad Tecnológica de Querétaro*es,active,education,Technological University of Querétaro*en,Universidad Tecnológica de Querétaro*es,UTEQ*es,https://www.uteq.edu.mx,,uteq.edu.mx,1994,,,,,,,Q97176180,Q97176180,Querétaro,México,3991164
https://github.com/ror-community/ror-updates/issues/13023,https://ror.org/02bw9cj21,Evropski univerzitet Brčko distrikt*bs,active,education,European University Brcko District*en,Evropski univerzitet Brčko distrikt*bs,EUBD*bs,https://eubd.edu.ba,,eubd.edu.ba,2011,,,,,,,,,Brčko,Bosnia & Herzegovina,3203521
https://github.com/ror-community/ror-updates/issues/13027,https://ror.org/017gb1s53,Collegium Intermarium*la,active,education,,Collegium Intermarium*la; Uczelnia Collegium Intermarium*pl,,https://collegiumintermarium.org,https://pl.wikipedia.org/wiki/Uczelnia_Collegium_Intermarium,collegiumintermarium.org,2021,,,,,,,Q107202968,Q107202968,Warsaw,Poland,756135
