Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
34887,https://github.com/ror-community/ror-updates/issues/34887,Add a new organization to ROR: Office of Subsurface Energy,Office of Subsurface Energy,https://ror.org/01trydq90,https://ror.org/05vc7s830,Hydrocarbons and Geothermal Office,Parent,Release
34887,https://github.com/ror-community/ror-updates/issues/34887,Add a new organization to ROR: Office of Subsurface Energy,Hydrocarbons and Geothermal Office,https://ror.org/05vc7s830,https://ror.org/01trydq90,Office of Subsurface Energy,Child,Release
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Sea Grant College Program,https://ror.org/05kxwb513,https://ror.org/02z5nhe81,National Oceanic and Atmospheric Administration,Parent,Production
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Oceanic and Atmospheric Administration,https://ror.org/02z5nhe81,https://ror.org/05kxwb513,National Sea Grant College Program,Child,Release
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Sea Grant College Program,https://ror.org/05kxwb513,https://ror.org/02kgve346,NOAA Oceanic and Atmospheric Research,Parent,Production
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",NOAA Oceanic and Atmospheric Research,https://ror.org/02kgve346,https://ror.org/05kxwb513,National Sea Grant College Program,Child,Release
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Sea Grant College Program,https://ror.org/05kxwb513,https://ror.org/04j23ff69,Alaska Sea Grant,Child,Production
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",Alaska Sea Grant,https://ror.org/04j23ff69,https://ror.org/05kxwb513,National Sea Grant College Program,Parent,Release
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Sea Grant College Program,https://ror.org/05kxwb513,https://ror.org/02yn1nr06,California Sea Grant,Child,Production
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",California Sea Grant,https://ror.org/02yn1nr06,https://ror.org/05kxwb513,National Sea Grant College Program,Parent,Release
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Sea Grant College Program,https://ror.org/05kxwb513,https://ror.org/01ksx6c70,Connecticut Sea Grant,Child,Production
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",Connecticut Sea Grant,https://ror.org/01ksx6c70,https://ror.org/05kxwb513,National Sea Grant College Program,Parent,Release
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Sea Grant College Program,https://ror.org/05kxwb513,https://ror.org/038rzmb16,Delaware Sea Grant,Child,Production
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",Delaware Sea Grant,https://ror.org/038rzmb16,https://ror.org/05kxwb513,National Sea Grant College Program,Parent,Release
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Sea Grant College Program,https://ror.org/05kxwb513,https://ror.org/01j5kpq29,Florida Sea Grant,Child,Production
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",Florida Sea Grant,https://ror.org/01j5kpq29,https://ror.org/05kxwb513,National Sea Grant College Program,Parent,Release
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Sea Grant College Program,https://ror.org/05kxwb513,https://ror.org/0014w1417,Georgia Sea Grant,Child,Production
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",Georgia Sea Grant,https://ror.org/0014w1417,https://ror.org/05kxwb513,National Sea Grant College Program,Parent,Release
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Sea Grant College Program,https://ror.org/05kxwb513,https://ror.org/01rrxb840,Guam Sea Grant,Child,Production
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",Guam Sea Grant,https://ror.org/01rrxb840,https://ror.org/05kxwb513,National Sea Grant College Program,Parent,Release
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Sea Grant College Program,https://ror.org/05kxwb513,https://ror.org/053598c22,University of Hawaiʻi Sea Grant,Child,Production
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",University of Hawaiʻi Sea Grant,https://ror.org/053598c22,https://ror.org/05kxwb513,National Sea Grant College Program,Parent,Release
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Sea Grant College Program,https://ror.org/05kxwb513,https://ror.org/00vg14f79,Illinois Indiana Sea Grant,Child,Production
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",Illinois Indiana Sea Grant,https://ror.org/00vg14f79,https://ror.org/05kxwb513,National Sea Grant College Program,Parent,Release
35128,https://github.com/ror-community/ror-updates/issues/35128,"Add a new organization to ROR: 
 
National Sea Grant College Program",National Sea Grant College Program,https://ror.org/05kxwb513,https://ror.org/05k70qf45,Lake Champlain Sea Grant,Child,Production
