Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
9064,https://github.com/ror-community/ror-updates/issues/9064,"Modify the information in an existing ROR record: 
 Escola Politècnica Superior d'Alcoi https://ror.org/05859w570
",Escola Politècnica Superior d'Alcoi,https://ror.org/05859w570,https://ror.org/01460j859,Universitat Politècnica de València,Parent,Release
9064,https://github.com/ror-community/ror-updates/issues/9064,"Modify the information in an existing ROR record: 
 Escola Politècnica Superior d'Alcoi https://ror.org/05859w570
",Universitat Politècnica de València,https://ror.org/01460j859,https://ror.org/05859w570,Escola Politècnica Superior d'Alcoi,Child,Release
8110,https://github.com/ror-community/ror-updates/issues/8110,Modify the information in an existing ROR record: Public Health Agency of Canada https://ror.org/023xf2a37,Public Health Agency of Canada,https://ror.org/023xf2a37,https://ror.org/05p8nb362,Health Canada,Parent,Release
8110,https://github.com/ror-community/ror-updates/issues/8110,Modify the information in an existing ROR record: Public Health Agency of Canada https://ror.org/023xf2a37,Health Canada,https://ror.org/05p8nb362,https://ror.org/023xf2a37,Public Health Agency of Canada,Child,Release
8113,https://github.com/ror-community/ror-updates/issues/8113,Modify the information in an existing ROR record: Paracelsus-Klinik Osnabrück - https://ror.org/00dy6h529,Paracelsus-Klinik Osnabrück,https://ror.org/00dy6h529,https://ror.org/0270sxy44,Paracelsus Elena Klinik Kassel,Child,Production
8113,https://github.com/ror-community/ror-updates/issues/8113,Modify the information in an existing ROR record: Paracelsus-Klinik Osnabrück - https://ror.org/00dy6h529,Paracelsus Elena Klinik Kassel,https://ror.org/0270sxy44,https://ror.org/00dy6h529,Paracelsus-Klinik Osnabrück,Parent,Release
8113,https://github.com/ror-community/ror-updates/issues/8113,Modify the information in an existing ROR record: Paracelsus-Klinik Osnabrück - https://ror.org/00dy6h529,Paracelsus-Klinik Osnabrück,https://ror.org/00dy6h529,https://ror.org/01hfgpz79,Paracelsus-Klinik Golzheim Düsseldorf,Child,Production
8113,https://github.com/ror-community/ror-updates/issues/8113,Modify the information in an existing ROR record: Paracelsus-Klinik Osnabrück - https://ror.org/00dy6h529,Paracelsus-Klinik Golzheim Düsseldorf,https://ror.org/01hfgpz79,https://ror.org/00dy6h529,Paracelsus-Klinik Osnabrück,Parent,Release
8113,https://github.com/ror-community/ror-updates/issues/8113,Modify the information in an existing ROR record: Paracelsus-Klinik Osnabrück - https://ror.org/00dy6h529,Paracelsus-Klinik Osnabrück,https://ror.org/00dy6h529,https://ror.org/012xv2c39,Paracelsus-Harz-Klinik Bad Suderode,Child,Production
8113,https://github.com/ror-community/ror-updates/issues/8113,Modify the information in an existing ROR record: Paracelsus-Klinik Osnabrück - https://ror.org/00dy6h529,Paracelsus-Harz-Klinik Bad Suderode,https://ror.org/012xv2c39,https://ror.org/00dy6h529,Paracelsus-Klinik Osnabrück,Parent,Release
