Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
10773,https://github.com/ror-community/ror-updates/issues/10773,"Add a new organization to ROR: 
 
Laboratory for Reasearch on Enterprise and Decisions",Laboratory for Research on Enterprise and Decisions,https://ror.org/04zp4f313,https://ror.org/022efad20,University of Gabès,Parent,Production
10773,https://github.com/ror-community/ror-updates/issues/10773,"Add a new organization to ROR: 
 
Laboratory for Reasearch on Enterprise and Decisions",University of Gabès,https://ror.org/022efad20,https://ror.org/04zp4f313,Laboratory for Research on Enterprise and Decisions,Child,Release
14567,https://github.com/ror-community/ror-updates/issues/14567,Add a new organization to ROR: La Cité du Genre,La Cité du Genre,https://ror.org/03kja7h52,https://ror.org/05f82e368,Université Paris Cité,Parent,Production
14567,https://github.com/ror-community/ror-updates/issues/14567,Add a new organization to ROR: La Cité du Genre,Université Paris Cité,https://ror.org/05f82e368,https://ror.org/03kja7h52,La Cité du Genre,Child,Release
14558,https://github.com/ror-community/ror-updates/issues/14558,"Add a new organization to ROR: Hématopoïèse normale et pathologique : Emergence, environnement et recherche translationnelle","Hématopoïèse normale et pathologique : Emergence, environnement et recherche translationnelle",https://ror.org/02cypx016,https://ror.org/05f82e368,Université Paris Cité,Parent,Production
14558,https://github.com/ror-community/ror-updates/issues/14558,"Add a new organization to ROR: Hématopoïèse normale et pathologique : Emergence, environnement et recherche translationnelle",Université Paris Cité,https://ror.org/05f82e368,https://ror.org/02cypx016,"Hématopoïèse normale et pathologique : Emergence, environnement et recherche translationnelle",Child,Release
14558,https://github.com/ror-community/ror-updates/issues/14558,"Add a new organization to ROR: Hématopoïèse normale et pathologique : Emergence, environnement et recherche translationnelle","Hématopoïèse normale et pathologique : Emergence, environnement et recherche translationnelle",https://ror.org/02cypx016,https://ror.org/02vjkv261,Inserm,Parent,Production
14558,https://github.com/ror-community/ror-updates/issues/14558,"Add a new organization to ROR: Hématopoïèse normale et pathologique : Emergence, environnement et recherche translationnelle",Inserm,https://ror.org/02vjkv261,https://ror.org/02cypx016,"Hématopoïèse normale et pathologique : Emergence, environnement et recherche translationnelle",Child,Release
14555,https://github.com/ror-community/ror-updates/issues/14555,Add a new organization to ROR: France Cohortes,France Cohortes,https://ror.org/03r83qv57,https://ror.org/05f82e368,Université Paris Cité,Parent,Production
14555,https://github.com/ror-community/ror-updates/issues/14555,Add a new organization to ROR: France Cohortes,Université Paris Cité,https://ror.org/05f82e368,https://ror.org/03r83qv57,France Cohortes,Child,Release
14854,https://github.com/ror-community/ror-updates/issues/14854,Add a new organization to ROR - French Navy,Marine nationale,https://ror.org/051dhry29,https://ror.org/025er3q23,Ministère des Armées,Parent,Production
14854,https://github.com/ror-community/ror-updates/issues/14854,Add a new organization to ROR - French Navy,Ministère des Armées,https://ror.org/025er3q23,https://ror.org/051dhry29,Marine nationale,Child,Release
14855,https://github.com/ror-community/ror-updates/issues/14855,Add a new organization to ROR - French Air and Space Force,Armée de l'air et de l'espace,https://ror.org/0060wr328,https://ror.org/025er3q23,Ministère des Armées,Parent,Production
