Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
14,https://github.com/ror-community/ror-updates/issues/14,Add a new organization to ROR: Yellowstone National Park,Yellowstone National Park,https://ror.org/04rw5yk74,https://ror.org/044zqqy65,National Park Service,Parent,Production
14,https://github.com/ror-community/ror-updates/issues/14,Add a new organization to ROR: Yellowstone National Park,National Park Service,https://ror.org/044zqqy65,https://ror.org/04rw5yk74,Yellowstone National Park,Child,Release
15,https://github.com/ror-community/ror-updates/issues/15,Add a new organization to ROR: Grand Teton National Park,Grand Teton National Park,https://ror.org/00vpxf870,https://ror.org/044zqqy65,National Park Service,Parent,Production
15,https://github.com/ror-community/ror-updates/issues/15,Add a new organization to ROR: Grand Teton National Park,National Park Service,https://ror.org/044zqqy65,https://ror.org/00vpxf870,Grand Teton National Park,Child,Release
17,https://github.com/ror-community/ror-updates/issues/17,Add a new organization to ROR: FitzPatrick Institute of African Ornithology,FitzPatrick Institute of African Ornithology,https://ror.org/05rgme147,https://ror.org/03p74gp79,University of Cape Town,Related,Production
17,https://github.com/ror-community/ror-updates/issues/17,Add a new organization to ROR: FitzPatrick Institute of African Ornithology,University of Cape Town,https://ror.org/03p74gp79,https://ror.org/05rgme147,FitzPatrick Institute of African Ornithology,Related,Release
19,https://github.com/ror-community/ror-updates/issues/19,Add a new organization to ROR: Yale Peabody Museum,Yale Peabody Museum,https://ror.org/03db5ay71,https://ror.org/03v76x132,Yale University,Parent,Release
19,https://github.com/ror-community/ror-updates/issues/19,Add a new organization to ROR: Yale Peabody Museum,Yale University,https://ror.org/03v76x132,https://ror.org/03db5ay71,Yale Peabody Museum,Child,Release
25,https://github.com/ror-community/ror-updates/issues/25,Add a new organization to ROR: Joint Fire Science Program,Joint Fire Science Program,https://ror.org/03ccbtk93,https://ror.org/03zmjc935,US Forest Service,Parent,Production
25,https://github.com/ror-community/ror-updates/issues/25,Add a new organization to ROR: Joint Fire Science Program,US Forest Service,https://ror.org/03zmjc935,https://ror.org/03ccbtk93,Joint Fire Science Program,Child,Release
