html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
https://github.com/ror-community/ror-updates/issues/14838,https://ror.org/0554nwf36,,,,,,,,,,,,,,,,,,,,,replace==2469274
https://github.com/ror-community/ror-updates/issues/20164,https://ror.org/04k41b912,,replace==inactive,,,,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26017,https://ror.org/0072dxg89,replace==Fachhochschule Salzburg*de,,,replace==FH Salzburg*de,replace==Fachhochschule Salzburg*de; Fachhochschule Salzburg GmbH*de; Salzburg University of Applied Sciences GmbH*en; Salzburg University of Applied Sciences*en,,,replace==https://de.wikipedia.org/wiki/Fachhochschule_Salzburg,,,,,,,,,add==Q701554,replace==Q701554,,,
https://github.com/ror-community/ror-updates/issues/24150,https://ror.org/01hmrqc81,replace==CiS Forschungsinstitut für Mikrosensorik GmbH*de,,,replace==CiS Forschungsinstitut für Mikrosensorik*de; CiS Research Institute for Micro Sensors and Photovoltaics*en; Research Institute for Micro Sensors GmbH*en,replace==CiS Forschungsinstitut für Mikrosensorik GmbH*de,,replace==https://www.cismst.org,,add==cismst.org,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26065,https://ror.org/05ck8hg96,replace==University of Technology and Applied Sciences-Salalah*en,,,add==UTAS-Salalah*en,replace==University of Technology and Applied Sciences-Salalah*en; الجامعة التقنية والعلوم التطبيقية صلالة*ar,delete==UTAS*en,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26095,https://ror.org/016gd3115,,,,,,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26022,https://ror.org/00c1dt378,,,,,,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26030,https://ror.org/04mqb0968,,,,add==Princess Alexandra Hospital - MSH*en,,,replace==https://www.metrosouth.health.qld.gov.au/hospital-and-health-centres/princess-alexandra-hospital,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26102,https://ror.org/00c8gax70,,,,replace==Queen Elizabeth II Jubilee Hospital - MSH*en; QEII Hospital*en,,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26103,https://ror.org/014tr1k14,,,,replace==Bayside Health Service*en,,add==BHS*en,replace==https://www.metrosouth.health.qld.gov.au/hospital-and-health-centres/redland-hospital,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26031,https://ror.org/04dz3w425,,,,add==Inala Community Health Centre - MSH*en,,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26032,https://ror.org/0082dha77,,,,add==Logan Hospital - MSH*en,,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26096,https://ror.org/03bj0v820,,,,,add==Research Center on the Basque Language And Texts*en,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26097,https://ror.org/00222yk13,,,,,add==Institute of Analytical Sciences and Physico-Chemistry for Environment and Materials*en,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26098,https://ror.org/03dg47v24,,,,,add==Laboratory of Complex Fluids and their Reservoirs*en,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26099,https://ror.org/02brsbg31,,,,,add==Behavioral Ecology and Fish Population Biology*en,,replace==https://aquapole.bordeaux-aquitaine.hub.inrae.fr/umr-ecobiop,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26100,https://ror.org/04cms1b08,,,,,add==Laboratory energy and environmental transitions*en,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/26101,https://ror.org/021wgs783,,,,add==UMR NuMeA*fr,"add==Nutrition, Métabolisme, Aquaculture*fr",,replace==https://eng-aquapole.bordeaux-aquitaine.hub.inrae.fr/umr-numea,,,,,,,,,,add==Q56583004,replace==Q56583004,,,
https://github.com/ror-community/ror-updates/issues/26180,https://ror.org/0283nw634,,replace==inactive,,,,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/24032,https://ror.org/0168r3w48,replace==University of California San Diego*en,,,"replace==UC San Diego*en; University of California, San Diego*en",replace==University of California San Diego*en,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/24028,https://ror.org/00pt8r998,replace==Universidad Nacional del Litoral*es,,,replace==Université Nationale du Littoral*fr; National University of the Littoral*en,replace==Universidad Nacional del Litoral*es,,replace==https://www.unl.edu.ar,,replace==unl.edu.ar,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/24023,https://ror.org/00dzfx204,replace==Bilecik Şeyh Edebali Üniversitesi*tr,,,replace==Bilecik University*en,replace==Bilecik Şeyh Edebali Üniversitesi*tr; Bilecik Şeyh Edebali University*en,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/23991,https://ror.org/0103eqz62,,,,,,,replace==https://researchcanada.org,,replace==researchcanada.org,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/23973,https://ror.org/03rd8mf35,replace==Health Sciences University*en,,,replace==AECC University College*en; Anglo European College of Chiropractic*en,replace==Health Sciences University*en,replace==HSU*en; AECC*en,replace==https://www.hsu.ac.uk,,replace==hsu.ac.uk,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/23969,https://ror.org/00pnhtk88,,,,add==Indiana Geological Survey*en,,add==IGS*en,replace==https://igws.iu.edu,,replace==igws.iu.edu,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/23965,https://ror.org/02skbsp27,replace==Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung (IPK)*de,,,,replace==Leibniz Institute of Plant Genetics and Crop Plant Research (IPK)*en; Leibniz Institute of Plant Genetics and Crop Plant Research*en; Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung*de,,replace==https://www.ipk-gatersleben.de,,replace==ipk-gatersleben.de,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/23961,https://ror.org/056a6x975,replace==Ministry of Infrastructure and Water Management*en,,,,,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/23953,https://ror.org/01g80gk13,,,,,,,replace==https://ansm.sante.fr,,replace==ansm.sante.fr,,,,,,,,,,,,replace==2980916
https://github.com/ror-community/ror-updates/issues/23949,https://ror.org/05hkycn11,replace==Deutsche Meeresmuseum*de,,,add==German Oceanographic Museum*en,replace==Deutsche Meeresmuseum*de; Ocean Museum Germany*en,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/23944,https://ror.org/02f0psx94,replace==The Polytechnic University of Japan*en,,,,replace==The Polytechnic University of Japan*en; 職業能力開発総合大学校*ja,,replace==https://www.uitec.jeed.go.jp,,replace==uitec.jeed.go.jp,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/23943,https://ror.org/05v9vy052,,,,,,,replace==https://spu.edu.iq/en/,,replace==spu.edu.iq,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/23936,https://ror.org/02jz38b76,,,,,replace==University of Human Development*en; زانکۆی گەشەپێدانی مرۆیی*ku; جامعة التنمية البشرية*ar,replace==UHD*en,replace==https://uhd.edu.iq,,replace==uhd.edu.iq,,,,,,,,add==Q5989870,replace==Q5989870,,,
https://github.com/ror-community/ror-updates/issues/23930,https://ror.org/05xv2md42,replace==Humber Polytechnic*en,,,replace==Humber College*en; Humber College Institute of Technology and Advanced Learning*en,replace==Humber Polytechnic*en,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/23921,https://ror.org/051g1n833,replace==National Pedagogical University of Uzbekistan*en,,,replace==Tashkent State Pedagogical University named after Nizami*en; Toshkent Davlat Pedagogika Universiteti Nizomiy*uz; Ташкентский Государственный Педагогический Университет имени Нисомия*ru; Nizomiy Nomidagi Toshkent Davlat Pedagogika Universiteti*uz; Tashkent State Pedagogical University*en; Toshkent Davlat Pedagogika Universiteti*uz; Ташкентский Государственный Педагогический Университет*ru,replace==National Pedagogical University of Uzbekistan*en; Oʻzbekiston milliy pedagogika universiteti*uz; Национальный педагогический университет Узбекистана*ru,,replace==https://www.tdpu.uz,,replace==tdpu.uz,,,,,,,,,,,,
