Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
5305,https://github.com/ror-community/ror-updates/issues/5305,"Merge two or more ROR records: 
 
Acta les instituts techniques agricoles05d3gn492 and 00ygxqz19",Acta - les Instituts Techniques Agricoles,https://ror.org/05d3gn492,https://ror.org/00ygxqz19,Acta les instituts techniques agricoles,Successor,Production
5124,https://github.com/ror-community/ror-updates/issues/5124,"Add a new organization to ROR: 
 
ISIS Neutron and Muon Source",ISIS Neutron and Muon Source,https://ror.org/01t8fg661,https://ror.org/057g20z61,Science and Technology Facilities Council,Parent,Production
5124,https://github.com/ror-community/ror-updates/issues/5124,"Add a new organization to ROR: 
 
ISIS Neutron and Muon Source",Science and Technology Facilities Council,https://ror.org/057g20z61,https://ror.org/01t8fg661,ISIS Neutron and Muon Source,Child,Release
5310,https://github.com/ror-community/ror-updates/issues/5310,Add a new organization to ROR: INGV Sezione di Roma 1,INGV Sezione di Roma 1,https://ror.org/049412q44,https://ror.org/00qps9a02,Istituto Nazionale di Geofisica e Vulcanologia,Parent,Production
5310,https://github.com/ror-community/ror-updates/issues/5310,Add a new organization to ROR: INGV Sezione di Roma 1,Istituto Nazionale di Geofisica e Vulcanologia,https://ror.org/00qps9a02,https://ror.org/049412q44,INGV Sezione di Roma 1,Child,Release
5311,https://github.com/ror-community/ror-updates/issues/5311,Add a new organization to ROR: INGV Sezione di Roma 2,INGV Sezione di Roma 2,https://ror.org/03z92nm69,https://ror.org/00qps9a02,Istituto Nazionale di Geofisica e Vulcanologia,Parent,Production
5311,https://github.com/ror-community/ror-updates/issues/5311,Add a new organization to ROR: INGV Sezione di Roma 2,Istituto Nazionale di Geofisica e Vulcanologia,https://ror.org/00qps9a02,https://ror.org/03z92nm69,INGV Sezione di Roma 2,Child,Release
5312,https://github.com/ror-community/ror-updates/issues/5312,Add a new organization to ROR: INGV Osservatorio Nazionale Terremoti,INGV Osservatorio Nazionale Terremoti,https://ror.org/00khsxp79,https://ror.org/00qps9a02,Istituto Nazionale di Geofisica e Vulcanologia,Parent,Production
5312,https://github.com/ror-community/ror-updates/issues/5312,Add a new organization to ROR: INGV Osservatorio Nazionale Terremoti,Istituto Nazionale di Geofisica e Vulcanologia,https://ror.org/00qps9a02,https://ror.org/00khsxp79,INGV Osservatorio Nazionale Terremoti,Child,Release
5314,https://github.com/ror-community/ror-updates/issues/5314,Add a new organization to ROR: INGV Osservatorio Etneo,INGV Osservatorio Etneo,https://ror.org/03vrtgf80,https://ror.org/00qps9a02,Istituto Nazionale di Geofisica e Vulcanologia,Parent,Production
5314,https://github.com/ror-community/ror-updates/issues/5314,Add a new organization to ROR: INGV Osservatorio Etneo,Istituto Nazionale di Geofisica e Vulcanologia,https://ror.org/00qps9a02,https://ror.org/03vrtgf80,INGV Osservatorio Etneo,Child,Release
5315,https://github.com/ror-community/ror-updates/issues/5315,Add a new organization to ROR: INGV Sezione di Milano,INGV Sezione di Milano,https://ror.org/00vfbgd72,https://ror.org/00qps9a02,Istituto Nazionale di Geofisica e Vulcanologia,Parent,Production
5315,https://github.com/ror-community/ror-updates/issues/5315,Add a new organization to ROR: INGV Sezione di Milano,Istituto Nazionale di Geofisica e Vulcanologia,https://ror.org/00qps9a02,https://ror.org/00vfbgd72,INGV Sezione di Milano,Child,Release
5316,https://github.com/ror-community/ror-updates/issues/5316,Add a new organization to ROR: INGV Sezione di Bologna,INGV Sezione di Bologna,https://ror.org/029w2re51,https://ror.org/00qps9a02,Istituto Nazionale di Geofisica e Vulcanologia,Parent,Production
5316,https://github.com/ror-community/ror-updates/issues/5316,Add a new organization to ROR: INGV Sezione di Bologna,Istituto Nazionale di Geofisica e Vulcanologia,https://ror.org/00qps9a02,https://ror.org/029w2re51,INGV Sezione di Bologna,Child,Release
5317,https://github.com/ror-community/ror-updates/issues/5317,Add a new organization to ROR: INGV Sezione di Pisa,INGV Sezione di Pisa,https://ror.org/00vfm5970,https://ror.org/00qps9a02,Istituto Nazionale di Geofisica e Vulcanologia,Parent,Production
5317,https://github.com/ror-community/ror-updates/issues/5317,Add a new organization to ROR: INGV Sezione di Pisa,Istituto Nazionale di Geofisica e Vulcanologia,https://ror.org/00qps9a02,https://ror.org/00vfm5970,INGV Sezione di Pisa,Child,Release
5318,https://github.com/ror-community/ror-updates/issues/5318,Add a new organization to ROR: INGV Sezione di Palermo,INGV Sezione di Palermo,https://ror.org/012s4fy16,https://ror.org/00qps9a02,Istituto Nazionale di Geofisica e Vulcanologia,Parent,Production
5318,https://github.com/ror-community/ror-updates/issues/5318,Add a new organization to ROR: INGV Sezione di Palermo,Istituto Nazionale di Geofisica e Vulcanologia,https://ror.org/00qps9a02,https://ror.org/012s4fy16,INGV Sezione di Palermo,Child,Release
5319,https://github.com/ror-community/ror-updates/issues/5319,Add a new organization to ROR: INGV Sezione Irpinia,INGV Sezione Irpinia,https://ror.org/02gsny710,https://ror.org/00qps9a02,Istituto Nazionale di Geofisica e Vulcanologia,Parent,Production
5319,https://github.com/ror-community/ror-updates/issues/5319,Add a new organization to ROR: INGV Sezione Irpinia,Istituto Nazionale di Geofisica e Vulcanologia,https://ror.org/00qps9a02,https://ror.org/02gsny710,INGV Sezione Irpinia,Child,Release
5299,https://github.com/ror-community/ror-updates/issues/5299,Add a new organization to ROR: Western Wildland Environmental Threat Assessment Center,Western Wildland Environmental Threat Assessment Center,https://ror.org/00wtjmd03,https://ror.org/02s42ys89,Pacific Northwest Research Station,Parent,Production
