Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
,,,Ningxia Seismological Bureau,https://ror.org/029w34q36,https://ror.org/045sza929,China Earthquake Administration,Parent,Production
,,,China Earthquake Administration,https://ror.org/045sza929,https://ror.org/029w34q36,Ningxia Seismological Bureau,Child,Release
,,,Fushun Seismological Bureau,https://ror.org/04ww2n633,https://ror.org/045sza929,China Earthquake Administration,Parent,Production
,,,China Earthquake Administration,https://ror.org/045sza929,https://ror.org/04ww2n633,Fushun Seismological Bureau,Child,Release
,,,Heilongjiang Earthquake Agency,https://ror.org/0146tv827,https://ror.org/045sza929,China Earthquake Administration,Parent,Production
,,,China Earthquake Administration,https://ror.org/045sza929,https://ror.org/0146tv827,Heilongjiang Earthquake Agency,Child,Release
,,,Zhangjiakou City Science and Technology and Seismological Bureau,https://ror.org/011y3sy88,https://ror.org/045sza929,China Earthquake Administration,Parent,Production
,,,China Earthquake Administration,https://ror.org/045sza929,https://ror.org/011y3sy88,Zhangjiakou City Science and Technology and Seismological Bureau,Child,Release
,,,Hebei Seismological Bureau,https://ror.org/03jb7qa21,https://ror.org/045sza929,China Earthquake Administration,Parent,Production
,,,China Earthquake Administration,https://ror.org/045sza929,https://ror.org/03jb7qa21,Hebei Seismological Bureau,Child,Release
,,,Shenzhen Science and Technology Innovation Commission,https://ror.org/017n8df75,https://ror.org/05rcfc739,Shenzhen Municipal People's Government,Parent,Production
,,,Shenzhen Municipal People's Government,https://ror.org/05rcfc739,https://ror.org/017n8df75,Shenzhen Science and Technology Innovation Commission,Child,Release
,,,Department of Education Shandong Province,https://ror.org/01ksk4k18,https://ror.org/03jjt8440,Government of Shandong Province,Parent,Production
,,,Government of Shandong Province,https://ror.org/03jjt8440,https://ror.org/01ksk4k18,Department of Education Shandong Province,Child,Release
,,,Jiangsu Education Department,https://ror.org/059md9404,https://ror.org/004svx814,Government of Jiangsu Province,Parent,Production
,,,Government of Jiangsu Province,https://ror.org/004svx814,https://ror.org/059md9404,Jiangsu Education Department,Child,Release
,,,Department of Science and Technology of Guangdong Province,https://ror.org/00tjzgn92,https://ror.org/050m0b055,People's Government of Guangdong Province,Parent,Production
,,,People's Government of Guangdong Province,https://ror.org/050m0b055,https://ror.org/00tjzgn92,Department of Science and Technology of Guangdong Province,Child,Release
