Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
31549,https://github.com/ror-community/ror-updates/issues/31549,Add a new organization to ROR: Université de recherche Paris Sciences et Lettres ComUE,Université de recherche Paris Sciences et Lettres COMUE,https://ror.org/058djva95,https://ror.org/013cjyk83,Université Paris Sciences et Lettres,Successor,Production
31549,https://github.com/ror-community/ror-updates/issues/31549,Add a new organization to ROR: Université de recherche Paris Sciences et Lettres ComUE,Université Paris Sciences et Lettres,https://ror.org/013cjyk83,https://ror.org/058djva95,Université de recherche Paris Sciences et Lettres COMUE,Predecessor,Release
33948,https://github.com/ror-community/ror-updates/issues/33948,Add a new organization to ROR: Ministry of the Solicitor General,Ministry of the Solicitor General,https://ror.org/00eyb5m17,https://ror.org/015pzp858,Government of Ontario,Parent,Production
33948,https://github.com/ror-community/ror-updates/issues/33948,Add a new organization to ROR: Ministry of the Solicitor General,Government of Ontario,https://ror.org/015pzp858,https://ror.org/00eyb5m17,Ministry of the Solicitor General,Child,Release
33950,https://github.com/ror-community/ror-updates/issues/33950,"Add a new organization to ROR: 
 
Correctional Service Canada (Ottawa, Ontario)/Service correctionel du Canada (Ottawa, Ontario)",Correctional Service Canada,https://ror.org/005yxex58,https://ror.org/010q4q527,Government of Canada,Parent,Production
33950,https://github.com/ror-community/ror-updates/issues/33950,"Add a new organization to ROR: 
 
Correctional Service Canada (Ottawa, Ontario)/Service correctionel du Canada (Ottawa, Ontario)",Government of Canada,https://ror.org/010q4q527,https://ror.org/005yxex58,Correctional Service Canada,Child,Release
34026,https://github.com/ror-community/ror-updates/issues/34026,"Add a new organization to ROR: 
 
Fundação de Apoio à Pesquisa",Fundação de Apoio à Pesquisa,https://ror.org/04c807f09,https://ror.org/0039d5757,Universidade Federal de Goiás,Related,Production
34026,https://github.com/ror-community/ror-updates/issues/34026,"Add a new organization to ROR: 
 
Fundação de Apoio à Pesquisa",Universidade Federal de Goiás,https://ror.org/0039d5757,https://ror.org/04c807f09,Fundação de Apoio à Pesquisa,Related,Release
34072,https://github.com/ror-community/ror-updates/issues/34072,"Add a new organization to ROR: 
 
KCG COLLEGE OF TECHNOLOGY",KCG College of Technology,https://ror.org/00hprb304,https://ror.org/01qhf1r47,"Anna University, Chennai",Related,Production
34072,https://github.com/ror-community/ror-updates/issues/34072,"Add a new organization to ROR: 
 
KCG COLLEGE OF TECHNOLOGY","Anna University, Chennai",https://ror.org/01qhf1r47,https://ror.org/00hprb304,KCG College of Technology,Related,Release
33977,https://github.com/ror-community/ror-updates/issues/33977,"Add a new organization to ROR: 
 
Yanbu English Language and Preparatory Year Institute",Yanbu English Language and Preparatory Year Institute,https://ror.org/0559yn632,https://ror.org/00km4z122,Royal Commission for Jubail and Yanbu,Parent,Production
33977,https://github.com/ror-community/ror-updates/issues/33977,"Add a new organization to ROR: 
 
Yanbu English Language and Preparatory Year Institute",Royal Commission for Jubail and Yanbu,https://ror.org/00km4z122,https://ror.org/0559yn632,Yanbu English Language and Preparatory Year Institute,Child,Release
33984,https://github.com/ror-community/ror-updates/issues/33984,"Add a new organization to ROR: 
 
Kerala State Disaster Management Authority",Kerala State Disaster Management Authority,https://ror.org/02x596q83,https://ror.org/01dqh8j58,National Institute of Disaster Management,Related,Production
33984,https://github.com/ror-community/ror-updates/issues/33984,"Add a new organization to ROR: 
 
Kerala State Disaster Management Authority",National Institute of Disaster Management,https://ror.org/01dqh8j58,https://ror.org/02x596q83,Kerala State Disaster Management Authority,Related,Release
34211,https://github.com/ror-community/ror-updates/issues/34211,Add a new organization to ROR: Alisher Navoi State Literature Museum,Alisher Navoi State Literature Museum,https://ror.org/05jcsht27,https://ror.org/01xgfaw76,Academy of Sciences Republic of Uzbekistan,Parent,Production
34211,https://github.com/ror-community/ror-updates/issues/34211,Add a new organization to ROR: Alisher Navoi State Literature Museum,Academy of Sciences Republic of Uzbekistan,https://ror.org/01xgfaw76,https://ror.org/05jcsht27,Alisher Navoi State Literature Museum,Child,Release
34181,https://github.com/ror-community/ror-updates/issues/34181,Add a new organization to ROR: Sharif Medical and Dental College,Sharif Medical and Dental College,https://ror.org/00fqs9036,https://ror.org/00gt6pp04,University of Health Sciences Lahore,Related,Production
34181,https://github.com/ror-community/ror-updates/issues/34181,Add a new organization to ROR: Sharif Medical and Dental College,University of Health Sciences Lahore,https://ror.org/00gt6pp04,https://ror.org/00fqs9036,Sharif Medical and Dental College,Related,Release
34063,https://github.com/ror-community/ror-updates/issues/34063,Add a new organization to ROR: Indian Museum,Indian Museum,https://ror.org/0044faa23,https://ror.org/028chwx32,Ministry of Culture,Parent,Production
34063,https://github.com/ror-community/ror-updates/issues/34063,Add a new organization to ROR: Indian Museum,Ministry of Culture,https://ror.org/028chwx32,https://ror.org/0044faa23,Indian Museum,Child,Release
34269,https://github.com/ror-community/ror-updates/issues/34269,"Add a new organization to ROR: 
 
Sree Sevugan Annamalai College, Devakottai",Sree Sevugan Annamalai College,https://ror.org/03d166522,https://ror.org/04ec9cc06,Alagappa University,Related,Production
34269,https://github.com/ror-community/ror-updates/issues/34269,"Add a new organization to ROR: 
 
Sree Sevugan Annamalai College, Devakottai",Alagappa University,https://ror.org/04ec9cc06,https://ror.org/03d166522,Sree Sevugan Annamalai College,Related,Release
34264,https://github.com/ror-community/ror-updates/issues/34264,"Add a new organization to ROR: 
 
State Administration of Science, Technology and Industry for National Defense","State Administration of Science, Technology and Industry for National Defense",https://ror.org/01g7jaj47,https://ror.org/0385nmy68,Ministry of Industry and Information Technology,Parent,Production
34264,https://github.com/ror-community/ror-updates/issues/34264,"Add a new organization to ROR: 
 
State Administration of Science, Technology and Industry for National Defense",Ministry of Industry and Information Technology,https://ror.org/0385nmy68,https://ror.org/01g7jaj47,"State Administration of Science, Technology and Industry for National Defense",Child,Release
34231,https://github.com/ror-community/ror-updates/issues/34231,"Add a new organization to ROR: 
 
Institute of Forensic Medicine of the University of Basel",Institut für Rechtsmedizin der Universität Basel,https://ror.org/03pec1b52,https://ror.org/02s6k3f65,University of Basel,Parent,Production
34231,https://github.com/ror-community/ror-updates/issues/34231,"Add a new organization to ROR: 
 
Institute of Forensic Medicine of the University of Basel",University of Basel,https://ror.org/02s6k3f65,https://ror.org/03pec1b52,Institut für Rechtsmedizin der Universität Basel,Child,Release
34218,https://github.com/ror-community/ror-updates/issues/34218,"Add a new organization to ROR: 
 
Scarborough Health Network Research Institute",Scarborough Health Network Research Institute,https://ror.org/0411a0y97,https://ror.org/04pzgb662,The Scarborough Hospital,Related,Production
34218,https://github.com/ror-community/ror-updates/issues/34218,"Add a new organization to ROR: 
 
Scarborough Health Network Research Institute",The Scarborough Hospital,https://ror.org/04pzgb662,https://ror.org/0411a0y97,Scarborough Health Network Research Institute,Related,Release
34218,https://github.com/ror-community/ror-updates/issues/34218,"Add a new organization to ROR: 
 
Scarborough Health Network Research Institute",Scarborough Health Network Research Institute,https://ror.org/0411a0y97,https://ror.org/03dbr7087,University of Toronto,Related,Production
34218,https://github.com/ror-community/ror-updates/issues/34218,"Add a new organization to ROR: 
 
Scarborough Health Network Research Institute",University of Toronto,https://ror.org/03dbr7087,https://ror.org/0411a0y97,Scarborough Health Network Research Institute,Related,Release
31638,https://github.com/ror-community/ror-updates/issues/31638,"Add a new organization to ROR: 
 
Consorcio de Bibliotecas Universitarias de Andalucía (CBUA)",Consorcio de Bibliotecas Universitarias de Andalucía (CBUA),https://ror.org/02bny8r02,https://ror.org/003d3xx08,University of Almería,Related,Production
31638,https://github.com/ror-community/ror-updates/issues/31638,"Add a new organization to ROR: 
 
Consorcio de Bibliotecas Universitarias de Andalucía (CBUA)",University of Almería,https://ror.org/003d3xx08,https://ror.org/02bny8r02,Consorcio de Bibliotecas Universitarias de Andalucía (CBUA),Related,Release
31638,https://github.com/ror-community/ror-updates/issues/31638,"Add a new organization to ROR: 
 
Consorcio de Bibliotecas Universitarias de Andalucía (CBUA)",Consorcio de Bibliotecas Universitarias de Andalucía (CBUA),https://ror.org/02bny8r02,https://ror.org/04mxxkb11,Universidad de Cádiz,Related,Production
31638,https://github.com/ror-community/ror-updates/issues/31638,"Add a new organization to ROR: 
 
Consorcio de Bibliotecas Universitarias de Andalucía (CBUA)",Universidad de Cádiz,https://ror.org/04mxxkb11,https://ror.org/02bny8r02,Consorcio de Bibliotecas Universitarias de Andalucía (CBUA),Related,Release
31638,https://github.com/ror-community/ror-updates/issues/31638,"Add a new organization to ROR: 
 
Consorcio de Bibliotecas Universitarias de Andalucía (CBUA)",Consorcio de Bibliotecas Universitarias de Andalucía (CBUA),https://ror.org/02bny8r02,https://ror.org/03a1kt624,Universidad de Huelva,Related,Production
