Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
11664,https://github.com/ror-community/ror-updates/issues/11664,Modify the information in an existing ROR record: Institute of Chemical Physics NAS RA - https://ror.org/01s3m0650,Institute of Chemical Physics NAS RA,https://ror.org/01s3m0650,https://ror.org/04mczx267,National Academy of Sciences of Armenia,Parent,Production
11664,https://github.com/ror-community/ror-updates/issues/11664,Modify the information in an existing ROR record: Institute of Chemical Physics NAS RA - https://ror.org/01s3m0650,National Academy of Sciences of Armenia,https://ror.org/04mczx267,https://ror.org/01s3m0650,Institute of Chemical Physics NAS RA,Child,Release
11663,https://github.com/ror-community/ror-updates/issues/11663,"Modify the information in an existing ROR record: National Institute of Technology, Nara College - https://ror.org/034jd0m14","National Institute of Technology, Nara College",https://ror.org/034jd0m14,https://ror.org/02xqkcw08,National Institute of Technology,Parent,Production
11663,https://github.com/ror-community/ror-updates/issues/11663,"Modify the information in an existing ROR record: National Institute of Technology, Nara College - https://ror.org/034jd0m14",National Institute of Technology,https://ror.org/02xqkcw08,https://ror.org/034jd0m14,"National Institute of Technology, Nara College",Child,Release
11697,https://github.com/ror-community/ror-updates/issues/11697,"Modify the information in an existing ROR record: 
AAU - Ambiances, Architectures, Urbanités https://ror.org/05hz99a17
","AAU - Ambiances, Architectures, Urbanités",https://ror.org/05hz99a17,https://ror.org/02t220m45,Délégation Bretagne et Pays de la Loire,Delete,Production
11697,https://github.com/ror-community/ror-updates/issues/11697,"Modify the information in an existing ROR record: 
AAU - Ambiances, Architectures, Urbanités https://ror.org/05hz99a17
",Délégation Bretagne et Pays de la Loire,https://ror.org/02t220m45,https://ror.org/05hz99a17,"AAU - Ambiances, Architectures, Urbanités",Delete,Release
11697,https://github.com/ror-community/ror-updates/issues/11697,"Modify the information in an existing ROR record: 
AAU - Ambiances, Architectures, Urbanités https://ror.org/05hz99a17
","AAU - Ambiances, Architectures, Urbanités",https://ror.org/05hz99a17,https://ror.org/04px4e658,Délégation Alpes,Delete,Production
11697,https://github.com/ror-community/ror-updates/issues/11697,"Modify the information in an existing ROR record: 
AAU - Ambiances, Architectures, Urbanités https://ror.org/05hz99a17
",Délégation Alpes,https://ror.org/04px4e658,https://ror.org/05hz99a17,"AAU - Ambiances, Architectures, Urbanités",Delete,Release
11697,https://github.com/ror-community/ror-updates/issues/11697,"Modify the information in an existing ROR record: 
AAU - Ambiances, Architectures, Urbanités https://ror.org/05hz99a17
","AAU - Ambiances, Architectures, Urbanités",https://ror.org/05hz99a17,https://ror.org/01jq57122,École Nationale Supérieure d'Architecture de Nantes,Delete,Production
11697,https://github.com/ror-community/ror-updates/issues/11697,"Modify the information in an existing ROR record: 
AAU - Ambiances, Architectures, Urbanités https://ror.org/05hz99a17
",École Nationale Supérieure d'Architecture de Nantes,https://ror.org/01jq57122,https://ror.org/05hz99a17,"AAU - Ambiances, Architectures, Urbanités",Delete,Release
11697,https://github.com/ror-community/ror-updates/issues/11697,"Modify the information in an existing ROR record: 
AAU - Ambiances, Architectures, Urbanités https://ror.org/05hz99a17
","AAU - Ambiances, Architectures, Urbanités",https://ror.org/05hz99a17,https://ror.org/03nh7d505,École Centrale de Nantes,Delete,Production
11697,https://github.com/ror-community/ror-updates/issues/11697,"Modify the information in an existing ROR record: 
AAU - Ambiances, Architectures, Urbanités https://ror.org/05hz99a17
",École Centrale de Nantes,https://ror.org/03nh7d505,https://ror.org/05hz99a17,"AAU - Ambiances, Architectures, Urbanités",Delete,Release
11697,https://github.com/ror-community/ror-updates/issues/11697,"Modify the information in an existing ROR record: 
AAU - Ambiances, Architectures, Urbanités https://ror.org/05hz99a17
","AAU - Ambiances, Architectures, Urbanités",https://ror.org/05hz99a17,https://ror.org/02rx3b187,Université Grenoble Alpes,Delete,Release
11697,https://github.com/ror-community/ror-updates/issues/11697,"Modify the information in an existing ROR record: 
AAU - Ambiances, Architectures, Urbanités https://ror.org/05hz99a17
",Université Grenoble Alpes,https://ror.org/02rx3b187,https://ror.org/05hz99a17,"AAU - Ambiances, Architectures, Urbanités",Delete,Release
11697,https://github.com/ror-community/ror-updates/issues/11697,"Modify the information in an existing ROR record: 
AAU - Ambiances, Architectures, Urbanités https://ror.org/05hz99a17
","AAU - Ambiances, Architectures, Urbanités",https://ror.org/05hz99a17,https://ror.org/01yxtfe92,École Nationale Supérieure d'Architecture de Grenoble,Delete,Production
11697,https://github.com/ror-community/ror-updates/issues/11697,"Modify the information in an existing ROR record: 
AAU - Ambiances, Architectures, Urbanités https://ror.org/05hz99a17
",École Nationale Supérieure d'Architecture de Grenoble,https://ror.org/01yxtfe92,https://ror.org/05hz99a17,"AAU - Ambiances, Architectures, Urbanités",Delete,Release
