Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
6576,https://github.com/ror-community/ror-updates/issues/6576,Modify the information in an existing ROR record: United States Air Force Research Laboratory - https://ror.org/02e2egq70,United States Air Force Research Laboratory,https://ror.org/02e2egq70,https://ror.org/03jvtcb24,Wright Laboratory,Predecessor,Production
6576,https://github.com/ror-community/ror-updates/issues/6576,Modify the information in an existing ROR record: United States Air Force Research Laboratory - https://ror.org/02e2egq70,Wright Laboratory,https://ror.org/03jvtcb24,https://ror.org/02e2egq70,United States Air Force Research Laboratory,Successor,Release
6576,https://github.com/ror-community/ror-updates/issues/6576,Modify the information in an existing ROR record: United States Air Force Research Laboratory - https://ror.org/02e2egq70,United States Air Force Research Laboratory,https://ror.org/02e2egq70,https://ror.org/046ygx235,Armstrong Laboratory,Predecessor,Production
6576,https://github.com/ror-community/ror-updates/issues/6576,Modify the information in an existing ROR record: United States Air Force Research Laboratory - https://ror.org/02e2egq70,Armstrong Laboratory,https://ror.org/046ygx235,https://ror.org/02e2egq70,United States Air Force Research Laboratory,Successor,Release
6576,https://github.com/ror-community/ror-updates/issues/6576,Modify the information in an existing ROR record: United States Air Force Research Laboratory - https://ror.org/02e2egq70,United States Air Force Research Laboratory,https://ror.org/02e2egq70,https://ror.org/02q9pw720,Rome Laboratory,Predecessor,Production
6576,https://github.com/ror-community/ror-updates/issues/6576,Modify the information in an existing ROR record: United States Air Force Research Laboratory - https://ror.org/02e2egq70,Rome Laboratory,https://ror.org/02q9pw720,https://ror.org/02e2egq70,United States Air Force Research Laboratory,Successor,Release
6576,https://github.com/ror-community/ror-updates/issues/6576,Modify the information in an existing ROR record: United States Air Force Research Laboratory - https://ror.org/02e2egq70,United States Air Force Research Laboratory,https://ror.org/02e2egq70,https://ror.org/04gy6rq49,Phillips Laboratory,Predecessor,Production
6576,https://github.com/ror-community/ror-updates/issues/6576,Modify the information in an existing ROR record: United States Air Force Research Laboratory - https://ror.org/02e2egq70,Phillips Laboratory,https://ror.org/04gy6rq49,https://ror.org/02e2egq70,United States Air Force Research Laboratory,Successor,Release
6340,https://github.com/ror-community/ror-updates/issues/6340,"Modify the information in an existing ROR record: 
Navarre Institute of Health Research https://ror.org/023d5h353
",Navarre Institute of Health Research,https://ror.org/023d5h353,https://ror.org/02rxc7m23,University of Navarra,Related,Production
6340,https://github.com/ror-community/ror-updates/issues/6340,"Modify the information in an existing ROR record: 
Navarre Institute of Health Research https://ror.org/023d5h353
",University of Navarra,https://ror.org/02rxc7m23,https://ror.org/023d5h353,Navarre Institute of Health Research,Related,Release
6338,https://github.com/ror-community/ror-updates/issues/6338,"Modify the information in an existing ROR record: 
Centre de Biophysique Moléculaire https://ror.org/02dpqcy73
",Centre de Biophysique Moléculaire,https://ror.org/02dpqcy73,https://ror.org/02cte4b68,Institut de Chimie,Parent,Production
6338,https://github.com/ror-community/ror-updates/issues/6338,"Modify the information in an existing ROR record: 
Centre de Biophysique Moléculaire https://ror.org/02dpqcy73
",Institut de Chimie,https://ror.org/02cte4b68,https://ror.org/02dpqcy73,Centre de Biophysique Moléculaire,Child,Release
6338,https://github.com/ror-community/ror-updates/issues/6338,"Modify the information in an existing ROR record: 
Centre de Biophysique Moléculaire https://ror.org/02dpqcy73
",Centre de Biophysique Moléculaire,https://ror.org/02dpqcy73,https://ror.org/014zrew76,University of Orléans,Parent,Production
6338,https://github.com/ror-community/ror-updates/issues/6338,"Modify the information in an existing ROR record: 
Centre de Biophysique Moléculaire https://ror.org/02dpqcy73
",University of Orléans,https://ror.org/014zrew76,https://ror.org/02dpqcy73,Centre de Biophysique Moléculaire,Child,Release
6337,https://github.com/ror-community/ror-updates/issues/6337,"Modify the information in an existing ROR record: 
Liaoning Cancer Hospital & Institute https://ror.org/05d659s21
",Liaoning Cancer Hospital & Institute,https://ror.org/05d659s21,https://ror.org/023hj5876,Dalian University of Technology,Related,Production
6337,https://github.com/ror-community/ror-updates/issues/6337,"Modify the information in an existing ROR record: 
Liaoning Cancer Hospital & Institute https://ror.org/05d659s21
",Dalian University of Technology,https://ror.org/023hj5876,https://ror.org/05d659s21,Liaoning Cancer Hospital & Institute,Related,Release
6337,https://github.com/ror-community/ror-updates/issues/6337,"Modify the information in an existing ROR record: 
Liaoning Cancer Hospital & Institute https://ror.org/05d659s21
",Liaoning Cancer Hospital & Institute,https://ror.org/05d659s21,https://ror.org/032d4f246,China Medical University,Related,Production
6337,https://github.com/ror-community/ror-updates/issues/6337,"Modify the information in an existing ROR record: 
Liaoning Cancer Hospital & Institute https://ror.org/05d659s21
",China Medical University,https://ror.org/032d4f246,https://ror.org/05d659s21,Liaoning Cancer Hospital & Institute,Related,Release
6337,https://github.com/ror-community/ror-updates/issues/6337,"Modify the information in an existing ROR record: 
Liaoning Cancer Hospital & Institute https://ror.org/05d659s21
",Liaoning Cancer Hospital & Institute,https://ror.org/05d659s21,https://ror.org/030e3n504,Liaoning University of Traditional Chinese Medicine,Related,Production
6337,https://github.com/ror-community/ror-updates/issues/6337,"Modify the information in an existing ROR record: 
Liaoning Cancer Hospital & Institute https://ror.org/05d659s21
",Liaoning University of Traditional Chinese Medicine,https://ror.org/030e3n504,https://ror.org/05d659s21,Liaoning Cancer Hospital & Institute,Related,Release
6343,https://github.com/ror-community/ror-updates/issues/6343,Modify the information in an existing ROR record: KBase - https://ror.org/01znn6x10,KBase,https://ror.org/01znn6x10,https://ror.org/0114b2m14,Office of Biological and Environmental Research,Parent,Production
6343,https://github.com/ror-community/ror-updates/issues/6343,Modify the information in an existing ROR record: KBase - https://ror.org/01znn6x10,Office of Biological and Environmental Research,https://ror.org/0114b2m14,https://ror.org/01znn6x10,KBase,Child,Release
6357,https://github.com/ror-community/ror-updates/issues/6357,Modify the information in an existing ROR record: Nuklearmedizinische Klinik des Klinikums rechts der Isar - https://ror.org/056bp6y70,Nuklearmedizinische Klinik des Klinikums rechts der Isar,https://ror.org/056bp6y70,https://ror.org/04jc43x05,Rechts der Isar Hospital,Successor,Production
