Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
141,https://github.com/ror-community/ror-updates/issues/141,Merge Open Geospatial Consortium records (https://ror.org/00fsdxs93 and https://ror.org/00nz0j151),Open Geospatial Consortium,https://ror.org/00nz0j151,https://ror.org/00fsdxs93,Open Geospatial Consortium,Successor,Release
1758,https://github.com/ror-community/ror-updates/issues/1758,Modify the information in an existing ROR record:  Alcatel Lucent (Germany) - https://ror.org/00c5mwp75,Alcatel Lucent (Germany),https://ror.org/00c5mwp75,https://ror.org/05nh5td39,Nokia (Germany),Successor,Production
1767,https://github.com/ror-community/ror-updates/issues/1767,"Modify the information in an existing ROR record: 
Government of Canada https://ror.org/010q4q527
",Government of Canada,https://ror.org/010q4q527,https://ror.org/05hepy730,Natural Resources Canada,Child,Production
1767,https://github.com/ror-community/ror-updates/issues/1767,"Modify the information in an existing ROR record: 
Government of Canada https://ror.org/010q4q527
",Natural Resources Canada,https://ror.org/05hepy730,https://ror.org/010q4q527,Government of Canada,Parent,Release
1778,https://github.com/ror-community/ror-updates/issues/1778,"Modify the information in an existing ROR record: 
Public Health Agency of Canada https://ror.org/023xf2a37
",Public Health Agency of Canada,https://ror.org/023xf2a37,https://ror.org/010q4q527,Government of Canada,Parent,Release
1778,https://github.com/ror-community/ror-updates/issues/1778,"Modify the information in an existing ROR record: 
Public Health Agency of Canada https://ror.org/023xf2a37
",Government of Canada,https://ror.org/010q4q527,https://ror.org/023xf2a37,Public Health Agency of Canada,Child,Release
1250,https://github.com/ror-community/ror-updates/issues/1250,Modify the information in an existing ROR record: University of Illinois at Rockford - https://ror.org/02437s643,University of Illinois at Rockford,https://ror.org/02437s643,https://ror.org/02mpq6x41,University of Illinois at Chicago,Parent,Production
1250,https://github.com/ror-community/ror-updates/issues/1250,Modify the information in an existing ROR record: University of Illinois at Rockford - https://ror.org/02437s643,University of Illinois at Chicago,https://ror.org/02mpq6x41,https://ror.org/02437s643,University of Illinois at Rockford,Child,Release
1251,https://github.com/ror-community/ror-updates/issues/1251,Modify the information in an existing ROR record: University of Illinois at Peoria - https://ror.org/02qrdc062,University of Illinois at Peoria,https://ror.org/02qrdc062,https://ror.org/02mpq6x41,University of Illinois at Chicago,Parent,Production
1251,https://github.com/ror-community/ror-updates/issues/1251,Modify the information in an existing ROR record: University of Illinois at Peoria - https://ror.org/02qrdc062,University of Illinois at Chicago,https://ror.org/02mpq6x41,https://ror.org/02qrdc062,University of Illinois at Peoria,Child,Release
1794,https://github.com/ror-community/ror-updates/issues/1794,"Modify the information in an existing ROR record: 
Osaka University Hospital https://ror.org/05rnn8t74
",Osaka University Hospital,https://ror.org/05rnn8t74,https://ror.org/035t8zc32,Osaka University,Parent,Release
1794,https://github.com/ror-community/ror-updates/issues/1794,"Modify the information in an existing ROR record: 
Osaka University Hospital https://ror.org/05rnn8t74
",Osaka University,https://ror.org/035t8zc32,https://ror.org/05rnn8t74,Osaka University Hospital,Child,Release
1752,https://github.com/ror-community/ror-updates/issues/1752,"Modify the information in an existing ROR record: 
University of Quebec (Université du Québec) https://ror.org/010gxg263
",University of Quebec (Université du Québec),https://ror.org/010gxg263,https://ror.org/05wwfbb42,École Nationale d'Administration Publique,Child,Production
1752,https://github.com/ror-community/ror-updates/issues/1752,"Modify the information in an existing ROR record: 
University of Quebec (Université du Québec) https://ror.org/010gxg263
",École Nationale d'Administration Publique,https://ror.org/05wwfbb42,https://ror.org/010gxg263,University of Quebec (Université du Québec),Parent,Release
1752,https://github.com/ror-community/ror-updates/issues/1752,"Modify the information in an existing ROR record: 
University of Quebec (Université du Québec) https://ror.org/010gxg263
",University of Quebec (Université du Québec),https://ror.org/010gxg263,https://ror.org/02xrw9r68,Université du Québec à Trois-Rivières,Child,Production
