Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
1029,https://github.com/ror-community/ror-updates/issues/1029,"Add a new organization to ROR: 
 
Tyndall National Institute",Tyndall National Institute,https://ror.org/007ecwd34,https://ror.org/03265fv13,University College Cork,Parent,Production
1029,https://github.com/ror-community/ror-updates/issues/1029,"Add a new organization to ROR: 
 
Tyndall National Institute",University College Cork,https://ror.org/03265fv13,https://ror.org/007ecwd34,Tyndall National Institute,Child,Release
1071,https://github.com/ror-community/ror-updates/issues/1071,Add a new organization to ROR: Northland Polytechnic,Northland Polytechnic,https://ror.org/02cqsbv23,https://ror.org/00tsqex91,Te Pūkenga,Parent,Production
1071,https://github.com/ror-community/ror-updates/issues/1071,Add a new organization to ROR: Northland Polytechnic,Te Pūkenga,https://ror.org/00tsqex91,https://ror.org/02cqsbv23,Northland Polytechnic,Child,Release
1072,https://github.com/ror-community/ror-updates/issues/1072,Add a new organization to ROR: Tai Poutini Polytechnic,Tai Poutini Polytechnic,https://ror.org/05ww61844,https://ror.org/00tsqex91,Te Pūkenga,Parent,Production
1072,https://github.com/ror-community/ror-updates/issues/1072,Add a new organization to ROR: Tai Poutini Polytechnic,Te Pūkenga,https://ror.org/00tsqex91,https://ror.org/05ww61844,Tai Poutini Polytechnic,Child,Release
1073,https://github.com/ror-community/ror-updates/issues/1073,Add a new organization to ROR: Western Institute of Technology at Taranaki,Western Institute of Technology at Taranaki,https://ror.org/0528bv030,https://ror.org/00tsqex91,Te Pūkenga,Parent,Production
1073,https://github.com/ror-community/ror-updates/issues/1073,Add a new organization to ROR: Western Institute of Technology at Taranaki,Te Pūkenga,https://ror.org/00tsqex91,https://ror.org/0528bv030,Western Institute of Technology at Taranaki,Child,Release
1074,https://github.com/ror-community/ror-updates/issues/1074,Add a new organization to ROR: Whitireia New Zealand,Whitireia New Zealand,https://ror.org/01ngg7w55,https://ror.org/00tsqex91,Te Pūkenga,Parent,Production
1074,https://github.com/ror-community/ror-updates/issues/1074,Add a new organization to ROR: Whitireia New Zealand,Te Pūkenga,https://ror.org/00tsqex91,https://ror.org/01ngg7w55,Whitireia New Zealand,Child,Release
1044,https://github.com/ror-community/ror-updates/issues/1044,"Add a new organization to ROR: 
 
Advanced Cyberinfrastructure Coordination Ecosystem: Services & Support",Advanced Cyberinfrastructure Coordination Ecosystem: Services & Support,https://ror.org/01v6d0b34,https://ror.org/021nxhr62,National Science Foundation,Parent,Production
