Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
1115,https://github.com/ror-community/ror-updates/issues/1115,"Add a new organization to ROR: 
 
Janajyoti Multiple Campus",Janajyoti Multiple Campus,https://ror.org/01thpaf59,https://ror.org/02rg1r889,Tribhuvan University,Related,Production
1115,https://github.com/ror-community/ror-updates/issues/1115,"Add a new organization to ROR: 
 
Janajyoti Multiple Campus",Tribhuvan University,https://ror.org/02rg1r889,https://ror.org/01thpaf59,Janajyoti Multiple Campus,Related,Release
22464,https://github.com/ror-community/ror-updates/issues/22464,Modify the information in an existing ROR record: Berkeley City College - https://ror.org/02dnm2t22,Berkeley City College,https://ror.org/02dnm2t22,https://ror.org/04qst6c17,Peralta Community College District,Parent,Production
22464,https://github.com/ror-community/ror-updates/issues/22464,Modify the information in an existing ROR record: Berkeley City College - https://ror.org/02dnm2t22,Peralta Community College District,https://ror.org/04qst6c17,https://ror.org/02dnm2t22,Berkeley City College,Child,Release
22464,https://github.com/ror-community/ror-updates/issues/22464,Modify the information in an existing ROR record: Berkeley City College - https://ror.org/02dnm2t22,Berkeley City College,https://ror.org/02dnm2t22,https://ror.org/04qst6c17,Peralta Community College District,Delete,Production
22464,https://github.com/ror-community/ror-updates/issues/22464,Modify the information in an existing ROR record: Berkeley City College - https://ror.org/02dnm2t22,Peralta Community College District,https://ror.org/04qst6c17,https://ror.org/02dnm2t22,Berkeley City College,Delete,Release
22464,https://github.com/ror-community/ror-updates/issues/22464,Modify the information in an existing ROR record: Berkeley City College - https://ror.org/02dnm2t22,Berkeley City College,https://ror.org/02dnm2t22,https://ror.org/04qst6c17,Peralta Community College District,Parent,Production
22464,https://github.com/ror-community/ror-updates/issues/22464,Modify the information in an existing ROR record: Berkeley City College - https://ror.org/02dnm2t22,Peralta Community College District,https://ror.org/04qst6c17,https://ror.org/02dnm2t22,Berkeley City College,Child,Release
22550,https://github.com/ror-community/ror-updates/issues/22550,Modify the information in an existing ROR record: Institut de physique du globe de Paris,Institut de physique du globe de Paris,https://ror.org/004gzqz66,https://ror.org/05f82e368,Université Paris Cité,Delete,Production
22550,https://github.com/ror-community/ror-updates/issues/22550,Modify the information in an existing ROR record: Institut de physique du globe de Paris,Université Paris Cité,https://ror.org/05f82e368,https://ror.org/004gzqz66,Institut de physique du globe de Paris,Delete,Release
22550,https://github.com/ror-community/ror-updates/issues/22550,Modify the information in an existing ROR record: Institut de physique du globe de Paris,Institut de physique du globe de Paris,https://ror.org/004gzqz66,https://ror.org/05f82e368,Université Paris Cité,Parent,Production
22550,https://github.com/ror-community/ror-updates/issues/22550,Modify the information in an existing ROR record: Institut de physique du globe de Paris,Université Paris Cité,https://ror.org/05f82e368,https://ror.org/004gzqz66,Institut de physique du globe de Paris,Child,Release
22557,https://github.com/ror-community/ror-updates/issues/22557,Modify the information in an existing ROR record: Dominican School of Philosophy and Theology - https://ror.org/015yfqq31,Dominican School of Philosophy and Theology,https://ror.org/015yfqq31,https://ror.org/00xs48965,Graduate Theological Union,Related,Production
22557,https://github.com/ror-community/ror-updates/issues/22557,Modify the information in an existing ROR record: Dominican School of Philosophy and Theology - https://ror.org/015yfqq31,Graduate Theological Union,https://ror.org/00xs48965,https://ror.org/015yfqq31,Dominican School of Philosophy and Theology,Related,Release
