html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
https://github.com/ror-community/ror-updates/issues/32459,https://ror.org/01v3fsc55,,,,,,,,,,,delete==100011039,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/32458,https://ror.org/026zzn846,,,,,,,,,,,delete==501100019154,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/32457,https://ror.org/02mzn7s88,,,,,,,replace==https://www.southwales.ac.uk,,add==southwales.ac.uk,,delete==100010006,,,,delete==0000 0004 1936 9035,,,,,,
https://github.com/ror-community/ror-updates/issues/32456,https://ror.org/030hj3061,,,,,,,,,,,,,,,delete==0000 0001 2109 6951,,delete==Q3578250; Q2460307,,,,
https://github.com/ror-community/ror-updates/issues/32455,https://ror.org/02ryfmr77,,,,,,,,,,,,,,,delete==0000 0001 2197 3053,,delete==Q829169,,,,
https://github.com/ror-community/ror-updates/issues/32425,https://ror.org/02ywmqv15,,replace==inactive,,,,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/32424,https://ror.org/00a4xxf76,,,,add==Federal University of Cariri*en,,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/32421,https://ror.org/02vj1vm13,replace==Minnan Normal University*en,,,replace==Zhangzhou Normal University*en; Zhāngzhōu Shīfàn Xuéyuàn*zh,replace==Minnan Normal University*en; 闽南师范大学*zh,,replace==https://www.mnnu.edu.cn,,replace==mnnu.edu.cn,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/32389,https://ror.org/00e0bf989,replace==Professor Jayashankar Telangana Agricultural University*en,,,replace==Professor Jayashankar Telangana State Agricultural University*en; ఆచార్య ఎన్.జీ.రంగా వ్యవసాయ విశ్వవిద్యాలయము*te,replace==Professor Jayashankar Telangana Agricultural University*en; ఆచార్య జయశంకర్ వ్యవసాయ విశ్వవిద్యాలయం*te,,replace==https://www.pjtau.edu.in,,replace==pjtau.edu.in,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/32382,https://ror.org/02en5vm52,,,,delete,,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/32193,https://ror.org/02ysgg478,replace==Staatsbibliothek zu Berlin*de,,,replace==Berlin State Library*en,replace==Staatsbibliothek zu Berlin*de,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/32151,https://ror.org/02dn9h927,,,,add==Peoples' Friendship University of Russia named after Patrice Lumumba*en;Patrice Lumumba University*en;Университет дружбы народов им. Патриса Лумумбы*ru,,add==РУДН*ru,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/31956,https://ror.org/03pdemc78,,,,,,,,,,,,,,,add==0000 0000 8838 9735,replace==0000 0000 8838 9735,,,,,
https://github.com/ror-community/ror-updates/issues/31932,https://ror.org/02fvj8330,replace==Toyohashi SOZO University*en,,,add==とよはしそうぞうだいがく*ja;Toyohashi SOZO Daigaku*ja,replace==Toyohashi SOZO University*en;豊橋創造大学*ja,,replace==https://www.sozo.ac.jp,,,,,,,,add==0000 0004 0642 0495,replace==0000 0004 0642 0495,,,,,
https://github.com/ror-community/ror-updates/issues/31895,https://ror.org/01p1f8250,replace==Toyohashi SOZO Junior College*en,,,replace==Toyohashi SOZO Daigaku Tanki Daigakubu*ja; トヨハシ ソウゾウ ダイガク タンキ ダイガクブ*ja,replace==Toyohashi SOZO Junior College*en;豊橋創造大学短期大学部*ja,,,,,,,,,,add==0000 0005 0589 7627,replace==0000 0005 0589 7627,add==Q11633794,replace==Q11633794,,,
https://github.com/ror-community/ror-updates/issues/31893,https://ror.org/05gwbwn20,"replace==The Kyoto University Museum, Kyoto University*en",replace==active,,add==Kyoto University Museum*en; きょうとだいがくそうごうはくぶつかん*ja; Kyouto Daigaku Sougou Hakubutsukan*ja,"replace==The Kyoto University Museum*en; The Kyoto University Museum, Kyoto University*en;京都大学総合博物館*ja",,replace==https://www.museum.kyoto-u.ac.jp,add==https://en.wikipedia.org/wiki/Kyoto_University_Museum,replace==museum.kyoto-u.ac.jp,,,,,,add==0000 0001 0743 5136,replace==0000 0001 0743 5136,add==Q11374929,replace==Q11374929,,,
https://github.com/ror-community/ror-updates/issues/31892,https://ror.org/02t3p7e85,,,,,,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/31880,https://ror.org/03mante79,,replace==inactive,,,,,,,,,,,,,,,delete==Q30283508,delete==Q30283508,,,
https://github.com/ror-community/ror-updates/issues/31872,https://ror.org/03stxzb56,,,,"add==Agencia Nacional de Promoción de la Investigación, el Desarrollo Tecnológico y la Innovación de Argentina*es; National Agency for Scientific and Technological Promotion*en; Argentinian National Agency for Scientific and Technological Promotion*en; National Agency for Scientific and Technological Promotion of Argentina*en",add==Agencia I+D+i*es,,,,,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/31871,https://ror.org/03egaj678,,,,add==Agencia Nacional de Investigación e Innovación de Uruguay*es; Uruguay National Agency for Research and Innovation*en; National Agency for Research and Innovation of Uruguay*en,,,replace==https://www.anii.org.uy,,replace==anii.org.uy,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/31870,https://ror.org/01svaqq28,,,,,,,replace==https://qrdi.org.qa,,replace==qrdi.org.qa,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/31869,https://ror.org/02gjn4306,,,,,,,replace==https://www.iadb.org,,replace==iadb.org,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/31868,https://ror.org/0445x0472,,,,add==IDRC Canada*en; CRDI Canada*fr,,,replace==https://idrc-crdi.ca,,replace==idrc-crdi.ca,,,,,,,,,,,,
https://github.com/ror-community/ror-updates/issues/31867,https://ror.org/04rw64z44,,,,add==National Foundation for Science and Technology Development of Vietnam*en; Vietnamese National Foundation for Science and Technology Development*en; Vietnam National Foundation for Science and Technology Development*en,add==Quỹ Phát triển khoa học và công nghệ Quốc gia*vi,,replace==https://nafosted.gov.vn,,replace==nafosted.gov.vn,,,,,,,,,,,,
