html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
https://github.com/ror-community/ror-updates/issues/32413,,Women's Christian College*en,active,education,,Women's Christian College*en,WCC*en,https://wcc.edu.in,"https://en.wikipedia.org/wiki/Women%27s_Christian_College,_Chennai",wcc.edu.in,1915,,,,,0000 0004 1767 6189,0000 0004 1767 6189,Q8030853,Q8030853,Chennai,India,1264527
https://github.com/ror-community/ror-updates/issues/32397,,"Arts, Commerce and Science College, Palus*en",active,education,"ACSC Palus*en; ACS College Palus*en; Palus Shikshan Prasarak Mandal's Arts, Commerce & Science College, Palus*en; Arts, Commerce & Science College*en","Arts, Commerce and Science College, Palus*en; आर्ट्स, कॉमर्स & सायन्स कॉलेज, पलुस*mr",,https://www.acscpalus.edu.in,,acscpalus.edu.in,1992,,,,,,,Q138828706,Q138828706,Pālus,India,1260639
https://github.com/ror-community/ror-updates/issues/32383,,Sugiyama Clinic Marunouchi*en,active,healthcare,,Sugiyama Clinic Marunouchi*en; 杉山産婦人科 丸の内*ja,,https://www.sugiyama.or.jp/marunouchi,,,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/32377,,Afghan International Islamic University*en,active,education,,Afghan International Islamic University*en; پوهنتون اسلامی بین المللی افغان*fa; افغان نړیوال اسلامي پوهنتون*ps,AIIU*en,https://aiiu.edu.af,,aiiu.edu.af,2022,,,,,,,Q138808563,Q138808563,Kabul,Afghanistan,1138958
https://github.com/ror-community/ror-updates/issues/32369,,One Arrow First Nation*en,active,government,,One Arrow First Nation*en,,https://onearrow.ca,https://en.wikipedia.org/wiki/One_Arrow_First_Nation,onearrow.ca,1878,,,,,,,Q7092455,Q7092455,Batoche,Canada,5894987
https://github.com/ror-community/ror-updates/issues/32362,,American Health Foundation*en,active,nonprofit,,American Health Foundation*en,,https://ahfohio.com,,ahfohio.com,1990,,,,,0000 0000 9513 1521,0000 0000 9513 1521,,,"Dublin, OH",United States,4687151
https://github.com/ror-community/ror-updates/issues/32358,,Bradford Institute for Health Research*en,active,nonprofit,,Bradford Institute for Health Research*en,,https://bradfordresearch.nhs.uk,https://en.wikipedia.org/wiki/Bradford_Institute_for_Health_Research,bradfordresearch.nhs.uk,2007,,,,,0000 0004 0425 9159,0000 0004 0425 9159,Q115524547,Q115524547,Bradford,United Kingdom,2654993
https://github.com/ror-community/ror-updates/issues/32338,,Haleakalā National Park*en,active,archive,Haleakalā NP*en,Haleakalā National Park*en; Parque nacional Haleakalā*es,,https://www.nps.gov/hale,https://en.wikipedia.org/wiki/Haleakal%C4%81_National_Park,,1961,,,,,,,Q1137640,Q1137640,Haleakala National Park,United States,5855369
https://github.com/ror-community/ror-updates/issues/32337,,Laborers' International Union of North America*en,active,nonprofit,Laborers' Union*en,Laborers' International Union of North America*en,LIUNA*en,https://www.liuna.org,https://en.wikipedia.org/wiki/Laborers%27_International_Union_of_North_America,liuna.org,1903,,,,,0000 0000 9994 5207,0000 0000 9994 5207,Q6467331,Q6467331,Washington,United States,4140963
https://github.com/ror-community/ror-updates/issues/32333,,"Oxydation, Conservation, Caractérisation & Innovation des Aliments*fr",active,facility,,"Oxydation, Conservation, Caractérisation & Innovation des Aliments*fr",OCCI'FOOD*fr,https://www.purpan.fr/recherche/les-unites-de-recherche-de-nos-enseignants-chercheurs/occifood-oxydation-conservation-caracterisation-innovation-des-aliments/,,purpan.fr,2025,,,,,,,,,Toulouse,France,2972315
https://github.com/ror-community/ror-updates/issues/32332,,Physiologie Pathologie et Génétique Végétales*fr,active,facility,"UPR – Physiologie, Pathologie et Génétique Végétales*fr",Physiologie Pathologie et Génétique Végétales*fr,PPGV*fr,https://www.purpan.fr/recherche/les-unites-de-recherche-de-nos-enseignants-chercheurs/upr-ppgv/,,etudiants.purpan.fr,2016,,,,,,,,,Toulouse,France,2972315
https://github.com/ror-community/ror-updates/issues/32331,,TBS Education Research Centre*en,active,facility,Toulouse Business School Research Center*en; TBS Education Research Center*en; Toulouse Business School Research Centre*en; Centre de Recherche de TBS Education*fr,TBS Education Research Centre*en,TBS RC*en,https://www.tbs-education.fr/professeurs-recherche/recherche/,,tbs-education.fr,,,,,,,,,,Toulouse,France,2972315
https://github.com/ror-community/ror-updates/issues/32330,,Institut de Chimie de Toulouse*fr,active,facility,UAR 2599*fr; UAR2599*fr,"Institut de Chimie de Toulouse*fr; Institute of Chemistry, Toulouse*en",ICT*fr,https://ict.cnrs.fr,,ict.cnrs.fr,1994,,,,,0000 0004 4686 8315,0000 0004 4686 8315,Q51781613,Q51781613,Toulouse,France,2972315
https://github.com/ror-community/ror-updates/issues/32329,,"Fédération de Recherche Agrobiosciences, Interactions et Biodiversité*fr",active,facility; funder,FR3450*fr; FR 3450*fr,"Fédération de Recherche Agrobiosciences, Interactions et Biodiversité*fr",FR AIB*fr,https://www.fraib.fr,,fraib.fr,1996,100031671,100031671,,,,,,,Castanet-Tolosan,France,3028409
https://github.com/ror-community/ror-updates/issues/32328,,Centre d'Epidémiologie et de Recherche en santé des POPulations de Toulouse*fr,active,facility,UMR 1295*fr; UMR1295*fr; U 1295*fr; U1295*fr; CerPOP*fr; UMR CerPOP*fr,Centre d'Epidémiologie et de Recherche en santé des POPulations de Toulouse*fr; Centre for Epidemiology and Research in POPulation Health*en,,https://cerpop.inserm.fr,,cerpop.inserm.fr,2021,,,,,,,,,Toulouse,France,2972315
https://github.com/ror-community/ror-updates/issues/32327,,Toulouse NeuroImaging Center*en,active,facility,UMR825*fr; UMR 825*fr; U1214*fr; U 1214*fr,Toulouse NeuroImaging Center*en,ToNIC*fr,https://tonic.inserm.fr,,tonic.inserm.fr,2016,,,,,0000 0004 0381 2151,0000 0004 0381 2151,Q51783730,Q51783730,Toulouse,France,2972315
https://github.com/ror-community/ror-updates/issues/32326,,Synthèse et Physicochimie de Molécules d'Intérêt Biologique*fr,active,facility,UMR 5068*fr; UMR5068*fr,Synthèse et Physicochimie de Molécules d'Intérêt Biologique*fr; Laboratory of Synthesis and Physico-Chemistry of Molecules of Biological Interest*en,SPCMIB*fr,https://spcmib.univ-tlse3.fr,,spcmib.univ-tlse3.fr,1999,,,,,0000 0004 0382 6633,0000 0004 0382 6633,Q51784523,Q51784523,Toulouse,France,2972315
https://github.com/ror-community/ror-updates/issues/32325,,Centre de Recherche Sciences Sociales Sports et Corps*fr,active,facility,URU 7419*fr; URU7419*fr,Centre de Recherche Sciences Sociales Sports et Corps*fr,CRESCO*fr,https://cresco.univ-tlse3.fr,,cresco.univ-tlse3.fr,2016,,,,,0000 0005 1235 4858,0000 0005 1235 4858,Q51781485,Q51781485,Toulouse,France,2972315
https://github.com/ror-community/ror-updates/issues/32324,,Évolution et Santé Orale*fr,active,facility,,Évolution et Santé Orale*fr; Evolution and Oral Health*en,EVOLSAN*fr,https://dentaire.univ-tlse3.fr/evolsan-1,,utoulouse.fr,2021,,,,,,,,,Toulouse,France,2972315
https://github.com/ror-community/ror-updates/issues/32323,,LAboratoire Inter-universitaire de Recherche en DIdactique Lansad*fr,active,facility,URU 7415*fr; URU7415*fr,LAboratoire Inter-universitaire de Recherche en DIdactique Lansad*fr; Inter-University Laboratory for Research in Didactics of Lansad*en,LAIRDIL*fr,https://lairdil.univ-tlse3.fr,,utoulouse.fr,1989,,,,,0000 0000 9877 3386,0000 0000 9877 3386,,,Toulouse,France,2972315
https://github.com/ror-community/ror-updates/issues/32322,,"Unité de biologie Moléculaire, Cellulaire et du Développement*fr",active,facility,UMR 5077*fr; UMR5077*fr,"Unité de biologie Moléculaire, Cellulaire et du Développement*fr; Molecular, Cellular and Developmental Biology Unit*en",MCD*fr,https://cbi-toulouse.fr/umr-mcd/,,utoulouse.fr,2021,,,,,0000 0005 1235 7151,0000 0005 1235 7151,,,Toulouse,France,2972315
https://github.com/ror-community/ror-updates/issues/32321,,Laboratoire de gestion et des transitions organisationnelles*fr,active,facility,URU 7416*fr; URU7416*fr,Laboratoire de gestion et des transitions organisationnelles*fr; Organisational Management and Transitions Laboratory*en,LGTO*fr,https://lgto-recherche.fr,,utoulouse.fr,2016,,,,,,,Q51785449,Q51785449,Toulouse,France,2972315
