html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
https://github.com/ror-community/ror-updates/issues/31937,,BIOGRAPHS: Graphes Biologiques*fr,active,facility,Graphes Biologiques*fr,BIOGRAPHS: Graphes Biologiques*fr,,https://inria.fr/biographs,,,2026,,,,,,,,,Rennes,France,2983990
https://github.com/ror-community/ror-updates/issues/37377,,Laboratoire Méditerranéen de Sociologie*fr,inactive,facility,UMR 7305*fr; UMR7305*fr,Laboratoire Méditerranéen de Sociologie*fr,LAMES*fr,https://www.lames.cnrs.fr,,,2012,,,,,0000 0001 2186 8755,0000 0001 2186 8755,Q51781762,Q51781762,Aix-en-Provence,France,3038354
https://github.com/ror-community/ror-updates/issues/38031,,Signum University*en,active,education,,Signum University*en,,https://signumuniversity.org,https://en.wikipedia.org/wiki/Signum_University,signumuniversity.org,2012,,,,,0000 0004 9332 8098,0000 0004 9332 8098,Q110127737,Q110127737,Bedford,United States,5083221
https://github.com/ror-community/ror-updates/issues/38009,,Guttman Community College*en,active,education,"Stella and Charles Guttman Community College*en; New Community College*en; Guttman Community College, CUNY*en",Guttman Community College*en,,https://guttman.cuny.edu,https://en.wikipedia.org/wiki/Guttman_Community_College,guttman.cuny.edu,2011,,,,,0000 0004 0572 1026,0000 0004 0572 1026,Q7006662,Q7006662,New York,United States,5128581
https://github.com/ror-community/ror-updates/issues/38008,,KAAF University*en,active,education,KAAF University College*en,KAAF University*en,,https://kaafuni.edu.gh,https://en.wikipedia.org/wiki/KAAF_University,kaafuni.edu.gh,2006,,,,,0000 0004 6473 8311,0000 0004 6473 8311,Q16733703,Q16733703,Buduburam,Ghana,2302541
https://github.com/ror-community/ror-updates/issues/37994,,Government Engineering College Thrissur*en,active,education,"Government Engineering College, Thrissur*en; Government Engineering College, Trichur*en; Government Engineering College Trichur*en; Govt. Engineering College, Thrissur*en; Govt. Engineering College Thrissur*en; Govt. Engineering College, Trichur*en; Govt. Engineering College Trichur*en; Govt. Engg. College, Thrissur*en; Govt. Engg. College Thrissur*en; Govt. Engg. College, Trichur*en; Govt. Engg. College Trichur*en; GEC Thrissur*en; GEC Trichur*en",Government Engineering College Thrissur*en,GECT*en,https://gectcr.ac.in,https://en.wikipedia.org/wiki/Government_Engineering_College%2C_Thrissur,gectcr.ac.in,1957,,,,,0000 0004 1777 1880,0000 0004 1777 1880,Q5588825,Q5588825,Thrissur,India,1254187
https://github.com/ror-community/ror-updates/issues/38082,,Beihai Hospital of Chinese Medici*en,active,healthcare,Beihai Hospital Affiliated to Guangxi University of Chinese Medici*en,Beihai Hospital of Chinese Medici*en; 北海市中医*zh,,https://www.bhszyyy.com,,bhszyyy.com,1923,,,,,,,,,Beihai,China,1816705
https://github.com/ror-community/ror-updates/issues/38066,,Institute for Future Intelligence*en,active,nonprofit,,Institute for Future Intelligence*en,IFI*en,https://intofuture.org,,intofuture.org,2020,,,,,,,Q140843711,Q140843711,Natick,United States,4944994
https://github.com/ror-community/ror-updates/issues/38057,,Panyapiwat Institute of Management*en,active,education,,Panyapiwat Institute of Management*en; สถาบันการจัดการปัญญาภิวัฒน์*th,PIM*en,https://www.pim.ac.th,https://en.wikipedia.org/wiki/Panyapiwat_Institute_of_Management,pim.ac.th,2007,,,,,0000 0004 0427 1297,0000 0004 0427 1297,Q13021900,Q13021900,Mueang Nonthaburi,Thailand,1608133
https://github.com/ror-community/ror-updates/issues/38064,,Ramsey-Washington Metro Watershed District*en,active,government,Ramsey Washington Metro Watershed District*en,Ramsey-Washington Metro Watershed District*en,RWMWD*en,https://rwmwd.org,,rwmwd.org,1975,,,,,,,Q140839688,Q140839688,Little Canada,United States,5034905
https://github.com/ror-community/ror-updates/issues/38063,,Minnehaha Creek Watershed District*en,active,government,,Minnehaha Creek Watershed District*en,MCWD*en,https://minnehahacreek.org,https://en.wikipedia.org/wiki/Minnehaha_Creek_Watershed_District,minnehahacreek.org,1967,,,,,,,Q6868074,Q6868074,Minnetonka,United States,5037784
https://github.com/ror-community/ror-updates/issues/38061,,Kunthavai Naacchiyaar Government Arts College for Women (Autonomous)*en,active,education,Kunthavai Naacchiyaar Government Arts College for Women*en; Kunthavai Nachiaar College*en,Kunthavai Naacchiyaar Government Arts College for Women (Autonomous)*en; குந்தவை நாச்சியார் அரசினர் மகளிர் கலைக் கல்லூரி*ta,KNGAC*en,https://www.kngac.ac.in,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%81%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B5%E0%AF%88_%E0%AE%A8%E0%AE%BE%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%BE%E0%AE%B0%E0%AF%8D_%E0%AE%85%E0%AE%B0%E0%AE%9A%E0%AE%BF%E0%AE%A9%E0%AE%B0%E0%AF%8D_%E0%AE%AE%E0%AE%95%E0%AE%B3%E0%AE%BF%E0%AE%B0%E0%AF%8D_%E0%AE%95%E0%AE%B2%E0%AF%88%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AF%82%E0%AE%B0%E0%AE%BF,kngac.ac.in,1966,,,,,0000 0005 0960 7025,0000 0005 0960 7025,Q6445080,Q6445080,Thanjavur,India,1254649
https://github.com/ror-community/ror-updates/issues/37820,,SINOPEC Petroleum Engineering Technology Research Institute (China)*en,active,company,,SINOPEC Petroleum Engineering Technology Research Institute (China)*en; 石油工程技术研究院*zh,SRIPE*en,http://sripe.sinopec.com,,sinopec.com,,,,,,,,,,Beijing,China,1816670
