Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
23076,https://github.com/ror-community/ror-updates/issues/23076,Add a new organization to ROR: Interreg Vlaanderen-Nederland,Interreg Vlaanderen-Nederland,https://ror.org/024fg8t29,https://ror.org/00k4n6c32,European Commission,Parent,Production
23076,https://github.com/ror-community/ror-updates/issues/23076,Add a new organization to ROR: Interreg Vlaanderen-Nederland,European Commission,https://ror.org/00k4n6c32,https://ror.org/024fg8t29,Interreg Vlaanderen-Nederland,Child,Release
24221,https://github.com/ror-community/ror-updates/issues/24221,Add a new organization to ROR: Institute of Advanced Legal Studies,Institute of Advanced Legal Studies,https://ror.org/016qzbe65,https://ror.org/039594g80,School of Advanced Study,Parent,Production
24221,https://github.com/ror-community/ror-updates/issues/24221,Add a new organization to ROR: Institute of Advanced Legal Studies,School of Advanced Study,https://ror.org/039594g80,https://ror.org/016qzbe65,Institute of Advanced Legal Studies,Child,Release
24222,https://github.com/ror-community/ror-updates/issues/24222,Add a new organization to ROR: Institute of Classical Studies,Institute of Classical Studies,https://ror.org/05fmd7q31,https://ror.org/039594g80,School of Advanced Study,Parent,Production
24222,https://github.com/ror-community/ror-updates/issues/24222,Add a new organization to ROR: Institute of Classical Studies,School of Advanced Study,https://ror.org/039594g80,https://ror.org/05fmd7q31,Institute of Classical Studies,Child,Release
24223,https://github.com/ror-community/ror-updates/issues/24223,Add a new organization to ROR: Institute of Commonwealth Studies,Institute of Commonwealth Studies,https://ror.org/02n1ntd57,https://ror.org/039594g80,School of Advanced Study,Parent,Production
24223,https://github.com/ror-community/ror-updates/issues/24223,Add a new organization to ROR: Institute of Commonwealth Studies,School of Advanced Study,https://ror.org/039594g80,https://ror.org/02n1ntd57,Institute of Commonwealth Studies,Child,Release
24224,https://github.com/ror-community/ror-updates/issues/24224,Add a new organization to ROR: Institute of English Studies,Institute of English Studies,https://ror.org/002r3r896,https://ror.org/039594g80,School of Advanced Study,Parent,Production
24224,https://github.com/ror-community/ror-updates/issues/24224,Add a new organization to ROR: Institute of English Studies,School of Advanced Study,https://ror.org/039594g80,https://ror.org/002r3r896,Institute of English Studies,Child,Release
24225,https://github.com/ror-community/ror-updates/issues/24225,"Add a new organization to ROR: Institute of Languages, Cultures and Societies","Institute of Languages, Cultures and Societies",https://ror.org/00qw25974,https://ror.org/039594g80,School of Advanced Study,Parent,Production
24225,https://github.com/ror-community/ror-updates/issues/24225,"Add a new organization to ROR: Institute of Languages, Cultures and Societies",School of Advanced Study,https://ror.org/039594g80,https://ror.org/00qw25974,"Institute of Languages, Cultures and Societies",Child,Release
24226,https://github.com/ror-community/ror-updates/issues/24226,Add a new organization to ROR: Centre for Latin American and Caribbean Studies,Centre for Latin American and Caribbean Studies,https://ror.org/03qk89x33,https://ror.org/00qw25974,"Institute of Languages, Cultures and Societies",Parent,Release
24226,https://github.com/ror-community/ror-updates/issues/24226,Add a new organization to ROR: Centre for Latin American and Caribbean Studies,"Institute of Languages, Cultures and Societies",https://ror.org/00qw25974,https://ror.org/03qk89x33,Centre for Latin American and Caribbean Studies,Child,Release
24227,https://github.com/ror-community/ror-updates/issues/24227,Add a new organization to ROR: Institute of Historical Research ,Institute of Historical Research,https://ror.org/04e8nyq62,https://ror.org/039594g80,School of Advanced Study,Parent,Production
24227,https://github.com/ror-community/ror-updates/issues/24227,Add a new organization to ROR: Institute of Historical Research ,School of Advanced Study,https://ror.org/039594g80,https://ror.org/04e8nyq62,Institute of Historical Research,Child,Release
24228,https://github.com/ror-community/ror-updates/issues/24228,Add a new organization to ROR: Institute of Philosophy,Institute of Philosophy,https://ror.org/03rccdb17,https://ror.org/039594g80,School of Advanced Study,Parent,Production
