Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,Texas Medical Center Library,https://ror.org/037hnxh06,https://ror.org/00dqsbj20,Texas Medical Center,Parent,Production
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,Texas Medical Center,https://ror.org/00dqsbj20,https://ror.org/037hnxh06,Texas Medical Center Library,Child,Release
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,Texas Medical Center Library,https://ror.org/037hnxh06,https://ror.org/0449kf092,Prairie View A&M University,Related,Production
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,Prairie View A&M University,https://ror.org/0449kf092,https://ror.org/037hnxh06,Texas Medical Center Library,Related,Release
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,Texas Medical Center Library,https://ror.org/037hnxh06,https://ror.org/05ch0aw77,Texas Southern University,Related,Production
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,Texas Southern University,https://ror.org/05ch0aw77,https://ror.org/037hnxh06,Texas Medical Center Library,Related,Release
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,Texas Medical Center Library,https://ror.org/037hnxh06,https://ror.org/034nqjm29,Houston Community College System,Related,Production
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,Houston Community College System,https://ror.org/034nqjm29,https://ror.org/037hnxh06,Texas Medical Center Library,Related,Release
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,Texas Medical Center Library,https://ror.org/037hnxh06,https://ror.org/02pttbw34,Baylor College of Medicine,Related,Production
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,Baylor College of Medicine,https://ror.org/02pttbw34,https://ror.org/037hnxh06,Texas Medical Center Library,Related,Release
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,Texas Medical Center Library,https://ror.org/037hnxh06,https://ror.org/03gds6c39,The University of Texas Health Science Center at Houston,Related,Production
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,The University of Texas Health Science Center at Houston,https://ror.org/03gds6c39,https://ror.org/037hnxh06,Texas Medical Center Library,Related,Release
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,Texas Medical Center Library,https://ror.org/037hnxh06,https://ror.org/04twxam07,The University of Texas MD Anderson Cancer Center,Related,Production
19895,https://github.com/ror-community/ror-updates/issues/19895,Add a new organization to ROR: Texas Medical Center Library,The University of Texas MD Anderson Cancer Center,https://ror.org/04twxam07,https://ror.org/037hnxh06,Texas Medical Center Library,Related,Release
26498,https://github.com/ror-community/ror-updates/issues/26498,Modify the information in an existing ROR record: Manchester University NHS Foundation Trust,Manchester University NHS Foundation Trust,https://ror.org/00he80998,https://ror.org/02xesw687,North Manchester General Hospital,Child,Production
26498,https://github.com/ror-community/ror-updates/issues/26498,Modify the information in an existing ROR record: Manchester University NHS Foundation Trust,North Manchester General Hospital,https://ror.org/02xesw687,https://ror.org/00he80998,Manchester University NHS Foundation Trust,Parent,Release
26907,https://github.com/ror-community/ror-updates/issues/26907,Add a new organization to ROR: Ziekenhuis aan de Stroom,Ziekenhuis aan de Stroom,https://ror.org/050d0xx93,https://ror.org/05dpzfc16,Ziekenhuisnetwerk Antwerpen Stuivenberg,Predecessor,Release
26907,https://github.com/ror-community/ror-updates/issues/26907,Add a new organization to ROR: Ziekenhuis aan de Stroom,Ziekenhuis aan de Stroom,https://ror.org/050d0xx93,https://ror.org/00kss4e25,GZA Ziekenhuizen Campus Sint-Augustinus,Predecessor,Release
26909,https://github.com/ror-community/ror-updates/issues/26909,Modify the information in an existing ROR record: Telkom Institute of Management (https://ror.org/01b15w051),Telkom Institute of Management,https://ror.org/01b15w051,https://ror.org/0004wsx81,Telkom University,Successor,Production
26909,https://github.com/ror-community/ror-updates/issues/26909,Modify the information in an existing ROR record: Telkom Institute of Management (https://ror.org/01b15w051),Telkom University,https://ror.org/0004wsx81,https://ror.org/01b15w051,Telkom Institute of Management,Predecessor,Release
26910,https://github.com/ror-community/ror-updates/issues/26910,Modify the information in an existing ROR record: Institut Teknologi Telkom Purwokerto (https://ror.org/018zc6p18),Institut Teknologi Telkom Purwokerto,https://ror.org/018zc6p18,https://ror.org/0004wsx81,Telkom University,Successor,Production
26910,https://github.com/ror-community/ror-updates/issues/26910,Modify the information in an existing ROR record: Institut Teknologi Telkom Purwokerto (https://ror.org/018zc6p18),Telkom University,https://ror.org/0004wsx81,https://ror.org/018zc6p18,Institut Teknologi Telkom Purwokerto,Predecessor,Release
26939,https://github.com/ror-community/ror-updates/issues/26939,Add a new organization to ROR: Bacha Khan College of Dentistry,Bacha Khan College of Dentistry,https://ror.org/0322z4214,https://ror.org/00nv6q035,Khyber Medical University,Related,Production
26939,https://github.com/ror-community/ror-updates/issues/26939,Add a new organization to ROR: Bacha Khan College of Dentistry,Khyber Medical University,https://ror.org/00nv6q035,https://ror.org/0322z4214,Bacha Khan College of Dentistry,Related,Release
26939,https://github.com/ror-community/ror-updates/issues/26939,Add a new organization to ROR: Bacha Khan College of Dentistry,Bacha Khan College of Dentistry,https://ror.org/0322z4214,https://ror.org/00rq9ec10,"Mardan Medical Complex, Mardan",Related,Production
26939,https://github.com/ror-community/ror-updates/issues/26939,Add a new organization to ROR: Bacha Khan College of Dentistry,"Mardan Medical Complex, Mardan",https://ror.org/00rq9ec10,https://ror.org/0322z4214,Bacha Khan College of Dentistry,Related,Release
26945,https://github.com/ror-community/ror-updates/issues/26945,Modify the information in an existing ROR record: Oman Medical College,Oman Medical College,https://ror.org/00eckk830,https://ror.org/00rb2rb24,National University of Science and Technology,Successor,Release
26945,https://github.com/ror-community/ror-updates/issues/26945,Modify the information in an existing ROR record: Oman Medical College,National University of Science and Technology,https://ror.org/00rb2rb24,https://ror.org/00eckk830,Oman Medical College,Predecessor,Release
26946,https://github.com/ror-community/ror-updates/issues/26946,"Add a new organization to ROR: International Maritime College, Oman",International Maritime College Oman,https://ror.org/04xgxnd16,https://ror.org/00rb2rb24,National University of Science and Technology,Successor,Release
26946,https://github.com/ror-community/ror-updates/issues/26946,"Add a new organization to ROR: International Maritime College, Oman",National University of Science and Technology,https://ror.org/00rb2rb24,https://ror.org/04xgxnd16,International Maritime College Oman,Predecessor,Release
26912,https://github.com/ror-community/ror-updates/issues/26912,Add a new organization to ROR: Buxoro davlat texnika universiteti,Buxoro davlat texnika universiteti,https://ror.org/005ag3869,https://ror.org/0434dtp78,Buxoro muhandislik-texnologiya instituti,Predecessor,Release
26912,https://github.com/ror-community/ror-updates/issues/26912,Add a new organization to ROR: Buxoro davlat texnika universiteti,Buxoro muhandislik-texnologiya instituti,https://ror.org/0434dtp78,https://ror.org/005ag3869,Buxoro davlat texnika universiteti,Successor,Release
26912,https://github.com/ror-community/ror-updates/issues/26912,Add a new organization to ROR: Buxoro davlat texnika universiteti,Buxoro davlat texnika universiteti,https://ror.org/005ag3869,https://ror.org/04p7gfb16,Buxoro tabiiy resurslarni boshqarish instituti,Predecessor,Release
26912,https://github.com/ror-community/ror-updates/issues/26912,Add a new organization to ROR: Buxoro davlat texnika universiteti,Buxoro tabiiy resurslarni boshqarish instituti,https://ror.org/04p7gfb16,https://ror.org/005ag3869,Buxoro davlat texnika universiteti,Successor,Release
