html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,
https://github.com/ror-community/ror-updates/issues/24112,https://ror.org/02xyazb71,Biscayne National Park*en,active,archive,Biscayne NP*en,Biscayne National Park*en; Parque nacional Biscayne*es,,https://nps.gov/bisc,https://en.wikipedia.org/wiki/Biscayne_National_Park,,1980,,,,,,,Q866080,Q866080,Biscayne National Park,United States,4147987,
https://github.com/ror-community/ror-updates/issues/24125,https://ror.org/03sscge16,American Federation of School Administrators*en,active,other,,American Federation of School Administrators*en,AFSA*en,https://www.theschoolleader.org,https://en.wikipedia.org/wiki/American_Federation_of_School_Administrators,theschoolleader.org,1976,,,,,,,Q4743757,Q4743757,Washington,United States,4140963,
https://github.com/ror-community/ror-updates/issues/23089,https://ror.org/053v3sh50,Jorhat Institute of Science and Technology*en,active,education,"Jorhat Institute of Science & Technology*en; Science College, Jorhat*en",Jorhat Institute of Science and Technology*en; যোৰহাট বিজ্ঞান আৰু প্ৰযুক্তি বিদ্যা প্ৰতিষ্ঠান*as,JIST*en,https://jist.ac.in,https://en.wikipedia.org/wiki/Jorhat_Institute_of_Science_and_Technology,jist.ac.in,1971,,,,,0000 0004 6024 3856,0000 0004 6024 3856,Q14621135,Q14621135,Jorhat,India,1268820,
https://github.com/ror-community/ror-updates/issues/23107,https://ror.org/01d5xph69,"Dongkuk Steel Mill Co., Ltd. (South Korea)*en",active,company,Dongkuk Steel*en,"Dongkuk Steel Mill Co., Ltd. (South Korea)*en; Dongkuk Steel Mill Co., Ltd.*en; 동국제강(주)*ko",,https://www.dongkuksteel.com/en,https://ko.wikipedia.org/wiki/%EB%8F%99%EA%B5%AD%EC%A0%9C%EA%B0%95,dongkuk.com,1954,,,,,0000 0004 0371 8384,0000 0004 0371 8384,Q496183,Q496183,Seoul; Pohang; Incheon; Dangjin,South Korea,1835848; 1839071; 1843564; 1834884,
https://github.com/ror-community/ror-updates/issues/23085,https://ror.org/050vtce60,"Scientific Institution ""Research Center for Sustainable Development""*en",active,nonprofit,Center for Sustainable Development*en; Центр сталого розвитку*uk,"Scientific Institution ""Research Center for Sustainable Development""*en; Наукова установа ""Центр Сталого Розвитку""*uk",,https://www.csr.com.ua,,csr.com.ua,2022,,,,,,,,,Kyiv,Ukraine,703448,
https://github.com/ror-community/ror-updates/issues/23094,https://ror.org/01fz5jz41,Clique Clinic*en,active,healthcare,,Clique Clinic*en,,https://www.cliqueclinic.com,,cliqueclinic.com,2012,,,,,,,,,Kuala Lumpur,Malaysia,1735161,
https://github.com/ror-community/ror-updates/issues/24167,https://ror.org/03nw31086,Australian Astronomical Optics*en,active,facility,Australian Astronomical Optics – Macquarie University*en; Australian Astronomical Optics-Macquarie*en,Australian Astronomical Optics*en,AAO*en,https://aao.org.au,,aao.org.au,2018,,,,,,,,,Sydney,Australia,2147714,
https://github.com/ror-community/ror-updates/issues/23108,https://ror.org/002xqbd08,Information and Communications Technology Academy*en,active,education,iACADEMY*en,Information and Communications Technology Academy*en,,https://iacademy.edu.ph,,iacademy.edu.ph,,,,,,,,,,Makati City,Philippines,1703417,
https://github.com/ror-community/ror-updates/issues/23112,https://ror.org/02j3zbr06,Wessex Archaeology*en,active,nonprofit,Wessex*en,Wessex Archaeology*en,,https://www.wessexarch.co.uk,https://en.wikipedia.org/wiki/Wessex_Archaeology,wessexarch.co.uk,1979,,,,,0000 0004 0432 9030,0000 0004 0432 9030,Q748114,Q748114,Salisbury,United Kingdom,2638664,
https://github.com/ror-community/ror-updates/issues/23115,https://ror.org/04nzxq235,Université Djibo Hamani*fr,active,education,Université Djibo Hamani de Tahoua*fr,Université Djibo Hamani*fr; Djibo Hamani University*en,UDH*fr,https://www.udh.edu.ne,https://fr.wikipedia.org/wiki/Universit%C3%A9_Djibo_Hamani_de_Tahoua_(UDH),udh.edu.ne,2010,,,,,0000 0005 1309 0110,0000 0005 1309 0110,Q3551676,Q3551676,Tahoua,Niger,2439376,
https://github.com/ror-community/ror-updates/issues/23109,https://ror.org/033czgg21,"State Enterprise ""Ukrainian Scientific Railway Car Building Research Institute""*en",active,government,Український науково-дослідний інститут вагонобудування*uk; Ukrainian Scientific Railway Car Building Research Institute*en,"State Enterprise ""Ukrainian Scientific Railway Car Building Research Institute""*en; Державне підприємство “Український науково-дослідний інститут вагонобудування”*uk","SE ""UkrNDIV""*en; УкрНДІВ*uk",https://ukrndiv.com.ua,,ukrndiv.com.ua,1961,,,,,,,,,Kremenchuk,Ukraine,704147,
https://github.com/ror-community/ror-updates/issues/23116,https://ror.org/04h0mx776,Social Capital Foundation*en,active,nonprofit,,Social Capital Foundation*en; Social Capital Stitching*en,SCF*en,https://www.socialcapitalfoundation.org,,socialcapitalfoundation.org,,,,,,,,Q135410377,Q135410377,Amsterdam,The Netherlands,2759794,
https://github.com/ror-community/ror-updates/issues/23118,https://ror.org/01rvmqa17,Universitas Islam Tribakti Lirboyo Kediri*id,active,education,UIT Lirboyo*id; UIT Lirboyo Kediri*id; Institut Agama Islam Tribakti Kediri*id,Universitas Islam Tribakti Lirboyo Kediri*id,,https://uit-lirboyo.ac.id,https://id.wikipedia.org/wiki/Universitas_Islam_Tribakti_Lirboyo_Kediri,uit-lirboyo.ac.id,1966,,,,,,,Q16183288,Q16183288,Kediri,Indonesia,1640660,
https://github.com/ror-community/ror-updates/issues/23120,https://ror.org/03srr8962,British School of Monteria*en,active,education,,British School of Monteria*en; Colegio Británico de Montería*es,CBM*en,https://britanicomonteria.edu.co,,britanicomonteria.edu.co,1986,,,,,,,,,Monteria,Colombia,3674453,
https://github.com/ror-community/ror-updates/issues/23124,https://ror.org/01kw5gs17,South Central Ambulance Service NHS Foundation Trust*en,active,healthcare,South Central Ambulance Service NHS Trust*en; South Central Ambulance Service*en,South Central Ambulance Service NHS Foundation Trust*en,SCAS*en,https://www.scas.nhs.uk,https://en.wikipedia.org/wiki/South_Central_Ambulance_Service,scas.nhs.uk,2006,,,,,,,Q7566742,Q7566742,Otterbourne,United Kingdom,7293689,
https://github.com/ror-community/ror-updates/issues/23126,https://ror.org/05bsaay65,West Midlands Ambulance Service University NHS Foundation Trust*en,active,healthcare,West Midlands Ambulance Service NHS Trust*en; West Midlands Ambulance Service NHS Foundation Trust*en; West Midlands Ambulance Service*en,West Midlands Ambulance Service University NHS Foundation Trust*en,WMAS*en,https://www.wmas.nhs.uk,https://en.wikipedia.org/wiki/West_Midlands_Ambulance_Service,wmas.nhs.uk,2006,,,,,,,Q7985932,Q7985932,Brierley Hill,United Kingdom,2654724,
https://github.com/ror-community/ror-updates/issues/23136,https://ror.org/053peb945,Nigerian Institute of Animal Science*en,active,facility,,Nigerian Institute of Animal Science*en,,https://nias.gov.ng,,nias.gov.ng,2008,,,,,,,Q135391596,Q135391596,Abuja,Nigeria,2352778,
https://github.com/ror-community/ror-updates/issues/23137,https://ror.org/03gnetz82,Nigerian Institute of Food Science and Technology*en,active,facility,,Nigerian Institute of Food Science and Technology*en,,https://nifst.org,,nifst.org,1976,,,,,0000 0001 2176 7540,0000 0001 2176 7540,Q135398598,Q135398598,Lagos,Nigeria,2332459,
https://github.com/ror-community/ror-updates/issues/23138,https://ror.org/00egvdg84,Nigerian Institute of Leather and Science Technology*en,active,facility,,Nigerian Institute of Leather and Science Technology*en,,https://nilest.edu.ng,,nilest.edu.ng,1964,,,,,,,Q135398606,Q135398606,Zaria,Nigeria,2317765,
https://github.com/ror-community/ror-updates/issues/23139,https://ror.org/04f8f3864,Nigerian Institute of Physics*en,active,facility,,Nigerian Institute of Physics*en,,https://nipngr.org,,nipngr.org,1973,,,,,,,Q135398659,Q135398659,Abuja,Nigeria,2352778,
https://github.com/ror-community/ror-updates/issues/23140,https://ror.org/03a5gn933,Nigerian Institute of Science Laboratory Technology*en,active,facility,,Nigerian Institute of Science Laboratory Technology*en,,https://www.nislt.gov.ng,,nislt.gov.ng,1972,,,,,,,Q135398666,Q135398666,Ibadan,Nigeria,2339354,
https://github.com/ror-community/ror-updates/issues/23142,https://ror.org/03yprjh44,Institute of Agricultural Research and Training*en,active,facility,,Institute of Agricultural Research and Training*en,IART*en,https://iart.gov.ng/IT/,,iart.gov.ng,1920,,,,,,,Q135398674,Q135398674,Ibadan,Nigeria,2339354,
https://github.com/ror-community/ror-updates/issues/23141,https://ror.org/00z6maj72,Polymer Institute of Nigeria*en,active,facility,,Polymer Institute of Nigeria*en,PIN*en,https://polymerinstitute.org.ng,,polymerinstitute.org.ng,1989,,,,,,,Q135398670,Q135398670,Abuja,Nigeria,2352778,
https://github.com/ror-community/ror-updates/issues/23836,https://ror.org/051wpfh59,CMH Multan Institute of Medical Sciences*en,active,education,,CMH Multan Institute of Medical Sciences*en,CIMS*en,https://cims.pk,,cims.pk,,,,,,0000 0004 5988 7080,0000 0004 5988 7080,,,Multan,Pakistan,1169825,
https://github.com/ror-community/ror-updates/issues/24175,https://ror.org/0233s3y58,Maharaja Agrasen Institute of Management Studies*en,active,education,,Maharaja Agrasen Institute of Management Studies*en,MAIMS*en,https://maims.ac.in,,maims.ac.in,2003,,,,,,,Q89533336,Q89533336,Delhi,India,1273294,
https://github.com/ror-community/ror-updates/issues/23987,https://ror.org/016g7a124,Institut für Medizinische Psychologie*de,active,education,,Institut für Medizinische Psychologie*de; Institute of Medical Psychology*en,,https://www.med.lmu.de/imp/de/,,,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/23988,https://ror.org/02cqe8q68,Pathologisches Institut*de,active,education,Pathologisches Institut der LMU München*de,Pathologisches Institut*de; Institute of Pathology*en,,https://www.med.lmu.de/pathologie/de/index.html,,,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/23989,https://ror.org/04hhrpp03,Institut für Neuropathologie*de,active,education,Zentrum für Neuropathologie und Prionforschung*de; Center for Neuropathology and Prion Research*en,Institut für Neuropathologie*de; Institute of Neuropathology*en,,https://www.neuropathologie.med.uni-muenchen.de/index.html,,,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/23992,https://ror.org/05na4hm84,Max-von-Pettenkofer-Institut für Hygiene und Medizinische Mikrobiologie*de,active,education,Max von Pettenkofer-Institut*de; Max von Pettenkofer-Institute*en; Max von Pettenkofer Institute at Ludwig-Maximilians-Universität*en; Max von Pettenkofer-Institut der Ludwig-Maximilians-Universität*de,Max-von-Pettenkofer-Institut für Hygiene und Medizinische Mikrobiologie*de; Max von Pettenkofer Institute of Hygiene and Medical Microbiology*en,MVP*de; MVP*en,https://www.mvp.uni-muenchen.de,https://de.wikipedia.org/wiki/Max_von_Pettenkofer-Institut,mvp.uni-muenchen.de,,,,,,,,Q15834578,Q15834578,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/23993,https://ror.org/01s1pqt66,Institut für Rechtsmedizin*de,active,education,,Institut für Rechtsmedizin*de; Institute of Forensic Medicine*en,,https://www.rechtsmedizin.med.uni-muenchen.de/index.html,,,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/23994,https://ror.org/01x8c0495,Institut für Immunologie*de,active,education,,Institut für Immunologie*de; Institute of Immunology*en,IFI,https://www.immunologie.med.uni-muenchen.de/index.html,,,1978,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/23995,https://ror.org/04eb1yz45,"Institut für Medizinische Informationsverarbeitung, Biometrie und Epidemiologie*de",active,education,"Institute of Medical Data Processing, Biometrics and Epidemiology*en","Institut für Medizinische Informationsverarbeitung, Biometrie und Epidemiologie*de; Medical Information Processing, Biometry, and Epidemiology*en",IBE,https://www.ibe.med.uni-muenchen.de/index.html,,,1974,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/23996,https://ror.org/03tw5w184,Institut für Kardiovaskuläre Physiologie und Pathophysiologie*de,active,education,,Institut für Kardiovaskuläre Physiologie und Pathophysiologie*de; Institute of Cardiovascular Physiology and Pathophysiology*en,,https://cv.physiol.med.uni-muenchen.de/index.html,,,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/23286,https://ror.org/04knth696,Global Centroid-Moment-Tensor (CMT) Project*en,active,nonprofit,Global Centroid-Moment-Tensor Project*en; Global Centroid Moment Tensor*en,Global Centroid-Moment-Tensor (CMT) Project*en,GCMT*en; CMT*en,https://www.globalcmt.org,https://en.wikipedia.org/wiki/Global_Centroid_Moment_Tensor,globalcmt.org,1982,,,,,,,Q116909349,Q116909349,Palisades,United States,5130407,
https://github.com/ror-community/ror-updates/issues/23997,https://ror.org/049ajfa91,"Institut und Poliklinik für Arbeits-, Sozial- und Umweltmedizin*de",active,education,"Institute and Polyclinic for Occupational, Social and Environmental Medicine*en","Institut und Poliklinik für Arbeits-, Sozial- und Umweltmedizin*de; Institute and Clinic for Occupational, Social and Environmental Medicine*en",,https://www.lmu-klinikum.de/arb,,lmu-klinikum.de,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/23999,https://ror.org/03hxyy717,Institut für Humangenetik*de,active,facility,,Institut für Humangenetik*de; Institute of Human Genetics*en,,https://www.lmu-klinikum.de/humangenetik,,,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/24000,https://ror.org/03gfgbw10,Institut für Prophylaxe und Epidemiologie der Kreislaufkrankheiten*de,active,education,,Institut für Prophylaxe und Epidemiologie der Kreislaufkrankheiten*de; Institute of Cardiovascular Prevention*en,IPEK*de,https://www.lmu-klinikum.de/ipek/,,ipek-research.com,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/24002,https://ror.org/05g1y0660,Institut für Laboratoriumsmedizin*de,active,education,Instituts für Laboratoriumsmedizin des LMU Klinikums*de,Institut für Laboratoriumsmedizin*de; Institute of Laboratory Medicine*en,,https://www.lmu-klinikum.de/labmed,,lmu-klinikum.de,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/24003,https://ror.org/04x6wax64,Institut für Klinische Neuroimmunologie*de,active,facility,,Institut für Klinische Neuroimmunologie*de; Institute of Clinical Neuroimmunology*en,,https://www.lmu-klinikum.de/neuroimmunologie,,lmu-klinikum.de,1999,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/24004,https://ror.org/02fhhwa39,Institut für Notfallmedizin und Medizinmanagement*de,active,education,,Institut für Notfallmedizin und Medizinmanagement*de; Institute of Emergency Medicine and Management in Medicine*en,INM*de,https://www.inm-online.de/de/,,inm-online.de,2001,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/24005,https://ror.org/02fa5cb34,Institut für Schlaganfall- und Demenzforschung*de,active,education,,Institut für Schlaganfall- und Demenzforschung*de; Institute for Stroke and Dementia Research*en,ISD,https://www.lmu-klinikum.de/isd,,isd-research.de,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/24006,https://ror.org/0431ec194,Institut für Experimentelle Pneumologie*de,active,education,Institut für experimentelle Pneumologie am Klinikum der Universität München*de; Institute for Experimental Pneumology at the University Hospital of Munich*en,Institut für Experimentelle Pneumologie*de; Institute of Experimental Pneumology*en,,https://www.lmu-klinikum.de/experimental-pneumology,,lmu-klinikum.de,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/23998,https://ror.org/005506478,Institut für Chirurgische Forschung*de,active,facility,Walter Brendel Centre of Experimental Medicine*en; Walter-Brendel-Zentrum*de; Institut für Chirurgische Forschung mit dem Institut für Kardiovaskuläre Physiologie und Pathophysiologie*de; Walter Brendel Centre of Experimental Medicine (WBex) at the Ludwig-Maximilians-Universität München*en,Institut für Chirurgische Forschung*de; Institute of Surgical Research*en,WBex,https://www.wbex.med.uni-muenchen.de,,wbex.med.uni-muenchen.de,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/24011,https://ror.org/03cmqx484,Institut für Muskuloskelettale Medizin*de,active,facility,"Institute of Musculoskeletal Medicine (IMM) – Musculoskeletal University Center Munich (MUM)*en; Institute of Musculoskeletal Medicine, Musculoskeletal University Center Munich*en",Institut für Muskuloskelettale Medizin*de; Institute of Musculoskeletal Medicine*en,IMM,https://www.lmu-klinikum.de/imm,,,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/24012,https://ror.org/00nts2374,Institut für Infektions- und Tropenmedizin*de,active,facility,Tropeninstitut*de; Tropeninstitut am LMU Klinikum München*de,Institut für Infektions- und Tropenmedizin*de; Institute of Infectious Diseases and Tropical Medicine*en,,https://www.lmu-klinikum.de/tropeninstitut,,,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/24010,https://ror.org/03g9zwv89,Institut für Diagnostische und Interventionelle Neuroradiologie*de,active,healthcare,,Institut für Diagnostische und Interventionelle Neuroradiologie*de; Institute of Neuroradiology*en,,https://www.lmu-klinikum.de/neurorad,,,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/24009,https://ror.org/05885p792,Institut für Allgemeinmedizin*de,active,facility,,Institut für Allgemeinmedizin*de; Institute of General Practice and Family Medicine*en,,https://www.lmu-klinikum.de/institut-allgemeinmedizin,,,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/24008,https://ror.org/0029hqx58,Institut für Psychiatrische Phänomik und Genomik*de,active,facility,,Institut für Psychiatrische Phänomik und Genomik*de; Institute of Psychiatric Phenomics and Genomics*en,IPPG,https://www.lmu-klinikum.de/institut-ppg,,lmu-klinikum.de,,,,,,,,,,Munich,Germany,2867714,
https://github.com/ror-community/ror-updates/issues/24007,https://ror.org/059qe0395,Institut für Didaktik und Ausbildungsforschung in der Medizin*de,active,facility,,Institut für Didaktik und Ausbildungsforschung in der Medizin*de; Institute of Medical Education*en,IDAM*de; DAM*de,https://www.lmu-klinikum.de/institut-dam,,,2011,,,,,,,,,Munich,Germany,2867714,
,https://ror.org/045nc4t21,Chongqing Municipal Bureau of Human Resources and Social Security*en,active,government;funder,,重庆市人力资源和社会保障局*zh; Chongqing Municipal Bureau of Human Resources and Social Security*en,,https://rlsbj.cq.gov.cn,,rlsbj.cq.gov.cn,,501100013160,,,,,,,,Chongqing,China,1814906,https://ror.org/05ct91r78
