Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
29423,https://github.com/ror-community/ror-updates/issues/29423,"Add a new organization to ROR: 
 
Olivia Newton-John Cancer Research Institute",Olivia Newton-John Cancer Research Institute,https://ror.org/05yncf830,https://ror.org/01rxfrp27,La Trobe University,Parent,Production
29423,https://github.com/ror-community/ror-updates/issues/29423,"Add a new organization to ROR: 
 
Olivia Newton-John Cancer Research Institute",La Trobe University,https://ror.org/01rxfrp27,https://ror.org/05yncf830,Olivia Newton-John Cancer Research Institute,Child,Release
29423,https://github.com/ror-community/ror-updates/issues/29423,"Add a new organization to ROR: 
 
Olivia Newton-John Cancer Research Institute",Olivia Newton-John Cancer Research Institute,https://ror.org/05yncf830,https://ror.org/04t908e09,Olivia Newton-John Cancer Wellness & Research Centre,Parent,Production
29423,https://github.com/ror-community/ror-updates/issues/29423,"Add a new organization to ROR: 
 
Olivia Newton-John Cancer Research Institute",Olivia Newton-John Cancer Wellness & Research Centre,https://ror.org/04t908e09,https://ror.org/05yncf830,Olivia Newton-John Cancer Research Institute,Child,Release
30080,https://github.com/ror-community/ror-updates/issues/30080,"Add a new organization to ROR: 
 
ICON College of Technology and Management",ICON College of Technology and Management,https://ror.org/00a2aqk21,https://ror.org/04kw8et29,Bishop Grosseteste University,Parent,Production
30080,https://github.com/ror-community/ror-updates/issues/30080,"Add a new organization to ROR: 
 
ICON College of Technology and Management",Bishop Grosseteste University,https://ror.org/04kw8et29,https://ror.org/00a2aqk21,ICON College of Technology and Management,Child,Release
31316,https://github.com/ror-community/ror-updates/issues/31316,"Add a new organization to ROR: 
 
Barts Cancer Institute",Barts Cancer Institute,https://ror.org/0266wrt04,https://ror.org/026zzn846,Queen Mary University of London,Parent,Release
31316,https://github.com/ror-community/ror-updates/issues/31316,"Add a new organization to ROR: 
 
Barts Cancer Institute",Queen Mary University of London,https://ror.org/026zzn846,https://ror.org/0266wrt04,Barts Cancer Institute,Child,Release
30801,https://github.com/ror-community/ror-updates/issues/30801,"Modify the information in an existing ROR record: 
ESEL https://ror.org/027065c48
",ESEL,https://ror.org/027065c48,https://ror.org/01c27hj86,University of Lisbon,Parent,Production
30801,https://github.com/ror-community/ror-updates/issues/30801,"Modify the information in an existing ROR record: 
ESEL https://ror.org/027065c48
",University of Lisbon,https://ror.org/01c27hj86,https://ror.org/027065c48,ESEL,Child,Release
30157,https://github.com/ror-community/ror-updates/issues/30157,"Modify the information in an existing ROR record: 
 Laboratoire d'Informatique et d'Automatique pour les Systèmes https://ror.org/02b5vq778
",Laboratoire d'Informatique et d'Automatique pour les Systèmes,https://ror.org/02b5vq778,https://ror.org/023vkeb66,Délégation Centre Limousin Poitou-Charentes,Delete,Production
30157,https://github.com/ror-community/ror-updates/issues/30157,"Modify the information in an existing ROR record: 
 Laboratoire d'Informatique et d'Automatique pour les Systèmes https://ror.org/02b5vq778
",Délégation Centre Limousin Poitou-Charentes,https://ror.org/023vkeb66,https://ror.org/02b5vq778,Laboratoire d'Informatique et d'Automatique pour les Systèmes,Delete,Release
30157,https://github.com/ror-community/ror-updates/issues/30157,"Modify the information in an existing ROR record: 
 Laboratoire d'Informatique et d'Automatique pour les Systèmes https://ror.org/02b5vq778
",Laboratoire d'Informatique et d'Automatique pour les Systèmes,https://ror.org/02b5vq778,https://ror.org/04xhy8q59,Université de Poitiers,Parent,Production
30157,https://github.com/ror-community/ror-updates/issues/30157,"Modify the information in an existing ROR record: 
 Laboratoire d'Informatique et d'Automatique pour les Systèmes https://ror.org/02b5vq778
",Université de Poitiers,https://ror.org/04xhy8q59,https://ror.org/02b5vq778,Laboratoire d'Informatique et d'Automatique pour les Systèmes,Child,Release
30600,https://github.com/ror-community/ror-updates/issues/30600,"Modify the information in an existing ROR record: 
CERMICS https://ror.org/03wct8w46
",CERMICS,https://ror.org/03wct8w46,https://ror.org/02feahw73,Centre National de la Recherche Scientifique,Parent,Production
30600,https://github.com/ror-community/ror-updates/issues/30600,"Modify the information in an existing ROR record: 
CERMICS https://ror.org/03wct8w46
",Centre National de la Recherche Scientifique,https://ror.org/02feahw73,https://ror.org/03wct8w46,CERMICS,Child,Release
31771,https://github.com/ror-community/ror-updates/issues/31771,Modify the information in an existing ROR record: VINNOVA - https://ror.org/01kd5m353,VINNOVA,https://ror.org/01kd5m353,https://ror.org/03wt3br81,Ministry of Climate and Enterprise,Parent,Production
31771,https://github.com/ror-community/ror-updates/issues/31771,Modify the information in an existing ROR record: VINNOVA - https://ror.org/01kd5m353,Ministry of Climate and Enterprise,https://ror.org/03wt3br81,https://ror.org/01kd5m353,VINNOVA,Child,Release
30936,https://github.com/ror-community/ror-updates/issues/30936,"Add a new organization to ROR: 
 
The Institute of Technical Mechanics of the National Academy of Sciences of Ukraine and the State Space Agency of Ukraine",The Institute of Technical Mechanics of the National Academy of Sciences of Ukraine and the State Space Agency of Ukraine,https://ror.org/003ed9546,https://ror.org/00je4t102,National Academy of Sciences of Ukraine,Parent,Production
30936,https://github.com/ror-community/ror-updates/issues/30936,"Add a new organization to ROR: 
 
The Institute of Technical Mechanics of the National Academy of Sciences of Ukraine and the State Space Agency of Ukraine",National Academy of Sciences of Ukraine,https://ror.org/00je4t102,https://ror.org/003ed9546,The Institute of Technical Mechanics of the National Academy of Sciences of Ukraine and the State Space Agency of Ukraine,Child,Release
30642,https://github.com/ror-community/ror-updates/issues/30642,"Add a new organization to ROR: 
 
State Institution ""The Institute of Environmental Geochemistry of National Academy of Sciences of Ukraine""",The Institute of Environmental Geochemistry of National Academy of Sciences of Ukraine,https://ror.org/008a88758,https://ror.org/00je4t102,National Academy of Sciences of Ukraine,Parent,Production
30642,https://github.com/ror-community/ror-updates/issues/30642,"Add a new organization to ROR: 
 
State Institution ""The Institute of Environmental Geochemistry of National Academy of Sciences of Ukraine""",National Academy of Sciences of Ukraine,https://ror.org/00je4t102,https://ror.org/008a88758,The Institute of Environmental Geochemistry of National Academy of Sciences of Ukraine,Child,Release
30540,https://github.com/ror-community/ror-updates/issues/30540,"Add a new organization to ROR: 
 
Yuriev Plant Production Institute of NAAS of Ukraine",Yuriev Plant Production Institute of NAAS of Ukraine,https://ror.org/02nsjxj81,https://ror.org/00je4t102,National Academy of Sciences of Ukraine,Parent,Production
30540,https://github.com/ror-community/ror-updates/issues/30540,"Add a new organization to ROR: 
 
Yuriev Plant Production Institute of NAAS of Ukraine",National Academy of Sciences of Ukraine,https://ror.org/00je4t102,https://ror.org/02nsjxj81,Yuriev Plant Production Institute of NAAS of Ukraine,Child,Release
