Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
30365,https://github.com/ror-community/ror-updates/issues/30365,Modify the information in an existing ROR record:  National Institute of Water and Atmospheric Researchhttps://ror.org/04hxcaz34,National Institute of Water and Atmospheric Research,https://ror.org/04hxcaz34,https://ror.org/02zww1c82,Earth Sciences New Zealand,Delete,Production
30365,https://github.com/ror-community/ror-updates/issues/30365,Modify the information in an existing ROR record:  National Institute of Water and Atmospheric Researchhttps://ror.org/04hxcaz34,Earth Sciences New Zealand,https://ror.org/02zww1c82,https://ror.org/04hxcaz34,National Institute of Water and Atmospheric Research,Delete,Release
30365,https://github.com/ror-community/ror-updates/issues/30365,Modify the information in an existing ROR record:  National Institute of Water and Atmospheric Researchhttps://ror.org/04hxcaz34,National Institute of Water and Atmospheric Research,https://ror.org/04hxcaz34,https://ror.org/02zww1c82,Earth Sciences New Zealand,Successor,Production
30021,https://github.com/ror-community/ror-updates/issues/30021,"Add a new organization to ROR: 
 
Universidad Libre de Barranquilla",Universidad Libre de Barranquilla,https://ror.org/03qd0ry47,https://ror.org/04mtaqb21,Universidad Libre de Colombia,Parent,Production
30021,https://github.com/ror-community/ror-updates/issues/30021,"Add a new organization to ROR: 
 
Universidad Libre de Barranquilla",Universidad Libre de Colombia,https://ror.org/04mtaqb21,https://ror.org/03qd0ry47,Universidad Libre de Barranquilla,Child,Release
28749,https://github.com/ror-community/ror-updates/issues/28749,"Add a new organization to ROR: 
 
Centro Universitário UniSenac RS",Centro Universitário UniSenac,https://ror.org/0491a1z48,https://ror.org/05te7m660,Serviço Nacional de Aprendizagem Comercial,Parent,Production
28749,https://github.com/ror-community/ror-updates/issues/28749,"Add a new organization to ROR: 
 
Centro Universitário UniSenac RS",Serviço Nacional de Aprendizagem Comercial,https://ror.org/05te7m660,https://ror.org/0491a1z48,Centro Universitário UniSenac,Child,Release
28749,https://github.com/ror-community/ror-updates/issues/28749,"Add a new organization to ROR: 
 
Centro Universitário UniSenac RS",Centro Universitário UniSenac,https://ror.org/0491a1z48,https://ror.org/04m4fy391,Senac University Center,Related,Production
28749,https://github.com/ror-community/ror-updates/issues/28749,"Add a new organization to ROR: 
 
Centro Universitário UniSenac RS",Senac University Center,https://ror.org/04m4fy391,https://ror.org/0491a1z48,Centro Universitário UniSenac,Related,Release
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,The University of Adelaide,https://ror.org/00892tw58,https://ror.org/043t7b640,Freemasons Foundation Centre for Men's Health,Delete,Production
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,Freemasons Foundation Centre for Men's Health,https://ror.org/043t7b640,https://ror.org/00892tw58,The University of Adelaide,Delete,Release
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,The University of Adelaide,https://ror.org/00892tw58,https://ror.org/047kx5j58,Hanson Institute,Delete,Production
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,Hanson Institute,https://ror.org/047kx5j58,https://ror.org/00892tw58,The University of Adelaide,Delete,Release
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,The University of Adelaide,https://ror.org/00892tw58,https://ror.org/00pjm1054,Lyell McEwin Hospital,Delete,Production
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,Lyell McEwin Hospital,https://ror.org/00pjm1054,https://ror.org/00892tw58,The University of Adelaide,Delete,Release
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,The University of Adelaide,https://ror.org/00892tw58,https://ror.org/03pa4y709,Modbury Hospital,Delete,Production
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,Modbury Hospital,https://ror.org/03pa4y709,https://ror.org/00892tw58,The University of Adelaide,Delete,Release
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,The University of Adelaide,https://ror.org/00892tw58,https://ror.org/00carf720,Royal Adelaide Hospital,Delete,Production
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,Royal Adelaide Hospital,https://ror.org/00carf720,https://ror.org/00892tw58,The University of Adelaide,Delete,Release
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,The University of Adelaide,https://ror.org/00892tw58,https://ror.org/03kwrfk72,Women's and Children's Hospital,Delete,Production
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,Women's and Children's Hospital,https://ror.org/03kwrfk72,https://ror.org/00892tw58,The University of Adelaide,Delete,Release
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,The University of Adelaide,https://ror.org/00892tw58,https://ror.org/000ghw467,Sir Mark Mitchell Research Foundation,Delete,Production
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,Sir Mark Mitchell Research Foundation,https://ror.org/000ghw467,https://ror.org/00892tw58,The University of Adelaide,Delete,Release
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,The University of Adelaide,https://ror.org/00892tw58,https://ror.org/01az7g189,Stawell Underground Physics Laboratory,Delete,Production
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,Stawell Underground Physics Laboratory,https://ror.org/01az7g189,https://ror.org/00892tw58,The University of Adelaide,Delete,Release
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,The University of Adelaide,https://ror.org/00892tw58,https://ror.org/028g18b61,Adelaide University,Successor,Production
28458,https://github.com/ror-community/ror-updates/issues/28458,Modify the information in an existing ROR record: The University of Adelaide - https://ror.org/00892tw58,Adelaide University,https://ror.org/028g18b61,https://ror.org/00892tw58,The University of Adelaide,Predecessor,Release
27985,https://github.com/ror-community/ror-updates/issues/27985,"Add a new organization to ROR: 
 
Paras HMRI Hospital, Patna","Paras HMRI Hospital, Patna",https://ror.org/00sy8z779,https://ror.org/00h2mxm24,Paras Hospitals,Parent,Production
27985,https://github.com/ror-community/ror-updates/issues/27985,"Add a new organization to ROR: 
 
Paras HMRI Hospital, Patna",Paras Hospitals,https://ror.org/00h2mxm24,https://ror.org/00sy8z779,"Paras HMRI Hospital, Patna",Child,Release
28050,https://github.com/ror-community/ror-updates/issues/28050,"Modify the information in an existing ROR record: 
ERN GUARD-Heart https://ror.org/00r7apq26
",ERN GUARD-Heart,https://ror.org/055s7a943,https://ror.org/00r7apq26,ERN Board of Member States,Parent,Production
28050,https://github.com/ror-community/ror-updates/issues/28050,"Modify the information in an existing ROR record: 
ERN GUARD-Heart https://ror.org/00r7apq26
",ERN Board of Member States,https://ror.org/00r7apq26,https://ror.org/055s7a943,ERN GUARD-Heart,Child,Release
29440,https://github.com/ror-community/ror-updates/issues/29440,"Add a new organization to ROR: 
 
Charles P. Taft Research Center",Charles P. Taft Research Center,https://ror.org/02d9zm307,https://ror.org/01e3m7079,University of Cincinnati,Parent,Release
29440,https://github.com/ror-community/ror-updates/issues/29440,"Add a new organization to ROR: 
 
Charles P. Taft Research Center",University of Cincinnati,https://ror.org/01e3m7079,https://ror.org/02d9zm307,Charles P. Taft Research Center,Child,Release
29443,https://github.com/ror-community/ror-updates/issues/29443,"Add a new organization to ROR: 
 
Laboratório de Bioarqueologia Translacional (LABBAT), Universidade Federal do Ceará (UFC)",Laboratório de Bioarqueologia Translacional,https://ror.org/00c9bwp03,https://ror.org/03srtnf24,Universidade Federal do Ceará,Parent,Production
29443,https://github.com/ror-community/ror-updates/issues/29443,"Add a new organization to ROR: 
 
Laboratório de Bioarqueologia Translacional (LABBAT), Universidade Federal do Ceará (UFC)",Universidade Federal do Ceará,https://ror.org/03srtnf24,https://ror.org/00c9bwp03,Laboratório de Bioarqueologia Translacional,Child,Release
29493,https://github.com/ror-community/ror-updates/issues/29493,"Add a new organization to ROR: 
 
World Health Organization - Sierra Leone",World Health Organization - Sierra Leone,https://ror.org/01xn54007,https://ror.org/01f80g185,World Health Organization,Parent,Production
29493,https://github.com/ror-community/ror-updates/issues/29493,"Add a new organization to ROR: 
 
World Health Organization - Sierra Leone",World Health Organization,https://ror.org/01f80g185,https://ror.org/01xn54007,World Health Organization - Sierra Leone,Child,Release
29556,https://github.com/ror-community/ror-updates/issues/29556,"Add a new organization to ROR: 
 
ICFRE-Institute of Forest Biodiversity",Institute of Forest Biodiversity,https://ror.org/03dpyf590,https://ror.org/04r2bgz73,Indian Council of Forestry Research and Education,Parent,Production
29556,https://github.com/ror-community/ror-updates/issues/29556,"Add a new organization to ROR: 
 
ICFRE-Institute of Forest Biodiversity",Indian Council of Forestry Research and Education,https://ror.org/04r2bgz73,https://ror.org/03dpyf590,Institute of Forest Biodiversity,Child,Release
