Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
29337,https://github.com/ror-community/ror-updates/issues/29337,"Add a new organization to ROR: 
 
Aligning Research to Impact Autism",Aligning Research to Impact Autism,https://ror.org/0505h0554,https://ror.org/00rf4ez40,Coalition for Aligning Science,Related,Production
29337,https://github.com/ror-community/ror-updates/issues/29337,"Add a new organization to ROR: 
 
Aligning Research to Impact Autism",Coalition for Aligning Science,https://ror.org/00rf4ez40,https://ror.org/0505h0554,Aligning Research to Impact Autism,Related,Release
36721,https://github.com/ror-community/ror-updates/issues/36721,Add a new organization to ROR: Chandernagore College,Chandernagore College,https://ror.org/05qjwhm84,https://ror.org/05cyd8v32,University of Burdwan,Parent,Production
36721,https://github.com/ror-community/ror-updates/issues/36721,Add a new organization to ROR: Chandernagore College,University of Burdwan,https://ror.org/05cyd8v32,https://ror.org/05qjwhm84,Chandernagore College,Child,Release
36726,https://github.com/ror-community/ror-updates/issues/36726,Add a new organization to ROR: Hooghly Mohsin College,Hooghly Mohsin College,https://ror.org/01tva3e17,https://ror.org/05cyd8v32,University of Burdwan,Parent,Production
36726,https://github.com/ror-community/ror-updates/issues/36726,Add a new organization to ROR: Hooghly Mohsin College,University of Burdwan,https://ror.org/05cyd8v32,https://ror.org/01tva3e17,Hooghly Mohsin College,Child,Release
36844,https://github.com/ror-community/ror-updates/issues/36844,"Add a new organization to ROR: 
 
S. M. Institute of Technology",P.G. Centre for Management Studies,https://ror.org/05wfext57,https://ror.org/03vqjtg68,Biju Patnaik University of Technology,Related,Production
36844,https://github.com/ror-community/ror-updates/issues/36844,"Add a new organization to ROR: 
 
S. M. Institute of Technology",Biju Patnaik University of Technology,https://ror.org/03vqjtg68,https://ror.org/05wfext57,P.G. Centre for Management Studies,Related,Release
36867,https://github.com/ror-community/ror-updates/issues/36867,Add a new organization to ROR: Haldia Government College,Haldia Government College,https://ror.org/04cbdqy73,https://ror.org/027jsza11,Vidyasagar University,Related,Production
36867,https://github.com/ror-community/ror-updates/issues/36867,Add a new organization to ROR: Haldia Government College,Vidyasagar University,https://ror.org/027jsza11,https://ror.org/04cbdqy73,Haldia Government College,Related,Release
36868,https://github.com/ror-community/ror-updates/issues/36868,Add a new organization to ROR: Kendrapara Autonomous College,Kendrapara Autonomous College,https://ror.org/052qzww39,https://ror.org/0034eez47,Utkal University,Related,Production
36868,https://github.com/ror-community/ror-updates/issues/36868,Add a new organization to ROR: Kendrapara Autonomous College,Utkal University,https://ror.org/0034eez47,https://ror.org/052qzww39,Kendrapara Autonomous College,Related,Release
36869,https://github.com/ror-community/ror-updates/issues/36869,Add a new organization to ROR: Behala College,Behala College,https://ror.org/05ej44s32,https://ror.org/01e7v7w47,University of Calcutta,Related,Production
