Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
2877,https://github.com/ror-community/ror-updates/issues/2877,Add a new organization to ROR: NCCR Catalysis,NCCR Catalysis,https://ror.org/03qf6ek79,https://ror.org/05a28rw58,ETH Zurich,Related,Production
2877,https://github.com/ror-community/ror-updates/issues/2877,Add a new organization to ROR: NCCR Catalysis,ETH Zurich,https://ror.org/05a28rw58,https://ror.org/03qf6ek79,NCCR Catalysis,Related,Release
2877,https://github.com/ror-community/ror-updates/issues/2877,Add a new organization to ROR: NCCR Catalysis,NCCR Catalysis,https://ror.org/03qf6ek79,https://ror.org/02s376052,École Polytechnique Fédérale de Lausanne,Related,Production
2877,https://github.com/ror-community/ror-updates/issues/2877,Add a new organization to ROR: NCCR Catalysis,École Polytechnique Fédérale de Lausanne,https://ror.org/02s376052,https://ror.org/03qf6ek79,NCCR Catalysis,Related,Release
2877,https://github.com/ror-community/ror-updates/issues/2877,Add a new organization to ROR: NCCR Catalysis,NCCR Catalysis,https://ror.org/03qf6ek79,https://ror.org/00yjd3n13,Swiss National Science Foundation,Parent,Production
2877,https://github.com/ror-community/ror-updates/issues/2877,Add a new organization to ROR: NCCR Catalysis,Swiss National Science Foundation,https://ror.org/00yjd3n13,https://ror.org/03qf6ek79,NCCR Catalysis,Child,Release
14346,https://github.com/ror-community/ror-updates/issues/14346,"Add a new organization to ROR: 
 
R Core Team",R Core Team,https://ror.org/02zz1nj61,https://ror.org/05qewa988,R Foundation for Statistical Computing,Related,Production
14346,https://github.com/ror-community/ror-updates/issues/14346,"Add a new organization to ROR: 
 
R Core Team",R Foundation for Statistical Computing,https://ror.org/05qewa988,https://ror.org/02zz1nj61,R Core Team,Related,Release
15623,https://github.com/ror-community/ror-updates/issues/15623,Modify the information in an existing ROR record: Istituto Oncologico della Svizzera Italiana - https://ror.org/04tty5b50,Istituto Oncologico della Svizzera Italiana,https://ror.org/04tty5b50,https://ror.org/01dpyn972,Institute of Oncology Research,Delete,Production
15623,https://github.com/ror-community/ror-updates/issues/15623,Modify the information in an existing ROR record: Istituto Oncologico della Svizzera Italiana - https://ror.org/04tty5b50,Institute of Oncology Research,https://ror.org/01dpyn972,https://ror.org/04tty5b50,Istituto Oncologico della Svizzera Italiana,Delete,Release
15477,https://github.com/ror-community/ror-updates/issues/15477,Add a new organization to ROR: Guthrie Corning Hospital,Guthrie Corning Hospital,https://ror.org/05jwwpn37,https://ror.org/0068v6128,Guthrie Robert Packer Hospital,Parent,Production
