Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
6056,https://github.com/ror-community/ror-updates/issues/6056,Modify the information in an existing ROR record: Royal Perth Hospital - https://ror.org/00zc2xc51,Royal Perth Hospital,https://ror.org/00zc2xc51,https://ror.org/02baa5g50,East Metropolitan Health Service,Parent,Production
6056,https://github.com/ror-community/ror-updates/issues/6056,Modify the information in an existing ROR record: Royal Perth Hospital - https://ror.org/00zc2xc51,East Metropolitan Health Service,https://ror.org/02baa5g50,https://ror.org/00zc2xc51,Royal Perth Hospital,Child,Release
6069,https://github.com/ror-community/ror-updates/issues/6069,"Modify the information in an existing ROR record: 
Immunologie et Neurogénétique Expérimentales et Moléculaires https://ror.org/01mhd9b84
",Immunologie et Neurogénétique Expérimentales et Moléculaires,https://ror.org/01mhd9b84,https://ror.org/014zrew76,University of Orléans,Parent,Production
6069,https://github.com/ror-community/ror-updates/issues/6069,"Modify the information in an existing ROR record: 
Immunologie et Neurogénétique Expérimentales et Moléculaires https://ror.org/01mhd9b84
",University of Orléans,https://ror.org/014zrew76,https://ror.org/01mhd9b84,Immunologie et Neurogénétique Expérimentales et Moléculaires,Child,Release
6069,https://github.com/ror-community/ror-updates/issues/6069,"Modify the information in an existing ROR record: 
Immunologie et Neurogénétique Expérimentales et Moléculaires https://ror.org/01mhd9b84
",Immunologie et Neurogénétique Expérimentales et Moléculaires,https://ror.org/01mhd9b84,https://ror.org/04yvax419,Centre hospitalier régional d'Orléans,Parent,Production
6069,https://github.com/ror-community/ror-updates/issues/6069,"Modify the information in an existing ROR record: 
Immunologie et Neurogénétique Expérimentales et Moléculaires https://ror.org/01mhd9b84
",Centre hospitalier régional d'Orléans,https://ror.org/04yvax419,https://ror.org/01mhd9b84,Immunologie et Neurogénétique Expérimentales et Moléculaires,Child,Release
6106,https://github.com/ror-community/ror-updates/issues/6106,Modify the information in an existing ROR record: Johns Hopkins University School of Medicine - https://ror.org/02nfzhn33,Johns Hopkins University School of Medicine,https://ror.org/02nfzhn33,https://ror.org/037zgn354,Johns Hopkins Medicine,Successor,Release
6106,https://github.com/ror-community/ror-updates/issues/6106,Modify the information in an existing ROR record: Johns Hopkins University School of Medicine - https://ror.org/02nfzhn33,Johns Hopkins Medicine,https://ror.org/037zgn354,https://ror.org/02nfzhn33,Johns Hopkins University School of Medicine,Predecessor,Release
6114,https://github.com/ror-community/ror-updates/issues/6114,Modify the information in an existing ROR record: DEVCOM Army Research Laboratory - https://ror.org/011hc8f90,DEVCOM Army Research Laboratory,https://ror.org/011hc8f90,https://ror.org/02rdkx920,United States Army Combat Capabilities Development Command,Parent,Production
6114,https://github.com/ror-community/ror-updates/issues/6114,Modify the information in an existing ROR record: DEVCOM Army Research Laboratory - https://ror.org/011hc8f90,United States Army Combat Capabilities Development Command,https://ror.org/02rdkx920,https://ror.org/011hc8f90,DEVCOM Army Research Laboratory,Child,Release
6164,https://github.com/ror-community/ror-updates/issues/6164,"Modify the information in an existing ROR record: 
Xiyuan Hospital https://ror.org/02y0vze35
",Xiyuan Hospital,https://ror.org/02y0vze35,https://ror.org/05damtm70,Beijing University of Chinese Medicine,Related,Production
6164,https://github.com/ror-community/ror-updates/issues/6164,"Modify the information in an existing ROR record: 
Xiyuan Hospital https://ror.org/02y0vze35
",Beijing University of Chinese Medicine,https://ror.org/05damtm70,https://ror.org/02y0vze35,Xiyuan Hospital,Related,Release
6165,https://github.com/ror-community/ror-updates/issues/6165,"Modify the information in an existing ROR record: 
Jinan Central Hospital https://ror.org/01fr19c68
",Jinan Central Hospital,https://ror.org/01fr19c68,https://ror.org/05jb9pq57,Shandong First Medical University,Related,Production
6165,https://github.com/ror-community/ror-updates/issues/6165,"Modify the information in an existing ROR record: 
Jinan Central Hospital https://ror.org/01fr19c68
",Shandong First Medical University,https://ror.org/05jb9pq57,https://ror.org/01fr19c68,Jinan Central Hospital,Related,Release
6166,https://github.com/ror-community/ror-updates/issues/6166,"Modify the information in an existing ROR record: 
George Institute for Global Health https://ror.org/023331s46
",George Institute for Global Health,https://ror.org/023331s46,https://ror.org/041kmwe10,Imperial College London,Related,Production
6166,https://github.com/ror-community/ror-updates/issues/6166,"Modify the information in an existing ROR record: 
George Institute for Global Health https://ror.org/023331s46
",Imperial College London,https://ror.org/041kmwe10,https://ror.org/023331s46,George Institute for Global Health,Related,Release
6166,https://github.com/ror-community/ror-updates/issues/6166,"Modify the information in an existing ROR record: 
George Institute for Global Health https://ror.org/023331s46
",George Institute for Global Health,https://ror.org/023331s46,https://ror.org/02xzytt36,Manipal Academy of Higher Education,Related,Production
6166,https://github.com/ror-community/ror-updates/issues/6166,"Modify the information in an existing ROR record: 
George Institute for Global Health https://ror.org/023331s46
",Manipal Academy of Higher Education,https://ror.org/02xzytt36,https://ror.org/023331s46,George Institute for Global Health,Related,Release
6167,https://github.com/ror-community/ror-updates/issues/6167,"Modify the information in an existing ROR record: 
Instituto de Telecomunicações https://ror.org/02ht4fk33
",Instituto de Telecomunicações,https://ror.org/02ht4fk33,https://ror.org/00nt41z93,University of Aveiro,Related,Production
