Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
28060,https://github.com/ror-community/ror-updates/issues/28060,"Add a new organization to ROR: 
 
Elsahel Teaching Hospital Cairo Egypt",Elsahel Teaching Hospital Cairo Egypt,https://ror.org/02e2g9z06,https://ror.org/040ejvh72,General Organization For Teaching Hospitals and Institutes,Parent,Production
28060,https://github.com/ror-community/ror-updates/issues/28060,"Add a new organization to ROR: 
 
Elsahel Teaching Hospital Cairo Egypt",General Organization For Teaching Hospitals and Institutes,https://ror.org/040ejvh72,https://ror.org/02e2g9z06,Elsahel Teaching Hospital Cairo Egypt,Child,Release
28085,https://github.com/ror-community/ror-updates/issues/28085,"Add a new organization to ROR: 
 
Unité Expérimentale sur les Systèmes Maraîchers Agroécologiques",Unité Expérimentale sur les Systèmes Maraîchers Agroécologiques,https://ror.org/04svhf137,https://ror.org/003vg9w96,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",Parent,Production
28085,https://github.com/ror-community/ror-updates/issues/28085,"Add a new organization to ROR: 
 
Unité Expérimentale sur les Systèmes Maraîchers Agroécologiques","Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",https://ror.org/003vg9w96,https://ror.org/04svhf137,Unité Expérimentale sur les Systèmes Maraîchers Agroécologiques,Child,Release
26730,https://github.com/ror-community/ror-updates/issues/26730,Add a new organization to ROR:  Middle East Health Economics and Social Policy Center (MEHS),Middle East Health Economics and Social Policy Center,https://ror.org/003bd9j39,https://ror.org/059bgad73,Middle East University,Parent,Production
26730,https://github.com/ror-community/ror-updates/issues/26730,Add a new organization to ROR:  Middle East Health Economics and Social Policy Center (MEHS),Middle East University,https://ror.org/059bgad73,https://ror.org/003bd9j39,Middle East Health Economics and Social Policy Center,Child,Release
26753,https://github.com/ror-community/ror-updates/issues/26753,"Add a new organization to ROR: Guangxi Hospital Division of The First Affiliated Hospital, Sun Yat-sen University","Guangxi Hospital Division of The First Affiliated Hospital, Sun Yat-sen University",https://ror.org/027pjy323,https://ror.org/01x9sys47,Health Commission of Guangxi Zhuang Autonomous Region,Related,Production
26753,https://github.com/ror-community/ror-updates/issues/26753,"Add a new organization to ROR: Guangxi Hospital Division of The First Affiliated Hospital, Sun Yat-sen University",Health Commission of Guangxi Zhuang Autonomous Region,https://ror.org/01x9sys47,https://ror.org/027pjy323,"Guangxi Hospital Division of The First Affiliated Hospital, Sun Yat-sen University",Related,Release
26753,https://github.com/ror-community/ror-updates/issues/26753,"Add a new organization to ROR: Guangxi Hospital Division of The First Affiliated Hospital, Sun Yat-sen University","Guangxi Hospital Division of The First Affiliated Hospital, Sun Yat-sen University",https://ror.org/027pjy323,https://ror.org/037p24858,"The First Affiliated Hospital, Sun Yat-sen University",Related,Production
26753,https://github.com/ror-community/ror-updates/issues/26753,"Add a new organization to ROR: Guangxi Hospital Division of The First Affiliated Hospital, Sun Yat-sen University","The First Affiliated Hospital, Sun Yat-sen University",https://ror.org/037p24858,https://ror.org/027pjy323,"Guangxi Hospital Division of The First Affiliated Hospital, Sun Yat-sen University",Related,Release
26753,https://github.com/ror-community/ror-updates/issues/26753,"Add a new organization to ROR: Guangxi Hospital Division of The First Affiliated Hospital, Sun Yat-sen University","Guangxi Hospital Division of The First Affiliated Hospital, Sun Yat-sen University",https://ror.org/027pjy323,https://ror.org/02aa8kj12,The People's Hospital of Guangxi Zhuang Autonomous Region,Related,Production
26753,https://github.com/ror-community/ror-updates/issues/26753,"Add a new organization to ROR: Guangxi Hospital Division of The First Affiliated Hospital, Sun Yat-sen University",The People's Hospital of Guangxi Zhuang Autonomous Region,https://ror.org/02aa8kj12,https://ror.org/027pjy323,"Guangxi Hospital Division of The First Affiliated Hospital, Sun Yat-sen University",Related,Release
29480,https://github.com/ror-community/ror-updates/issues/29480,Add a new organization to ROR: Bengaluru North University,Bengaluru North University,https://ror.org/01vf11073,https://ror.org/04bj0y344,Dr. S.R. Chandrasekhar Institute of Speech and Hearing,Related,Production
29480,https://github.com/ror-community/ror-updates/issues/29480,Add a new organization to ROR: Bengaluru North University,Dr. S.R. Chandrasekhar Institute of Speech and Hearing,https://ror.org/04bj0y344,https://ror.org/01vf11073,Bengaluru North University,Related,Release
29481,https://github.com/ror-community/ror-updates/issues/29481,Add a new organization to ROR: Bihar Engineering University,Bihar Engineering University,https://ror.org/03xnkeb56,https://ror.org/03f4sf198,Sitamarhi Institute of Technology,Related,Production
29481,https://github.com/ror-community/ror-updates/issues/29481,Add a new organization to ROR: Bihar Engineering University,Sitamarhi Institute of Technology,https://ror.org/03f4sf198,https://ror.org/03xnkeb56,Bihar Engineering University,Related,Release
29509,https://github.com/ror-community/ror-updates/issues/29509,Add a new organization to ROR: Coimbatore Institute of Technology,Coimbatore Institute of Technology,https://ror.org/01nsshk90,https://ror.org/01qhf1r47,"Anna University, Chennai",Related,Production
29509,https://github.com/ror-community/ror-updates/issues/29509,Add a new organization to ROR: Coimbatore Institute of Technology,"Anna University, Chennai",https://ror.org/01qhf1r47,https://ror.org/01nsshk90,Coimbatore Institute of Technology,Related,Release
28575,https://github.com/ror-community/ror-updates/issues/28575,"Add a new organization to ROR: 
 
Jaypee University Anoopshahr: BulandShahr Uttar Pradesh IN",Jaypee University Anoopshahr,https://ror.org/0339t7k69,https://ror.org/05sttyy11,Jaypee Institute of Information Technology,Related,Production
28575,https://github.com/ror-community/ror-updates/issues/28575,"Add a new organization to ROR: 
 
Jaypee University Anoopshahr: BulandShahr Uttar Pradesh IN",Jaypee Institute of Information Technology,https://ror.org/05sttyy11,https://ror.org/0339t7k69,Jaypee University Anoopshahr,Related,Release
29530,https://github.com/ror-community/ror-updates/issues/29530,Add a new organization to ROR: RV College of Nursing,RV College of Nursing,https://ror.org/057g7ax43,https://ror.org/0157vkf66,Rajiv Gandhi University of Health Sciences,Related,Production
29530,https://github.com/ror-community/ror-updates/issues/29530,Add a new organization to ROR: RV College of Nursing,Rajiv Gandhi University of Health Sciences,https://ror.org/0157vkf66,https://ror.org/057g7ax43,RV College of Nursing,Related,Release
29533,https://github.com/ror-community/ror-updates/issues/29533,Add a new organization to ROR: RV College of Physiotherapy,RV College of Physiotherapy,https://ror.org/00jwt4h34,https://ror.org/0157vkf66,Rajiv Gandhi University of Health Sciences,Related,Production
29533,https://github.com/ror-community/ror-updates/issues/29533,Add a new organization to ROR: RV College of Physiotherapy,Rajiv Gandhi University of Health Sciences,https://ror.org/0157vkf66,https://ror.org/00jwt4h34,RV College of Physiotherapy,Related,Release
28006,https://github.com/ror-community/ror-updates/issues/28006,"Add a new organization to ROR: 
 
Instituto Experimental de Biología ",Instituto Experimental de Biología,https://ror.org/00jx5gc25,https://ror.org/039fm7e11,University of Saint Francis Xavier,Parent,Production
28006,https://github.com/ror-community/ror-updates/issues/28006,"Add a new organization to ROR: 
 
Instituto Experimental de Biología ",University of Saint Francis Xavier,https://ror.org/039fm7e11,https://ror.org/00jx5gc25,Instituto Experimental de Biología,Child,Release
28000,https://github.com/ror-community/ror-updates/issues/28000,"Add a new organization to ROR: 
 
RAJIV GANDHI MEDICAL COLLEGE",Rajiv Gandhi Medical College,https://ror.org/002mn1c33,https://ror.org/04grkj883,Maharashtra University of Health Sciences,Related,Production
28000,https://github.com/ror-community/ror-updates/issues/28000,"Add a new organization to ROR: 
 
RAJIV GANDHI MEDICAL COLLEGE",Maharashtra University of Health Sciences,https://ror.org/04grkj883,https://ror.org/002mn1c33,Rajiv Gandhi Medical College,Related,Release
27955,https://github.com/ror-community/ror-updates/issues/27955,"Add a new organization to ROR: 
 
Else Kröner Fresenius Center for Optogenetic Therapies",Else Kröner Fresenius Center for Optogenetic Therapies,https://ror.org/03vwt8p73,https://ror.org/021ft0n22,Universitätsmedizin Göttingen,Parent,Production
27955,https://github.com/ror-community/ror-updates/issues/27955,"Add a new organization to ROR: 
 
Else Kröner Fresenius Center for Optogenetic Therapies",Universitätsmedizin Göttingen,https://ror.org/021ft0n22,https://ror.org/03vwt8p73,Else Kröner Fresenius Center for Optogenetic Therapies,Child,Release
29553,https://github.com/ror-community/ror-updates/issues/29553,Add a new organization to ROR: Galen College of Nursing,Galen College of Nursing,https://ror.org/055hzkr52,https://ror.org/0237c2m81,HCA Healthcare,Parent,Production
29553,https://github.com/ror-community/ror-updates/issues/29553,Add a new organization to ROR: Galen College of Nursing,HCA Healthcare,https://ror.org/0237c2m81,https://ror.org/055hzkr52,Galen College of Nursing,Child,Release
27945,https://github.com/ror-community/ror-updates/issues/27945,"Add a new organization to ROR: 
 
FEU-Dr. Nicanor Reyes Medical Foundation",FEU-Dr. Nicanor Reyes Medical Foundation,https://ror.org/02pwvf650,https://ror.org/01cg6kh39,Far Eastern University,Related,Production
27945,https://github.com/ror-community/ror-updates/issues/27945,"Add a new organization to ROR: 
 
FEU-Dr. Nicanor Reyes Medical Foundation",Far Eastern University,https://ror.org/01cg6kh39,https://ror.org/02pwvf650,FEU-Dr. Nicanor Reyes Medical Foundation,Related,Release
26802,https://github.com/ror-community/ror-updates/issues/26802,Add a new organization to ROR: Somaiya Vidyavihar University,Somaiya Vidyavihar University,https://ror.org/031chmq77,https://ror.org/050xxna91,K.J. Somaiya Institute of Dharma Studies,Child,Production
26802,https://github.com/ror-community/ror-updates/issues/26802,Add a new organization to ROR: Somaiya Vidyavihar University,K.J. Somaiya Institute of Dharma Studies,https://ror.org/050xxna91,https://ror.org/031chmq77,Somaiya Vidyavihar University,Parent,Release
26802,https://github.com/ror-community/ror-updates/issues/26802,Add a new organization to ROR: Somaiya Vidyavihar University,Somaiya Vidyavihar University,https://ror.org/031chmq77,https://ror.org/05f71q776,K J Somaiya Medical College,Child,Production
26802,https://github.com/ror-community/ror-updates/issues/26802,Add a new organization to ROR: Somaiya Vidyavihar University,K J Somaiya Medical College,https://ror.org/05f71q776,https://ror.org/031chmq77,Somaiya Vidyavihar University,Parent,Release
26807,https://github.com/ror-community/ror-updates/issues/26807,Add a new organization to ROR: Fundación Docente SECPRE,Fundación Docente SECPRE,https://ror.org/01fhg5j51,https://ror.org/03qzmxn42,Sociedad Española de Cirugía Plástica Reparadora y Estética,Parent,Production
26807,https://github.com/ror-community/ror-updates/issues/26807,Add a new organization to ROR: Fundación Docente SECPRE,Sociedad Española de Cirugía Plástica Reparadora y Estética,https://ror.org/03qzmxn42,https://ror.org/01fhg5j51,Fundación Docente SECPRE,Child,Release
26811,https://github.com/ror-community/ror-updates/issues/26811,Add a new organization to ROR: Dongwon Industries,Dongwon Industries (South Korea),https://ror.org/004xmd305,https://ror.org/01gpt0r18,"Dongwon F&B Co., Ltd. (South Korea)",Child,Production
26811,https://github.com/ror-community/ror-updates/issues/26811,Add a new organization to ROR: Dongwon Industries,"Dongwon F&B Co., Ltd. (South Korea)",https://ror.org/01gpt0r18,https://ror.org/004xmd305,Dongwon Industries (South Korea),Parent,Release
29562,https://github.com/ror-community/ror-updates/issues/29562,Add a new organization to ROR: Greater Noida Institute of Technology (MBA Institute),Greater Noida Institute of Technology (MBA Institute),https://ror.org/059qbxf89,https://ror.org/03h56sg55,Dr. A.P.J. Abdul Kalam Technical University,Related,Production
29562,https://github.com/ror-community/ror-updates/issues/29562,Add a new organization to ROR: Greater Noida Institute of Technology (MBA Institute),Dr. A.P.J. Abdul Kalam Technical University,https://ror.org/03h56sg55,https://ror.org/059qbxf89,Greater Noida Institute of Technology (MBA Institute),Related,Release
26843,https://github.com/ror-community/ror-updates/issues/26843,"Add a new organization to ROR: 
 
Maison des sciences humaines et sociales en Bretagne",Maison des sciences humaines et sociales en Bretagne,https://ror.org/01jwwzm25,https://ror.org/04b0z7q78,Institut des Sciences Humaines et Sociales,Parent,Production
26843,https://github.com/ror-community/ror-updates/issues/26843,"Add a new organization to ROR: 
 
Maison des sciences humaines et sociales en Bretagne",Institut des Sciences Humaines et Sociales,https://ror.org/04b0z7q78,https://ror.org/01jwwzm25,Maison des sciences humaines et sociales en Bretagne,Child,Release
26843,https://github.com/ror-community/ror-updates/issues/26843,"Add a new organization to ROR: 
 
Maison des sciences humaines et sociales en Bretagne",Maison des sciences humaines et sociales en Bretagne,https://ror.org/01jwwzm25,https://ror.org/01m84wm78,Université Rennes 2,Parent,Production
26843,https://github.com/ror-community/ror-updates/issues/26843,"Add a new organization to ROR: 
 
Maison des sciences humaines et sociales en Bretagne",Université Rennes 2,https://ror.org/01m84wm78,https://ror.org/01jwwzm25,Maison des sciences humaines et sociales en Bretagne,Child,Release
