Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
914,https://github.com/ror-community/ror-updates/issues/914,"Add a new organization to ROR: 
 
Weill Cornell Medical College",Weill Cornell Medicine,https://ror.org/02r109517,https://ror.org/05bnh6r87,Cornell University,Parent,Production
914,https://github.com/ror-community/ror-updates/issues/914,"Add a new organization to ROR: 
 
Weill Cornell Medical College",Cornell University,https://ror.org/05bnh6r87,https://ror.org/02r109517,Weill Cornell Medicine,Child,Release
913,https://github.com/ror-community/ror-updates/issues/913,"Add a new organization to ROR: 
 
Instituto de Biodiversidad y Biologia Experimental y Aplicada (UBA-CONICET)",Instituto de Biodiversidad y Biologia Experimental y Aplicada,https://ror.org/05de0bv95,https://ror.org/03cqe8w59,National Scientific and Technical Research Council,Parent,Production
913,https://github.com/ror-community/ror-updates/issues/913,"Add a new organization to ROR: 
 
Instituto de Biodiversidad y Biologia Experimental y Aplicada (UBA-CONICET)",National Scientific and Technical Research Council,https://ror.org/03cqe8w59,https://ror.org/05de0bv95,Instituto de Biodiversidad y Biologia Experimental y Aplicada,Child,Release
913,https://github.com/ror-community/ror-updates/issues/913,"Add a new organization to ROR: 
 
Instituto de Biodiversidad y Biologia Experimental y Aplicada (UBA-CONICET)",Instituto de Biodiversidad y Biologia Experimental y Aplicada,https://ror.org/05de0bv95,https://ror.org/0081fs513,University of Buenos Aires,Parent,Production
913,https://github.com/ror-community/ror-updates/issues/913,"Add a new organization to ROR: 
 
Instituto de Biodiversidad y Biologia Experimental y Aplicada (UBA-CONICET)",University of Buenos Aires,https://ror.org/0081fs513,https://ror.org/05de0bv95,Instituto de Biodiversidad y Biologia Experimental y Aplicada,Child,Release
913,https://github.com/ror-community/ror-updates/issues/913,"Add a new organization to ROR: 
 
Instituto de Biodiversidad y Biologia Experimental y Aplicada (UBA-CONICET)",Instituto de Biodiversidad y Biologia Experimental y Aplicada,https://ror.org/05de0bv95,https://ror.org/0081fs513,University of Buenos Aires,Parent,Production
913,https://github.com/ror-community/ror-updates/issues/913,"Add a new organization to ROR: 
 
Instituto de Biodiversidad y Biologia Experimental y Aplicada (UBA-CONICET)",University of Buenos Aires,https://ror.org/0081fs513,https://ror.org/05de0bv95,Instituto de Biodiversidad y Biologia Experimental y Aplicada,Child,Release
923,https://github.com/ror-community/ror-updates/issues/923,"Add a new organization to ROR: 
 
Instituto de Biologia Molecular e Celular",Instituto de Biologia Molecular e Celular,https://ror.org/005dkht93,https://ror.org/043pwc612,University of Porto,Parent,Production
923,https://github.com/ror-community/ror-updates/issues/923,"Add a new organization to ROR: 
 
Instituto de Biologia Molecular e Celular",University of Porto,https://ror.org/043pwc612,https://ror.org/005dkht93,Instituto de Biologia Molecular e Celular,Child,Release
925,https://github.com/ror-community/ror-updates/issues/925,"Add a new organization to ROR: 
 
Genentech, Inc.",Genentech,https://ror.org/04gndp242,https://ror.org/011qkaj49,Roche (United States),Parent,Production
925,https://github.com/ror-community/ror-updates/issues/925,"Add a new organization to ROR: 
 
Genentech, Inc.",Roche (United States),https://ror.org/011qkaj49,https://ror.org/04gndp242,Genentech,Child,Release
995,https://github.com/ror-community/ror-updates/issues/995,"Add a new organization to ROR: 
 
ARM Data Center",Atmospheric Radiation Measurement User Facility,https://ror.org/01dvj3d25,https://ror.org/01qz5mb56,Oak Ridge National Laboratory,Parent,Production
995,https://github.com/ror-community/ror-updates/issues/995,"Add a new organization to ROR: 
 
ARM Data Center",Oak Ridge National Laboratory,https://ror.org/01qz5mb56,https://ror.org/01dvj3d25,Atmospheric Radiation Measurement User Facility,Child,Release
995,https://github.com/ror-community/ror-updates/issues/995,"Add a new organization to ROR: 
 
ARM Data Center",Atmospheric Radiation Measurement User Facility,https://ror.org/01dvj3d25,https://ror.org/01bj3aw27,United States Department of Energy,Parent,Production
995,https://github.com/ror-community/ror-updates/issues/995,"Add a new organization to ROR: 
 
ARM Data Center",United States Department of Energy,https://ror.org/01bj3aw27,https://ror.org/01dvj3d25,Atmospheric Radiation Measurement User Facility,Child,Release
