Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
9986,https://github.com/ror-community/ror-updates/issues/9986,"Modify the information in an existing ROR record: 
UNIVERSIDAD DE LA LAGUNA https://ror.org/01r9z8p25
",UNIVERSIDAD DE LA LAGUNA,https://ror.org/01r9z8p25,https://ror.org/03cmntr54,Instituto de Astrofísica de Canarias,Child,Production
9986,https://github.com/ror-community/ror-updates/issues/9986,"Modify the information in an existing ROR record: 
UNIVERSIDAD DE LA LAGUNA https://ror.org/01r9z8p25
",Instituto de Astrofísica de Canarias,https://ror.org/03cmntr54,https://ror.org/01r9z8p25,UNIVERSIDAD DE LA LAGUNA,Parent,Release
9986,https://github.com/ror-community/ror-updates/issues/9986,"Modify the information in an existing ROR record: 
UNIVERSIDAD DE LA LAGUNA https://ror.org/01r9z8p25
",UNIVERSIDAD DE LA LAGUNA,https://ror.org/01r9z8p25,https://ror.org/005a3p084,Hospital Universitario Nuestra Señora de Candelaria,Related,Production
9986,https://github.com/ror-community/ror-updates/issues/9986,"Modify the information in an existing ROR record: 
UNIVERSIDAD DE LA LAGUNA https://ror.org/01r9z8p25
",Hospital Universitario Nuestra Señora de Candelaria,https://ror.org/005a3p084,https://ror.org/01r9z8p25,UNIVERSIDAD DE LA LAGUNA,Related,Release
9712,https://github.com/ror-community/ror-updates/issues/9712,Modify the information in an existing ROR record: AT4 wireless (Spain) - https://ror.org/05f8nen40,AT4 wireless (Spain),https://ror.org/05f8nen40,https://ror.org/02b3ny291,Dekra (Germany),Successor,Production
9713,https://github.com/ror-community/ror-updates/issues/9713,Modify the information in an existing ROR record: IberEspacio (Spain) - https://ror.org/00mccb878,IberEspacio (Spain),https://ror.org/00mccb878,https://ror.org/04mnaqe33,Arquimea (Spain),Successor,Production
9715,https://github.com/ror-community/ror-updates/issues/9715,Modify the information in an existing ROR record: Lipotec (Spain) - https://ror.org/04k1qv985,Lipotec (Spain),https://ror.org/04k1qv985,https://ror.org/03kp1tb17,Lubrizol Life Science Health (United States),Successor,Production
9760,https://github.com/ror-community/ror-updates/issues/9760,Modify the information in an existing ROR record: AIDIMA Technology Institute - https://ror.org/030gd0911,AIDIMA Technology Institute,https://ror.org/030gd0911,https://ror.org/057f9wg13,"Instituto Tecnológico Metalmecánico, Mueble, Madera, Embalaje y Afines",Successor,Production
9755,https://github.com/ror-community/ror-updates/issues/9755,Modify the information in an existing ROR record: Catalonian Research and Innovation Centre - https://ror.org/03hpdk269,Catalonian Research and Innovation Centre,https://ror.org/03hpdk269,https://ror.org/01m260238,Ateknea Solutions (Spain),Successor,Production
9726,https://github.com/ror-community/ror-updates/issues/9726,Modify the information in an existing ROR record: Centre de Recerca en Sanitat Animal - https://ror.org/011jtr847,Centre de Recerca en Sanitat Animal,https://ror.org/011jtr847,https://ror.org/012zh9h13,Institute for Research and Technology in Food and Agriculture,Successor,Production
9719,https://github.com/ror-community/ror-updates/issues/9719,Modify the information in an existing ROR record: Ramem (Spain) - https://ror.org/057yy7z71,Ramem (Spain),https://ror.org/057yy7z71,https://ror.org/04mnaqe33,Arquimea (Spain),Successor,Production
9765,https://github.com/ror-community/ror-updates/issues/9765,Modify the information in an existing ROR record: Centre for Nanoscience and Nanotechnology - https://ror.org/00zay3w86,Centre for Nanoscience and Nanotechnology,https://ror.org/00zay3w86,https://ror.org/02feahw73,French National Centre for Scientific Research,Parent,Production
9765,https://github.com/ror-community/ror-updates/issues/9765,Modify the information in an existing ROR record: Centre for Nanoscience and Nanotechnology - https://ror.org/00zay3w86,French National Centre for Scientific Research,https://ror.org/02feahw73,https://ror.org/00zay3w86,Centre for Nanoscience and Nanotechnology,Child,Release
9766,https://github.com/ror-community/ror-updates/issues/9766,Modify the information in an existing ROR record: Centre de recherche en Epidémiologie et Santé des Populations - https://ror.org/01ed4t417,Centre de recherche en Epidémiologie et Santé des Populations,https://ror.org/01ed4t417,https://ror.org/02vjkv261,Inserm,Parent,Release
9766,https://github.com/ror-community/ror-updates/issues/9766,Modify the information in an existing ROR record: Centre de recherche en Epidémiologie et Santé des Populations - https://ror.org/01ed4t417,Inserm,https://ror.org/02vjkv261,https://ror.org/01ed4t417,Centre de recherche en Epidémiologie et Santé des Populations,Child,Release
9766,https://github.com/ror-community/ror-updates/issues/9766,Modify the information in an existing ROR record: Centre de recherche en Epidémiologie et Santé des Populations - https://ror.org/01ed4t417,Centre de recherche en Epidémiologie et Santé des Populations,https://ror.org/01ed4t417,https://ror.org/03xjwb503,University of Paris-Saclay,Parent,Release
9766,https://github.com/ror-community/ror-updates/issues/9766,Modify the information in an existing ROR record: Centre de recherche en Epidémiologie et Santé des Populations - https://ror.org/01ed4t417,University of Paris-Saclay,https://ror.org/03xjwb503,https://ror.org/01ed4t417,Centre de recherche en Epidémiologie et Santé des Populations,Child,Release
9767,https://github.com/ror-community/ror-updates/issues/9767,Modify the information in an existing ROR record: Department of Mathematics and their Applications - https://ror.org/03k9z2963,Department of Mathematics and their Applications,https://ror.org/03k9z2963,https://ror.org/02feahw73,French National Centre for Scientific Research,Parent,Production
9767,https://github.com/ror-community/ror-updates/issues/9767,Modify the information in an existing ROR record: Department of Mathematics and their Applications - https://ror.org/03k9z2963,French National Centre for Scientific Research,https://ror.org/02feahw73,https://ror.org/03k9z2963,Department of Mathematics and their Applications,Child,Release
9768,https://github.com/ror-community/ror-updates/issues/9768,Modify the information in an existing ROR record: Département de Mathématiques - https://ror.org/03ab0zs98,Département de Mathématiques,https://ror.org/03ab0zs98,https://ror.org/03xjwb503,University of Paris-Saclay,Parent,Release
9768,https://github.com/ror-community/ror-updates/issues/9768,Modify the information in an existing ROR record: Département de Mathématiques - https://ror.org/03ab0zs98,University of Paris-Saclay,https://ror.org/03xjwb503,https://ror.org/03ab0zs98,Département de Mathématiques,Child,Release
9768,https://github.com/ror-community/ror-updates/issues/9768,Modify the information in an existing ROR record: Département de Mathématiques - https://ror.org/03ab0zs98,Département de Mathématiques,https://ror.org/03ab0zs98,https://ror.org/02feahw73,French National Centre for Scientific Research,Parent,Production
9768,https://github.com/ror-community/ror-updates/issues/9768,Modify the information in an existing ROR record: Département de Mathématiques - https://ror.org/03ab0zs98,French National Centre for Scientific Research,https://ror.org/02feahw73,https://ror.org/03ab0zs98,Département de Mathématiques,Child,Release
9769,https://github.com/ror-community/ror-updates/issues/9769,"Modify the information in an existing ROR record: Fluides, Automatique et Systèmes Thermiques - https://ror.org/02byv2846","Fluides, Automatique et Systèmes Thermiques",https://ror.org/02byv2846,https://ror.org/02feahw73,French National Centre for Scientific Research,Parent,Production
9769,https://github.com/ror-community/ror-updates/issues/9769,"Modify the information in an existing ROR record: Fluides, Automatique et Systèmes Thermiques - https://ror.org/02byv2846",French National Centre for Scientific Research,https://ror.org/02feahw73,https://ror.org/02byv2846,"Fluides, Automatique et Systèmes Thermiques",Child,Release
