Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
33097,https://github.com/ror-community/ror-updates/issues/33097,Modify the information in an existing ROR record: Frontier Science Foundation - https://ror.org/01e92na05,Frontier Science Foundation,https://ror.org/01e92na05,https://ror.org/04hbhf775,Frontier Science & Technology Research Foundation,Successor,Production
33088,https://github.com/ror-community/ror-updates/issues/33088,Modify the information in an existing ROR record: Keyence Corporation (Japan) - https://ror.org/02s7aa368,Keyence Corporation (Japan),https://ror.org/02s7aa368,https://ror.org/05gc25a42,Keyence (Japan),Successor,Production
33086,https://github.com/ror-community/ror-updates/issues/33086,"Modify the information in an existing ROR record: Spring-8 Service Co., Ltd. (Japan) - https://ror.org/039ek5s84","Spring-8 Service Co., Ltd. (Japan)",https://ror.org/039ek5s84,https://ror.org/04m8nb974,SPring-8 (Japan),Successor,Production
33084,https://github.com/ror-community/ror-updates/issues/33084,Modify the information in an existing ROR record: Evolving Nano-Process Infrastructure Development Center (Japan) - https://ror.org/03qhf0712,Evolving Nano-Process Infrastructure Development Center (Japan),https://ror.org/03qhf0712,https://ror.org/02fbb9504,Evolving Nano Process Infrastructure Development Center (Japan),Successor,Production
33083,https://github.com/ror-community/ror-updates/issues/33083,Modify the information in an existing ROR record: Astrazeneca K.K. (Japan) - https://ror.org/026anqy80,Astrazeneca K.K. (Japan),https://ror.org/026anqy80,https://ror.org/047k23798,AstraZeneca (Japan),Successor,Production
33081,https://github.com/ror-community/ror-updates/issues/33081,"Modify the information in an existing ROR record: Kurita Water Industries, Ltd. (Japan) - https://ror.org/01c7dc306","Kurita Water Industries, Ltd. (Japan)",https://ror.org/01c7dc306,https://ror.org/05k8zfb28,Kurita Water Industries (Japan),Successor,Production
33079,https://github.com/ror-community/ror-updates/issues/33079,Modify the information in an existing ROR record: Trend Micro Inc. (Japan) - https://ror.org/05szhvd41,Trend Micro Inc. (Japan),https://ror.org/05szhvd41,https://ror.org/043a53k35,Trend Micro (Japan),Successor,Production
33077,https://github.com/ror-community/ror-updates/issues/33077,"Modify the information in an existing ROR record: Preferred Networks, Inc. (Japan) - https://ror.org/05g5e9f37","Preferred Networks, Inc. (Japan)",https://ror.org/05g5e9f37,https://ror.org/05xeefy56,Preferred Networks (Japan),Successor,Production
33075,https://github.com/ror-community/ror-updates/issues/33075,Modify the information in an existing ROR record: Shofu Inc. (Japan) - https://ror.org/017ttxs34,Shofu Inc. (Japan),https://ror.org/017ttxs34,https://ror.org/05vvxtt36,Shofu (Japan),Successor,Production
33073,https://github.com/ror-community/ror-updates/issues/33073,"Modify the information in an existing ROR record: Sintokogio, Ltd. (Japan) - https://ror.org/05q31wr58","Sintokogio, Ltd. (Japan)",https://ror.org/05q31wr58,https://ror.org/05q31wr58,"Sintokogio, Ltd. (Japan)",Successor,Production
33071,https://github.com/ror-community/ror-updates/issues/33071,Modify the information in an existing ROR record: Oiles Corporation (Japan) - https://ror.org/05xpgcy64,Oiles Corporation (Japan),https://ror.org/05xpgcy64,https://ror.org/0042cyg15,Oiles (japan),Successor,Production
33070,https://github.com/ror-community/ror-updates/issues/33070,"Modify the information in an existing ROR record: Brother Industries, Ltd. (Japan) - https://ror.org/04vfep237","Brother Industries, Ltd. (Japan)",https://ror.org/04vfep237,https://ror.org/019e98t43,Brother Industries (Japan),Successor,Production
33068,https://github.com/ror-community/ror-updates/issues/33068,Modify the information in an existing ROR record: Asics Corporation (Japan) - https://ror.org/02g5mj653,Asics Corporation (Japan),https://ror.org/02g5mj653,https://ror.org/03dak6a36,Asics (Japan),Successor,Production
33065,https://github.com/ror-community/ror-updates/issues/33065,Modify the information in an existing ROR record: Nikon Corporation (Japan) - https://ror.org/00cb72t42,Nikon Corporation (Japan),https://ror.org/00cb72t42,https://ror.org/01bvqg661,Nikon (Japan),Successor,Production
33061,https://github.com/ror-community/ror-updates/issues/33061,Modify the information in an existing ROR record: SEGA Corporation (Japan) - https://ror.org/059tw8916,SEGA Corporation (Japan),https://ror.org/059tw8916,https://ror.org/03j480g22,Sega (Japan),Successor,Production
33059,https://github.com/ror-community/ror-updates/issues/33059,Modify the information in an existing ROR record: Pioneer Corporation (Japan) - https://ror.org/02xtz3a17,Pioneer Corporation (Japan),https://ror.org/02xtz3a17,https://ror.org/014kzp326,Pioneer (Japan),Successor,Production
33058,https://github.com/ror-community/ror-updates/issues/33058,"Modify the information in an existing ROR record: Ishifuku Metal Industry Co., Ltd. (Japan) - https://ror.org/00nb8rz16","Ishifuku Metal Industry Co., Ltd. (Japan)",https://ror.org/00nb8rz16,https://ror.org/030z01v61,ISHIFUKU (Japan),Successor,Production
32941,https://github.com/ror-community/ror-updates/issues/32941,Add a new organization to ROR: Stemline Therapeutics,Stemline Therapeutics (United States),https://ror.org/054kn5n47,https://ror.org/02h1wg091,Menarini Group (Italy),Parent,Production
32941,https://github.com/ror-community/ror-updates/issues/32941,Add a new organization to ROR: Stemline Therapeutics,Menarini Group (Italy),https://ror.org/02h1wg091,https://ror.org/054kn5n47,Stemline Therapeutics (United States),Child,Release
32924,https://github.com/ror-community/ror-updates/issues/32924,Add a new organization to ROR: Patrician College of Arts and Science,Patrician College of Arts and Science,https://ror.org/04h5xxb40,https://ror.org/04jmt9361,University of Madras,Related,Production
32924,https://github.com/ror-community/ror-updates/issues/32924,Add a new organization to ROR: Patrician College of Arts and Science,University of Madras,https://ror.org/04jmt9361,https://ror.org/04h5xxb40,Patrician College of Arts and Science,Related,Release
32898,https://github.com/ror-community/ror-updates/issues/32898,Add a new organization to ROR: Buffett Early Childhood Institute,Buffett Early Childhood Institute,https://ror.org/02ktpv254,https://ror.org/0238rvs44,University of Nebraska System,Parent,Production
32898,https://github.com/ror-community/ror-updates/issues/32898,Add a new organization to ROR: Buffett Early Childhood Institute,University of Nebraska System,https://ror.org/0238rvs44,https://ror.org/02ktpv254,Buffett Early Childhood Institute,Child,Release
32897,https://github.com/ror-community/ror-updates/issues/32897,Add a new organization to ROR: St. Anthony's College,St. Anthony's College,https://ror.org/01g50ht25,https://ror.org/055m2tx54,North Eastern Hill University,Related,Production
32897,https://github.com/ror-community/ror-updates/issues/32897,Add a new organization to ROR: St. Anthony's College,North Eastern Hill University,https://ror.org/055m2tx54,https://ror.org/01g50ht25,St. Anthony's College,Related,Release
32893,https://github.com/ror-community/ror-updates/issues/32893,"Modify the information in an existing ROR record: Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux - https://ror.org/05tcnbj64","Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux",https://ror.org/05tcnbj64,https://ror.org/022scmy89,Sciences Po Toulouse,Parent,Production
32893,https://github.com/ror-community/ror-updates/issues/32893,"Modify the information in an existing ROR record: Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux - https://ror.org/05tcnbj64",Sciences Po Toulouse,https://ror.org/022scmy89,https://ror.org/05tcnbj64,"Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux",Child,Release
32893,https://github.com/ror-community/ror-updates/issues/32893,"Modify the information in an existing ROR record: Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux - https://ror.org/05tcnbj64","Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux",https://ror.org/05tcnbj64,https://ror.org/03ac68784,École Nationale Supérieure de Formation de l’Enseignement Agricole,Parent,Production
32893,https://github.com/ror-community/ror-updates/issues/32893,"Modify the information in an existing ROR record: Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux - https://ror.org/05tcnbj64",École Nationale Supérieure de Formation de l’Enseignement Agricole,https://ror.org/03ac68784,https://ror.org/05tcnbj64,"Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux",Child,Release
32893,https://github.com/ror-community/ror-updates/issues/32893,"Modify the information in an existing ROR record: Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux - https://ror.org/05tcnbj64","Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux",https://ror.org/05tcnbj64,https://ror.org/049we9z90,Université de technologie Tarbes Occitanie Pyrénées,Parent,Production
32893,https://github.com/ror-community/ror-updates/issues/32893,"Modify the information in an existing ROR record: Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux - https://ror.org/05tcnbj64",Université de technologie Tarbes Occitanie Pyrénées,https://ror.org/049we9z90,https://ror.org/05tcnbj64,"Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux",Child,Release
32893,https://github.com/ror-community/ror-updates/issues/32893,"Modify the information in an existing ROR record: Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux - https://ror.org/05tcnbj64","Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux",https://ror.org/05tcnbj64,https://ror.org/0349y2q65,TBS Education,Delete,Production
32893,https://github.com/ror-community/ror-updates/issues/32893,"Modify the information in an existing ROR record: Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux - https://ror.org/05tcnbj64",TBS Education,https://ror.org/0349y2q65,https://ror.org/05tcnbj64,"Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux",Delete,Release
32891,https://github.com/ror-community/ror-updates/issues/32891,Modify the information in an existing ROR record: École Nationale d'Ingénieurs de Tarbes - https://ror.org/01fdvj254,École Nationale d'Ingénieurs de Tarbes,https://ror.org/01fdvj254,https://ror.org/01ahyrz84,Université de Toulouse,Delete,Production
32891,https://github.com/ror-community/ror-updates/issues/32891,Modify the information in an existing ROR record: École Nationale d'Ingénieurs de Tarbes - https://ror.org/01fdvj254,Université de Toulouse,https://ror.org/01ahyrz84,https://ror.org/01fdvj254,École Nationale d'Ingénieurs de Tarbes,Delete,Release
32891,https://github.com/ror-community/ror-updates/issues/32891,Modify the information in an existing ROR record: École Nationale d'Ingénieurs de Tarbes - https://ror.org/01fdvj254,École Nationale d'Ingénieurs de Tarbes,https://ror.org/01fdvj254,https://ror.org/049we9z90,Université de technologie Tarbes Occitanie Pyrénées,Parent,Production
32891,https://github.com/ror-community/ror-updates/issues/32891,Modify the information in an existing ROR record: École Nationale d'Ingénieurs de Tarbes - https://ror.org/01fdvj254,Université de technologie Tarbes Occitanie Pyrénées,https://ror.org/049we9z90,https://ror.org/01fdvj254,École Nationale d'Ingénieurs de Tarbes,Child,Release
32891,https://github.com/ror-community/ror-updates/issues/32891,Modify the information in an existing ROR record: École Nationale d'Ingénieurs de Tarbes - https://ror.org/01fdvj254,École Nationale d'Ingénieurs de Tarbes,https://ror.org/01fdvj254,https://ror.org/039aqbp11,Laboratoire Génie de Production,Delete,Production
32891,https://github.com/ror-community/ror-updates/issues/32891,Modify the information in an existing ROR record: École Nationale d'Ingénieurs de Tarbes - https://ror.org/01fdvj254,Laboratoire Génie de Production,https://ror.org/039aqbp11,https://ror.org/01fdvj254,École Nationale d'Ingénieurs de Tarbes,Delete,Release
32890,https://github.com/ror-community/ror-updates/issues/32890,Modify the information in an existing ROR record: Laboratoire Génie de Production - https://ror.org/039aqbp11,Laboratoire Génie de Production,https://ror.org/039aqbp11,https://ror.org/049we9z90,Université de technologie Tarbes Occitanie Pyrénées,Parent,Production
32890,https://github.com/ror-community/ror-updates/issues/32890,Modify the information in an existing ROR record: Laboratoire Génie de Production - https://ror.org/039aqbp11,Université de technologie Tarbes Occitanie Pyrénées,https://ror.org/049we9z90,https://ror.org/039aqbp11,Laboratoire Génie de Production,Child,Release
32890,https://github.com/ror-community/ror-updates/issues/32890,Modify the information in an existing ROR record: Laboratoire Génie de Production - https://ror.org/039aqbp11,Laboratoire Génie de Production,https://ror.org/039aqbp11,https://ror.org/01fdvj254,École Nationale d'Ingénieurs de Tarbes,Delete,Production
32890,https://github.com/ror-community/ror-updates/issues/32890,Modify the information in an existing ROR record: Laboratoire Génie de Production - https://ror.org/039aqbp11,École Nationale d'Ingénieurs de Tarbes,https://ror.org/01fdvj254,https://ror.org/039aqbp11,Laboratoire Génie de Production,Delete,Release
32888,https://github.com/ror-community/ror-updates/issues/32888,Modify the information in an existing ROR record: TBS Education - https://ror.org/0349y2q65,TBS Education,https://ror.org/0349y2q65,https://ror.org/01ahyrz84,Université de Toulouse,Delete,Production
32888,https://github.com/ror-community/ror-updates/issues/32888,Modify the information in an existing ROR record: TBS Education - https://ror.org/0349y2q65,Université de Toulouse,https://ror.org/01ahyrz84,https://ror.org/0349y2q65,TBS Education,Delete,Release
32888,https://github.com/ror-community/ror-updates/issues/32888,Modify the information in an existing ROR record: TBS Education - https://ror.org/0349y2q65,TBS Education,https://ror.org/0349y2q65,https://ror.org/05tcnbj64,"Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux",Delete,Production
32888,https://github.com/ror-community/ror-updates/issues/32888,Modify the information in an existing ROR record: TBS Education - https://ror.org/0349y2q65,"Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux",https://ror.org/05tcnbj64,https://ror.org/0349y2q65,TBS Education,Delete,Release
32888,https://github.com/ror-community/ror-updates/issues/32888,Modify the information in an existing ROR record: TBS Education - https://ror.org/0349y2q65,TBS Education,https://ror.org/0349y2q65,https://ror.org/03xabhe73,Communauté d'universités et établissements de Toulouse,Parent,Production
32888,https://github.com/ror-community/ror-updates/issues/32888,Modify the information in an existing ROR record: TBS Education - https://ror.org/0349y2q65,Communauté d'universités et établissements de Toulouse,https://ror.org/03xabhe73,https://ror.org/0349y2q65,TBS Education,Child,Release
32887,https://github.com/ror-community/ror-updates/issues/32887,Modify the information in an existing ROR record: Laboratoire d'Analyse et d'Architecture des Systèmes - https://ror.org/03vcm6439,Laboratoire d'Analyse et d'Architecture des Systèmes,https://ror.org/03vcm6439,https://ror.org/04gyj6s21,Institut Superieur de l'Aeronautique et de l'Espace (ISAE-SUPAERO),Parent,Production
32887,https://github.com/ror-community/ror-updates/issues/32887,Modify the information in an existing ROR record: Laboratoire d'Analyse et d'Architecture des Systèmes - https://ror.org/03vcm6439,Institut Superieur de l'Aeronautique et de l'Espace (ISAE-SUPAERO),https://ror.org/04gyj6s21,https://ror.org/03vcm6439,Laboratoire d'Analyse et d'Architecture des Systèmes,Child,Release
32887,https://github.com/ror-community/ror-updates/issues/32887,Modify the information in an existing ROR record: Laboratoire d'Analyse et d'Architecture des Systèmes - https://ror.org/03vcm6439,Laboratoire d'Analyse et d'Architecture des Systèmes,https://ror.org/03vcm6439,https://ror.org/027ankh97,Université Toulouse Capitole,Parent,Production
32887,https://github.com/ror-community/ror-updates/issues/32887,Modify the information in an existing ROR record: Laboratoire d'Analyse et d'Architecture des Systèmes - https://ror.org/03vcm6439,Université Toulouse Capitole,https://ror.org/027ankh97,https://ror.org/03vcm6439,Laboratoire d'Analyse et d'Architecture des Systèmes,Child,Release
32887,https://github.com/ror-community/ror-updates/issues/32887,Modify the information in an existing ROR record: Laboratoire d'Analyse et d'Architecture des Systèmes - https://ror.org/03vcm6439,Laboratoire d'Analyse et d'Architecture des Systèmes,https://ror.org/03vcm6439,https://ror.org/04ezk3x31,Université Toulouse - Jean Jaurès,Parent,Production
32887,https://github.com/ror-community/ror-updates/issues/32887,Modify the information in an existing ROR record: Laboratoire d'Analyse et d'Architecture des Systèmes - https://ror.org/03vcm6439,Université Toulouse - Jean Jaurès,https://ror.org/04ezk3x31,https://ror.org/03vcm6439,Laboratoire d'Analyse et d'Architecture des Systèmes,Child,Release
32887,https://github.com/ror-community/ror-updates/issues/32887,Modify the information in an existing ROR record: Laboratoire d'Analyse et d'Architecture des Systèmes - https://ror.org/03vcm6439,Laboratoire d'Analyse et d'Architecture des Systèmes,https://ror.org/03vcm6439,https://ror.org/05wfw4946,"École Nationale Supérieure d'Électrotechnique, d'Électronique, d'Informatique, d'Hydraulique et des Télécommunications",Delete,Production
32887,https://github.com/ror-community/ror-updates/issues/32887,Modify the information in an existing ROR record: Laboratoire d'Analyse et d'Architecture des Systèmes - https://ror.org/03vcm6439,"École Nationale Supérieure d'Électrotechnique, d'Électronique, d'Informatique, d'Hydraulique et des Télécommunications",https://ror.org/05wfw4946,https://ror.org/03vcm6439,Laboratoire d'Analyse et d'Architecture des Systèmes,Delete,Release
32880,https://github.com/ror-community/ror-updates/issues/32880,Modify the information in an existing ROR record: IMT Mines Albi - https://ror.org/00bq8vv83,IMT Mines Albi,https://ror.org/00bq8vv83,https://ror.org/00dcrfk74,ARMINES,Delete,Production
32880,https://github.com/ror-community/ror-updates/issues/32880,Modify the information in an existing ROR record: IMT Mines Albi - https://ror.org/00bq8vv83,ARMINES,https://ror.org/00dcrfk74,https://ror.org/00bq8vv83,IMT Mines Albi,Delete,Release
32877,https://github.com/ror-community/ror-updates/issues/32877,"Modify the information in an existing ROR record: AGroecologies, Innovations & Ruralities - https://ror.org/01sjmsj73","AGroecologies, Innovations & Ruralities",https://ror.org/01sjmsj73,https://ror.org/05q3vnk25,Institut de Recherche pour le Développement,Delete,Production
32877,https://github.com/ror-community/ror-updates/issues/32877,"Modify the information in an existing ROR record: AGroecologies, Innovations & Ruralities - https://ror.org/01sjmsj73",Institut de Recherche pour le Développement,https://ror.org/05q3vnk25,https://ror.org/01sjmsj73,"AGroecologies, Innovations & Ruralities",Delete,Release
32877,https://github.com/ror-community/ror-updates/issues/32877,"Modify the information in an existing ROR record: AGroecologies, Innovations & Ruralities - https://ror.org/01sjmsj73","AGroecologies, Innovations & Ruralities",https://ror.org/01sjmsj73,https://ror.org/01e7wth34,Département agronomie et sciences de l'environnement pour les agroécosystèmes,Delete,Production
32877,https://github.com/ror-community/ror-updates/issues/32877,"Modify the information in an existing ROR record: AGroecologies, Innovations & Ruralities - https://ror.org/01sjmsj73",Département agronomie et sciences de l'environnement pour les agroécosystèmes,https://ror.org/01e7wth34,https://ror.org/01sjmsj73,"AGroecologies, Innovations & Ruralities",Delete,Release
32877,https://github.com/ror-community/ror-updates/issues/32877,"Modify the information in an existing ROR record: AGroecologies, Innovations & Ruralities - https://ror.org/01sjmsj73","AGroecologies, Innovations & Ruralities",https://ror.org/01sjmsj73,https://ror.org/003vg9w96,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",Parent,Production
32877,https://github.com/ror-community/ror-updates/issues/32877,"Modify the information in an existing ROR record: AGroecologies, Innovations & Ruralities - https://ror.org/01sjmsj73","Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",https://ror.org/003vg9w96,https://ror.org/01sjmsj73,"AGroecologies, Innovations & Ruralities",Child,Release
32877,https://github.com/ror-community/ror-updates/issues/32877,"Modify the information in an existing ROR record: AGroecologies, Innovations & Ruralities - https://ror.org/01sjmsj73","AGroecologies, Innovations & Ruralities",https://ror.org/01sjmsj73,https://ror.org/008bwpw24,Ecole d'Ingénieurs de PURPAN,Parent,Production
32877,https://github.com/ror-community/ror-updates/issues/32877,"Modify the information in an existing ROR record: AGroecologies, Innovations & Ruralities - https://ror.org/01sjmsj73",Ecole d'Ingénieurs de PURPAN,https://ror.org/008bwpw24,https://ror.org/01sjmsj73,"AGroecologies, Innovations & Ruralities",Child,Release
32875,https://github.com/ror-community/ror-updates/issues/32875,Modify the information in an existing ROR record: Centre de Recherche sur la Biodiversité et l'Environnement - https://ror.org/03v2c3v44,Centre de Recherche sur la Biodiversité et l'Environnement,https://ror.org/03v2c3v44,https://ror.org/02xh23b55,Laboratoire Evolution et Diversite Biologique,Predecessor,Production
32875,https://github.com/ror-community/ror-updates/issues/32875,Modify the information in an existing ROR record: Centre de Recherche sur la Biodiversité et l'Environnement - https://ror.org/03v2c3v44,Laboratoire Evolution et Diversite Biologique,https://ror.org/02xh23b55,https://ror.org/03v2c3v44,Centre de Recherche sur la Biodiversité et l'Environnement,Successor,Release
