Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
2454,https://github.com/ror-community/ror-updates/issues/2454,"Modify the information in an existing ROR record: 
Goddard Institute for Space Studies https://ror.org/01cyfxe35
",Goddard Institute for Space Studies,https://ror.org/01cyfxe35,https://ror.org/027ka1x80,National Aeronautics and Space Administration,Parent,Production
2454,https://github.com/ror-community/ror-updates/issues/2454,"Modify the information in an existing ROR record: 
Goddard Institute for Space Studies https://ror.org/01cyfxe35
",National Aeronautics and Space Administration,https://ror.org/027ka1x80,https://ror.org/01cyfxe35,Goddard Institute for Space Studies,Child,Release
2457,https://github.com/ror-community/ror-updates/issues/2457,Modify the information in an existing ROR record: Istituto Nazionale di Riposo e Cura per Anziani - https://ror.org/057aq1y25,Istituto Nazionale di Riposo e Cura per Anziani,https://ror.org/057aq1y25,https://ror.org/04tfzc498,Istituti di Ricovero e Cura a Carattere Scientifico,Parent,Production
2457,https://github.com/ror-community/ror-updates/issues/2457,Modify the information in an existing ROR record: Istituto Nazionale di Riposo e Cura per Anziani - https://ror.org/057aq1y25,Istituti di Ricovero e Cura a Carattere Scientifico,https://ror.org/04tfzc498,https://ror.org/057aq1y25,Istituto Nazionale di Riposo e Cura per Anziani,Child,Release
2500,https://github.com/ror-community/ror-updates/issues/2500,Modify the information in an existing ROR record:  CZ Biohub - https://ror.org/00knt4f32,CZ Biohub,https://ror.org/00knt4f32,https://ror.org/02qenvm24,Chan Zuckerberg Initiative (United States),Parent,Production
2500,https://github.com/ror-community/ror-updates/issues/2500,Modify the information in an existing ROR record:  CZ Biohub - https://ror.org/00knt4f32,Chan Zuckerberg Initiative (United States),https://ror.org/02qenvm24,https://ror.org/00knt4f32,CZ Biohub,Child,Release
2500,https://github.com/ror-community/ror-updates/issues/2500,Modify the information in an existing ROR record:  CZ Biohub - https://ror.org/00knt4f32,CZ Biohub,https://ror.org/00knt4f32,https://ror.org/043mz5j54,"University of California, San Francisco",Parent,Production
2500,https://github.com/ror-community/ror-updates/issues/2500,Modify the information in an existing ROR record:  CZ Biohub - https://ror.org/00knt4f32,"University of California, San Francisco",https://ror.org/043mz5j54,https://ror.org/00knt4f32,CZ Biohub,Child,Release
2500,https://github.com/ror-community/ror-updates/issues/2500,Modify the information in an existing ROR record:  CZ Biohub - https://ror.org/00knt4f32,CZ Biohub,https://ror.org/00knt4f32,https://ror.org/00f54p054,Stanford University,Parent,Production
2500,https://github.com/ror-community/ror-updates/issues/2500,Modify the information in an existing ROR record:  CZ Biohub - https://ror.org/00knt4f32,Stanford University,https://ror.org/00f54p054,https://ror.org/00knt4f32,CZ Biohub,Child,Release
2500,https://github.com/ror-community/ror-updates/issues/2500,Modify the information in an existing ROR record:  CZ Biohub - https://ror.org/00knt4f32,CZ Biohub,https://ror.org/00knt4f32,https://ror.org/01an7q238,"University of California, Berkeley",Parent,Release
2500,https://github.com/ror-community/ror-updates/issues/2500,Modify the information in an existing ROR record:  CZ Biohub - https://ror.org/00knt4f32,"University of California, Berkeley",https://ror.org/01an7q238,https://ror.org/00knt4f32,CZ Biohub,Child,Release
2528,https://github.com/ror-community/ror-updates/issues/2528,Modify the information in an existing ROR record: Hungarian Scientific Research Fund,Hungarian Scientific Research Fund,https://ror.org/00v349e63,https://ror.org/03g2am276,"National Research, Development and Innovation Office",Successor,Release
2530,https://github.com/ror-community/ror-updates/issues/2530,Modify the information in an existing ROR record:  Heart of England NHS Foundation Trust - https://ror.org/041rme308,Heart of England NHS Foundation Trust,https://ror.org/041rme308,https://ror.org/014ja3n03,University Hospitals Birmingham NHS Foundation Trust,Successor,Production
2542,https://github.com/ror-community/ror-updates/issues/2542,"Modify the information in an existing ROR record: 
Rechts der Isar Hospital https://ror.org/04jc43x05
",Rechts der Isar Hospital,https://ror.org/04jc43x05,https://ror.org/02kkvpp62,Technical University of Munich,Parent,Release
2542,https://github.com/ror-community/ror-updates/issues/2542,"Modify the information in an existing ROR record: 
Rechts der Isar Hospital https://ror.org/04jc43x05
",Technical University of Munich,https://ror.org/02kkvpp62,https://ror.org/04jc43x05,Rechts der Isar Hospital,Child,Release
2569,https://github.com/ror-community/ror-updates/issues/2569,"Modify the information in an existing ROR record: 
Paris Dauphine University https://ror.org/052bz7812
",Paris Dauphine University,https://ror.org/052bz7812,https://ror.org/026exgg05,Laboratoire d’Economie de Dauphine,Child,Production
2569,https://github.com/ror-community/ror-updates/issues/2569,"Modify the information in an existing ROR record: 
Paris Dauphine University https://ror.org/052bz7812
",Laboratoire d’Economie de Dauphine,https://ror.org/026exgg05,https://ror.org/052bz7812,Paris Dauphine University,Parent,Release
2590,https://github.com/ror-community/ror-updates/issues/2590,Modify the information in an existing ROR record: Center for Social Inclusion - https://ror.org/02z9cxd24,Center for Social Inclusion,https://ror.org/02z9cxd24,https://ror.org/05j5a1a74,Race Forward,Successor,Production
2203,https://github.com/ror-community/ror-updates/issues/2203,"Add a new organization to ROR: 
 
ILS Research",ILS Research,https://ror.org/01hh21296,https://ror.org/02cyskn39,ILS – Research Institute for Regional and Urban Development,Parent,Production
2203,https://github.com/ror-community/ror-updates/issues/2203,"Add a new organization to ROR: 
 
ILS Research",ILS – Research Institute for Regional and Urban Development,https://ror.org/02cyskn39,https://ror.org/01hh21296,ILS Research,Child,Release
2461,https://github.com/ror-community/ror-updates/issues/2461,Add a new organization to ROR: Fundación Instituto de Empresa,Fundación IE,https://ror.org/00c5kmy11,https://ror.org/02jjdwm75,IE University,Parent,Production
2461,https://github.com/ror-community/ror-updates/issues/2461,Add a new organization to ROR: Fundación Instituto de Empresa,IE University,https://ror.org/02jjdwm75,https://ror.org/00c5kmy11,Fundación IE,Child,Release
2467,https://github.com/ror-community/ror-updates/issues/2467,Add a new organization to ROR:  Instituto Nazionale Tumori Regina Elena,Instituto Nazionale Tumori Regina Elena,https://ror.org/04mgfev69,https://ror.org/04tfzc498,Istituti di Ricovero e Cura a Carattere Scientifico,Parent,Production
2467,https://github.com/ror-community/ror-updates/issues/2467,Add a new organization to ROR:  Instituto Nazionale Tumori Regina Elena,Istituti di Ricovero e Cura a Carattere Scientifico,https://ror.org/04tfzc498,https://ror.org/04mgfev69,Instituto Nazionale Tumori Regina Elena,Child,Release
2468,https://github.com/ror-community/ror-updates/issues/2468,"Add a new organization to ROR:  Istituto di Ricovero e Cura a Carattere Scientifico San Raffaele, Pisana",Istituto di Ricovero e Cura a Carattere Scientifico San Raffaele,https://ror.org/006x48140,https://ror.org/04tfzc498,Istituti di Ricovero e Cura a Carattere Scientifico,Parent,Production
