html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,NID,_decision,_reason,_matched_keyword
,https://ror.org/015phhn51,AEDEAN (Asociacion Espanola de Estudios Anglo-Norteamericanos)*es,active,other,Spanish Society for Anglo-American Studies*en,AEDEAN (Asociacion Espanola de Estudios Anglo-Norteamericanos)*es,,https://aedean.org,,aedean.org,,,,,,,,,,Palma de Mallorca,Spain,2512989,,keep,keyword:keep,asociacion
,https://ror.org/04dkkpp23,New Zealand Archaeological Association*en,active,other,,New Zealand Archaeological Association*en,,http://www.nzarchaeology.org,,nzarchaeology.org,,,,,,,,,,Dunedin,New Zealand,2191562,,keep,keyword:keep,association
,https://ror.org/0386fpv38,Sociedade Brasileira para o Estudo da Dor*pt,active,other,,Sociedade Brasileira para o Estudo da Dor*pt,SBED,https://sbed.org,,sbed.org,,,,,,,,,,São Paulo,Brazil,3448439,,keep,keyword:keep,sociedade
,https://ror.org/00e8pd413,Zoogdiervereniging*nl,active,other,Dutch Mammal Society*en,Zoogdiervereniging*nl,,https://www.zoogdiervereniging.nl,,zoogdiervereniging.nl,,,,,,,,,,Nijmegen,Netherlands,2750053,,keep,keyword:keep,society
,https://ror.org/01kfbya51,Research Gateway Society*en,active,other,,Research Gateway Society*en,,https://rgspk.org,,rgspk.org,,,,,,,,,,Hyderabad,Pakistan,1176734,,keep,keyword:keep,society
,https://ror.org/0440x9h63,GeoAI Data Society*en,active,other,,GeoAI Data Society*en,,https://gaidas.org,,gaidas.org,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/01fv69g87,International Society of Environmental Botanists*en,active,other,,International Society of Environmental Botanists*en,,https://isebindia.com,,isebindia.com,,,,,,,,,,Lucknow,India,1264733,,keep,keyword:keep,society
,https://ror.org/052ycyf44,Hellenic Emerging Technologies Industry Association*en,active,other,,Hellenic Emerging Technologies Industry Association*en,HETIA,https://www.hetia.org,,hetia.org,,,,,,,,,,Agia Paraskevi,Greece,264194,,keep,keyword:keep,association
,https://ror.org/03e6y1m22,Moroccan Association for Research and Ethics*en,active,other,,Moroccan Association for Research and Ethics*en,,https://association-mare.org,,association-mare.org,,,,,,,,,,Taroudannt,Morocco,2529649,,keep,keyword:keep,association
,https://ror.org/01jd6ca74,Indonesian Magnetics Society*en,active,other,,Indonesian Magnetics Society*en,,https://inamagsoc.org,,inamagsoc.org,,,,,,,,,,Surakarta,Indonesia,1625812,,keep,keyword:keep,society
,https://ror.org/015spn537,Malaysian English Language Teaching Association*en,active,other,,Malaysian English Language Teaching Association*en,,http://melta.org.my,,melta.org.my,,,,,,,,,,Seri Kembangan,Malaysia,1744246,,keep,keyword:keep,association
,https://ror.org/01x32cn48,Korean Association for Business Communication*en,active,other,,Korean Association for Business Communication*en,,https://e-bcrp.org,,e-bcrp.org,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,association
,https://ror.org/059y6e822,Korean Association of Anatomists*en,active,other,Korean Association of Anatomists (KAMJE)*en,Korean Association of Anatomists*en,,https://www.anatomy.re.kr,,anatomy.re.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,association
,https://ror.org/00gdnns63,Indian Society of Earthquake Technology*en,active,other,,Indian Society of Earthquake Technology*en,ISET,https://iset.org.in,,iset.org.in,,,,,,,,,,Roorkee,India,1258044,,keep,keyword:keep,society
,https://ror.org/025sbfe46,Hrvatsko udruzenje za kaznene znanosti i praksu*hr,active,other,Hrvatsko udruženje za kaznene znanosti i praksu*hr;Croatian Association for Criminal Sciences and Practice*en,Hrvatsko udruzenje za kaznene znanosti i praksu*hr,,https://hukzp.hr,,hukzp.hr,,,,,,,,,,Zagreb,Croatia,3186886,,keep,keyword:keep,association
,https://ror.org/023bxw442,International Association for Shell and Spatial Structures*en,active,other,,International Association for Shell and Spatial Structures*en,,https://iass-structures.org,,iass-structures.org,,,,,,,,,,Madrid,Spain,3117735,,keep,keyword:keep,association
,https://ror.org/053y1ht16,The Korean Society of Environmental Agriculture*en,active,other,Korean Society of Environmental Agriculture*en,The Korean Society of Environmental Agriculture*en,,https://www.korseaj.org,,korseaj.org,,,,,,,,,,Suwon-si,"Korea, Republic of",1835553,,keep,keyword:keep,society
,https://ror.org/047yzpv27,Ikatan Bidan Indonesia Cabang Kota Tasikmalaya*id,active,other,,Ikatan Bidan Indonesia Cabang Kota Tasikmalaya*id,,https://ibikotatasikmalaya.com,,ibikotatasikmalaya.com,,,,,,,,,,Kota Tasikmalaya,Indonesia,1624647,,keep,keyword:keep,ikatan
,https://ror.org/02g1ete17,American Society for Enology and Viticulture*en,active,other,,American Society for Enology and Viticulture*en,,https://www.asev.org,,asev.org,,,,,,,,,,Davis,United States,5771826,,keep,keyword:keep,society
,https://ror.org/00b8sxa64,International Research and Cooperation Association for Bio & Socio-Sciences Advancement (IRCA-BSSA)*en,active,other,,International Research and Cooperation Association for Bio & Socio-Sciences Advancement (IRCA-BSSA)*en,,http://irca-bssa.com,,irca-bssa.com,,,,,,,,,,Tokyo,Japan,1850147,,keep,keyword:keep,association
,https://ror.org/03m25xs75,Korean Society of Typography*en,active,other,,Korean Society of Typography*en,,http://koreantypography.org,,koreantypography.org,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/043z4dw53,Asociacion Paleontologica Argentina*en,active,other,,Asociacion Paleontologica Argentina*en,,https://peapaleontologica.org.ar,,peapaleontologica.org.ar,,,,,,,,,,Buenos Aires,Argentina,3435910,,keep,keyword:keep,asociacion
,https://ror.org/05pz6g159,Military Operations Research Society*en,active,other,,Military Operations Research Society*en,,http://mors.org,,mors.org,,,,,,,,,,Arlington,United States,4744709,,keep,keyword:keep,society
,https://ror.org/05rgk8q40,Indian Society for Ecological Economics (INSEE)*en,active,other,,Indian Society for Ecological Economics (INSEE)*en,,https://ecoinsee.org,,ecoinsee.org,,,,,,,,,,Delhi,India,1273294,,keep,keyword:keep,society
,https://ror.org/04p8nwg34,Sociedad Mexicana de Estudios Electorales*es,active,other,SoMEE*en,Sociedad Mexicana de Estudios Electorales*es,,https://somee.com.mx,,somee.com.mx,,,,,,,,,,Xochimilco,Mexico,3514450,,keep,keyword:keep,sociedad
,https://ror.org/05q27ww87,Croatian Anthropological Society*en,active,other,,Croatian Anthropological Society*en,,http://www.collantropol.hr,,collantropol.hr,,,,,,,,,,Zagreb,Croatia,3186886,,keep,keyword:keep,society
,https://ror.org/01aj94t43,International Association for Political Science Students*en,active,other,,International Association for Political Science Students*en,,https://www.iapss.org,,iapss.org,,,,,,,,,,Montreal,Canada,6077243,,keep,keyword:keep,association
,https://ror.org/036t4s110,Indonesian Society of Applied Science (ISAS)*en,active,other,,Indonesian Society of Applied Science (ISAS)*en,,https://isas.or.id,,isas.or.id,,,,,,,,,,Surabaya,Indonesia,1625822,,keep,keyword:keep,society
,https://ror.org/05vkys004,Association of Metallurgical Engineers of Serbia*en,active,other,,Association of Metallurgical Engineers of Serbia*en,,http://www.metalurgija.org.rs,,metalurgija.org.rs,,,,,,,,,,Belgrade,Serbia,792680,,keep,keyword:keep,association
,https://ror.org/03bff7j94,Korean Stroke Society*en,active,other,,Korean Stroke Society*en,,https://stroke.or.kr,,stroke.or.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/03mvxcw33,The Pediatric Pharmacy Association*en,active,other,Pediatric Pharmacy Advocacy Group*en;Pediatric Pharmacy Association*en,The Pediatric Pharmacy Association*en,PPAG;PPA,https://www.pediatricpharmacy.org,,pediatricpharmacy.org,,,,,,,,,,East Dundee,United States,5152393,,keep,keyword:keep,association
,https://ror.org/019cw0b95,Sociedad Argentina de Pediatria*es,active,other,,Sociedad Argentina de Pediatria*es,,https://www.sap.org.ar,,sap.org.ar,,,,,,,,,,Buenos Aires,Argentina,3435910,,keep,keyword:keep,sociedad
,https://ror.org/05jg6cr24,Society of Anesthesiologists of Nepal*en,active,other,,Society of Anesthesiologists of Nepal*en,SAN,https://san.org.np,,san.org.np,,,,,,,,,,Kathmandu,Nepal,1283240,,keep,keyword:keep,society
,https://ror.org/011vpbc89,Indonesian Mollusk Society*en,active,other,,Indonesian Mollusk Society*en,,https://www.masyarakatmoluskaindonesia.org,,masyarakatmoluskaindonesia.org,,,,,,,,,,Bogor,Indonesia,1648473,,keep,keyword:keep,society
,https://ror.org/051g6yd90,Canadian Geriatrics Society*en,active,other,,Canadian Geriatrics Society*en,,https://www.canadiangeriatrics.ca,,canadiangeriatrics.ca,,,,,,,,,,Markham,Canada,6066513,,keep,keyword:keep,society
,https://ror.org/01dqmt129,The Society of Economics and Development*en,active,other,Society of Economics and Development*en,The Society of Economics and Development*en,,http://www.soed.in,,soed.in,,,,,,,,,,Ludhiana,India,1264728,,keep,keyword:keep,society
,https://ror.org/050r52v50,Sociedad Colombiana de la Ciencia del Suelo*es,active,other,,Sociedad Colombiana de la Ciencia del Suelo*es,,https://www.sccsuelos.org,,sccsuelos.org,,,,,,,,,,Bogota,Colombia,3688689,,keep,keyword:keep,sociedad
,https://ror.org/00ggc9097,American Nursing Informatics Association*en,active,other,,American Nursing Informatics Association*en,ANIA,https://www.ania.org,,ania.org,,,,,,,,,,Sewell,United States,4504048,,keep,keyword:keep,association
,https://ror.org/02sbb2p57,Asociacion Latinoamericana de Investigadores en Campanas Electorales*es,active,other,Asociación Latinoamericana de Investigadores en Campañas Electorales*es,Asociacion Latinoamericana de Investigadores en Campanas Electorales*es,ALICE,https://www.alice-comunicacionpolitica.com,,alice-comunicacionpolitica.com,,,,,,,,,,Murcia,Spain,2513416,,keep,keyword:keep,asociacion
,https://ror.org/022rxy194,RISCOS - Associacao Portuguesa de Riscos Prevencao e Seguranca*pt,active,other,,RISCOS - Associacao Portuguesa de Riscos Prevencao e Seguranca*pt,,https://riscos.pt,,riscos.pt,,,,,,,,,,Largo da Porta Ferrea,Portugal,2740637,,keep,keyword:keep,associacao
,https://ror.org/04wkyxb48,Sigmund Freud Associação Psicanalítica*pt,active,other,Sigmund Freud Associacao Psicanalitica*pt,Sigmund Freud Associação Psicanalítica*pt,,https://www.sig.org.br,,sig.org.br,,,,,,,,,,Porto Alegre,Brazil,3452925,,keep,keyword:keep,associacao
,https://ror.org/04nk9n788,The American Orff-Schulwerk Association*de,active,other,American Orff-Schulwerk Association*de,The American Orff-Schulwerk Association*de,AOSA,https://www.aosa.org,,aosa.org,,,,,,,,,,Mayfield Heights,United States,5162188,,keep,keyword:keep,association
,https://ror.org/0015c2g09,Sociedad Geologica de Espana*es,active,other,Sociedad Geológica de España*es,Sociedad Geologica de Espana*es,,https://sociedadgeologica.org,,sociedadgeologica.org,,,,,,,,,,Salamanca,Spain,3111108,,keep,keyword:keep,sociedad
,https://ror.org/03hw09t89,Uluslararası Mülteci Hakları Derneği*tr,active,other,Uluslararasi Multeci Haklari Dernegi*tr;International Refugee Rights Association*en;Uluslararasi Mülteci Haklari Dernegi*tr,Uluslararası Mülteci Hakları Derneği*tr,,https://www.umhd.org.tr,,umhd.org.tr,,,,,,,,,,Istanbul,Türkiye,745044,,keep,keyword:keep,association
,https://ror.org/05x9p3p54,Communicable Diseases Intensive Care Association*en,active,other,,Communicable Diseases Intensive Care Association*en,INCURE,https://incure.info,,incure.info,,,,,,,,,,Kyiv,Ukraine,703448,,keep,keyword:keep,association
,https://ror.org/030y2hn08,Australian Rainforest Conservation Society Inc*en,active,other,Australian Rainforest Conservation Society*en,Australian Rainforest Conservation Society Inc*en,,https://rainforest.org.au,,rainforest.org.au,,,,,,,,,,Springbrook,Australia,2148764,,keep,keyword:keep,society
,https://ror.org/04at2jy77,National Black Association for Speech-Language and Hearing*en,active,other,,National Black Association for Speech-Language and Hearing*en,NBASLH,https://www.nbaslh.org,,nbaslh.org,,,,,,,,,,Raleigh,United States,4487042,,keep,keyword:keep,association
,https://ror.org/01ndxjh62,Sociedad Andaluza de Medicina Legal y Ciencias Forenses*es,active,other,Asociación de Médicos Forenses de Andalucía*es;Asociacion de Medicos Forenses de Andalucia*es,Sociedad Andaluza de Medicina Legal y Ciencias Forenses*es,,https://amfandalucia.es,,amfandalucia.es,,,,,,,,,,Sevilla,Spain,2510911,,keep,keyword:keep,asociacion
,https://ror.org/03hyf8754,Bangladesh English Language Teachers Association*en,active,other,,Bangladesh English Language Teachers Association*en,,https://www.belta-bd.org,,belta-bd.org,,,,,,,,,,Dhaka,Bangladesh,1185241,,keep,keyword:keep,association
,https://ror.org/01798mz65,Ikatan Peneliti Lingkungan Binaan Indonesia*id,active,other,,Ikatan Peneliti Lingkungan Binaan Indonesia*id,,https://www.iplbi.or.id,,iplbi.or.id,,,,,,,,,,Bandung,Indonesia,1650357,,keep,keyword:keep,ikatan
,https://ror.org/02dwjm141,Marine Biological Association of India*en,active,other,,Marine Biological Association of India*en,,https://www.mbai.org.in,,mbai.org.in,,,,,,,,,,Kochi,India,1273874,,keep,keyword:keep,association
,https://ror.org/00p8pqb52,The Korean Society of Propulsion Engineers*en,active,other,Korean Society of Propulsion Engineers*en,The Korean Society of Propulsion Engineers*en,,https://kspe.org,,kspe.org,,,,,,,,,,Daejeon,"Korea, Republic of",1835235,,keep,keyword:keep,society
,https://ror.org/05h6xf313,Green and Sustainable Materials Society*en,active,other,,Green and Sustainable Materials Society*en,,https://greensus.org,,greensus.org,,,,,,,,,,Lampung Selatan,Indonesia,1650684,,keep,keyword:keep,society
,https://ror.org/025jemq33,Asosiasi Program Studi Olahraga PGRI Indonesia (APOPI)*id,active,other,,Asosiasi Program Studi Olahraga PGRI Indonesia (APOPI)*id,,https://apopi.org,,apopi.org,,,,,,,,,,Surabaya,Indonesia,1625822,,keep,keyword:keep,asosiasi
,https://ror.org/02ke94622,Sociedad Filosofica Del Uruguay*es,active,other,,Sociedad Filosofica Del Uruguay*es,,https://sfu.org.uy,,sfu.org.uy,,,,,,,,,,MONTEVIDEO,Uruguay,3441575,,keep,keyword:keep,sociedad
,https://ror.org/00kqdx376,Deutscher Anwaltverein*de,active,other,German Bar Association*en,Deutscher Anwaltverein*de,,https://www.anwaltverein.de,,anwaltverein.de,,,,,,,,,,Berlin,Germany,2950159,,keep,keyword:keep,association
,https://ror.org/02st43h77,Sociedad Espanola de Optica*es,active,other,,Sociedad Espanola de Optica*es,,https://www.sedoptica.es,,sedoptica.es,,,,,,,,,,Madrid,Spain,3117735,,keep,keyword:keep,sociedad
,https://ror.org/02vxcyd13,The Polymer Society of Korea*en,active,other,Polymer Society of Korea*en,The Polymer Society of Korea*en,,https://polymer.or.kr,,polymer.or.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/025jq5x94,International Association for Computerized Adaptive Testing*en,active,other,,International Association for Computerized Adaptive Testing*en,,https://iacat.org,,iacat.org,,,,,,,,,,Minneapolis,United States,5037649,,keep,keyword:keep,association
,https://ror.org/03wk9z763,Anthropological Society of Nippon*en,active,other,,Anthropological Society of Nippon*en,,http://anthropology.jp,,anthropology.jp,,,,,,,,,,Tokyo,Japan,1850147,,keep,keyword:keep,society
,https://ror.org/02hgctg60,European Scientific Society*en,active,other,,European Scientific Society*en,,https://ewg-board.eu,,ewg-board.eu,,,,,,,,,,Hanover,Germany,2910831,,keep,keyword:keep,society
,https://ror.org/00rqzms02,The Korean Society of Endo-Laparoscopic & Robotic Surgery*en,active,other,The Korean Society of Endoscopic and Laproscopic Surgeons*en;Korean Society of Endo-Laparoscopic & Robotic Surgery*en,The Korean Society of Endo-Laparoscopic & Robotic Surgery*en,,http://www.ksers.org,,ksers.org,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/03hde0r15,The Association of Pediatric Surgeons in Tropics*en,active,other,Pediatric Surgery in Tropics*en;Association of Pediatric Surgeons in Tropics*en,The Association of Pediatric Surgeons in Tropics*en,PST,https://www.pediatricsurgeryintropics.com,,pediatricsurgeryintropics.com,,,,,,,,,,Aurangabad,India,1278149,,keep,keyword:keep,association
,https://ror.org/040tpv123,Korean Society for Railway*en,active,other,,Korean Society for Railway*en,,https://railway.or.kr,,railway.or.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/02w8vqa22,"Towarzystwo Naukowe ""Societas Vistulana""*pl",active,other,Towarzystwo Naukowe „Societas Vistulana”*pl,"Towarzystwo Naukowe ""Societas Vistulana""*pl",,http://www.vistulana.pl,,vistulana.pl,,,,,,,,,,Krakow,Poland,3094802,,keep,keyword:keep,towarzystwo
,https://ror.org/02v0htd58,The Korean Audiological Society*en,active,other,Korean Audiological Society*en,The Korean Audiological Society*en,,http://www.audiosoc.or.kr,,audiosoc.or.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/018w5za81,Korea Multimedia Society*en,active,other,,Korea Multimedia Society*en,,https://kmms.or.kr,,kmms.or.kr,,,,,,,,,,Busan,"Korea, Republic of",1838524,,keep,keyword:keep,society
,https://ror.org/02xg14391,Korean Society of Coastal and Ocean Engineers*en,active,other,,Korean Society of Coastal and Ocean Engineers*en,,https://www.jkscoe.or.kr,,jkscoe.or.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/04m6wyn76,Pakistan Physiological Society*en,active,other,,Pakistan Physiological Society*en,,https://pps.org.pk,,pps.org.pk,,,,,,,,,,Abbottabad,Pakistan,1185056,,keep,keyword:keep,society
,https://ror.org/01ga4sr49,Association for Applied Sport Psychology*en,active,other,,Association for Applied Sport Psychology*en,,https://www.appliedsportpsych.org,,appliedsportpsych.org,,,,,,,,,,Indianapolis,United States,4259418,,keep,keyword:keep,association
,https://ror.org/05c1dvt40,Croatian Society for Medical Biochemistry and Laboratory Medicine*en,active,other,Croatian Society of Medical Biochemistry and Laboratory Medicine*en,Croatian Society for Medical Biochemistry and Laboratory Medicine*en,,http://www.hdmblm.hr,,hdmblm.hr,,,,,,,,,,Zagreb,Croatia,3186886,,keep,keyword:keep,society
,https://ror.org/03k9h5p64,Sociedade Nordestina de Produção Animal*pt,active,other,,Sociedade Nordestina de Produção Animal*pt,SPNA,https://snpa.org.br,,snpa.org.br,,,,,,,,,,Areia,Brazil,3446591,,keep,keyword:keep,sociedade
,https://ror.org/02nq6jw33,Romanian Association of Balneology*en,active,other,,Romanian Association of Balneology*en,,https://bioclima.ro,,bioclima.ro,,,,,,,,,,Iasi,Romania,675810,,keep,keyword:keep,association
,https://ror.org/04npn1y60,Perkumpulan Program Studi Doktor Pendidikan*ms,active,other,,Perkumpulan Program Studi Doktor Pendidikan*ms,,https://ppsdp.org,,ppsdp.org,,,,,,,,,,Bengkulu,Indonesia,1649150,,keep,keyword:keep,perkumpulan
,https://ror.org/02h76er25,Federation of State Medical Boards*en,active,other,,Federation of State Medical Boards*en,,https://www.fsmb.org,,fsmb.org,,,,,,,,,,Euless,United States,4689550,,keep,keyword:keep,federation
,https://ror.org/03nk88b25,The College Music Society*en,active,other,College Music Society*en,The College Music Society*en,,https://www.music.org,,music.org,,,,,,,,,,Missoula,United States,5666639,,keep,keyword:keep,society
,https://ror.org/04r5ahf58,Industrial Digital Twin Association*en,active,other,,Industrial Digital Twin Association*en,IDTA,https://www.industrialdigitaltwin.org,,industrialdigitaltwin.org,,,,,,,,,,Frankfurt am Main,Germany,2925533,,keep,keyword:keep,association
,https://ror.org/00by8r054,Gokhale Education Society*en,active,other,,Gokhale Education Society*en,,https://www.gespoly.org,,gespoly.org,,,,,,,,,,Nashik,India,1261731,,keep,keyword:keep,society
,https://ror.org/02vv70f97,International Association for Research on Service-Learning and Community Engagement*en,active,other,,International Association for Research on Service-Learning and Community Engagement*en,,https://www.researchslce.org,,researchslce.org,,,,,,,,,,New Orleans,United States,4335045,,keep,keyword:keep,association
,https://ror.org/01xjxsj95,Sociedad Espanola de Linguistica*es,active,other,,Sociedad Espanola de Linguistica*es,,http://sel.edu.es,,sel.edu.es,,,,,,,,,,Madrid,Spain,3117735,,keep,keyword:keep,sociedad
,https://ror.org/019d2hj89,Indian Association of Sedimentologists*en,active,other,,Indian Association of Sedimentologists*en,IAS,https://www.indiansedimentologists.com,,indiansedimentologists.com,,,,,,,,,,Jammu,India,1269321,,keep,keyword:keep,association
,https://ror.org/00srj7848,"Philippine Society of Allergy, Asthma and Immunology*en",active,other,,"Philippine Society of Allergy, Asthma and Immunology*en",PSAAI,https://psaai.org,,psaai.org,,,,,,,,,,"Ortigas Center, Pasig",Philippines,7290466,,keep,keyword:keep,society
,https://ror.org/00kqst466,Hrvatsko drustvo radioloske tehnologije*hr,active,other,,Hrvatsko drustvo radioloske tehnologije*hr,,https://hdrt.hr,,hdrt.hr,,,,,,,,,,Zagreb,Croatia,3186886,,keep,keyword:keep,drustvo
,https://ror.org/03pz62n70,Korean Society for Surgery of the Hand*en,active,other,The Korean Society for Surgery of the Hand*en,Korean Society for Surgery of the Hand*en,,https://www.handsurgery.or.kr,,handsurgery.or.kr,,,,,,,,,,Suwon,"Korea, Republic of",1835553,,keep,keyword:keep,society
,https://ror.org/05kdgyk03,Nervous System Surgery Society*en,active,other,Sinir Sistemi Cerrahisi Derneği*tr,Nervous System Surgery Society*en,,https://sinirsistemicerrahisi.com,,sinirsistemicerrahisi.com,,,,,,,,,,Şişli,Türkiye,739549,,keep,keyword:keep,dernegi
,https://ror.org/009zcm171,Sociedade Brasileira de Atividade Física e Saúde*pt,active,other,Brazilian Society of Physical Activity and Health*en;Sociedade Brasileira de Atividade Fisica e Saude*pt,Sociedade Brasileira de Atividade Física e Saúde*pt,SBAFS,https://www.sbafs.org.br,,sbafs.org.br,,,,,,,,,,Florianópolis,Brazil,3463237,,keep,keyword:keep,sociedade
,https://ror.org/052rjg816,The Society of Korean Medicine*en,active,other,Society of Korean Medicine*en,The Society of Korean Medicine*en,,https://www.skom.or.kr,,skom.or.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/05nxc6t76,Croatian Entomological Society*en,active,other,,Croatian Entomological Society*en,,http://www.entomolosko-drustvo.hr,,entomolosko-drustvo.hr,,,,,,,,,,Osijek,Croatia,3193935,,keep,keyword:keep,society
,https://ror.org/05wayp273,Associacio catalana de Salut Laboral*es,active,other,Societat Catalana de Salut Laboral*ca;Catalan Health Society*en,Associacio catalana de Salut Laboral*es,,https://salutlaboral.com,,salutlaboral.com,,,,,,,,,,Barcelona,Spain,3128760,,keep,keyword:keep,associacio
,https://ror.org/05yjnfx93,Society of Pharmaceutical Sciences and Research*en,active,other,,Society of Pharmaceutical Sciences and Research*en,,https://www.spsrpharma.org,,spsrpharma.org,,,,,,,,,,Panchkula,India,6690108,,keep,keyword:keep,society
,https://ror.org/00hf3gj78,Society of Glass Technology*en,active,other,,Society of Glass Technology*en,,https://www.sgt.org,,sgt.org,,,,,,,,,,Chapeltown,United Kingdom,2653353,,keep,keyword:keep,society
,https://ror.org/01xxxds74,Pesticide Science Society of Japan*en,active,other,,Pesticide Science Society of Japan*en,,https://pssj2.jp,,pssj2.jp,,,,,,,,,,Tokyo,Japan,1850147,,keep,keyword:keep,society
,https://ror.org/01ph7dc51,Societa Geologica Italiana*it,active,other,,Societa Geologica Italiana*it,,https://www.socgeol.it,,socgeol.it,,,,,,,,,,Roma,Italy,3169070,,keep,keyword:keep,societa
,https://ror.org/04bpmmm63,The Korean Spinal Neurosurgery Society*en,active,other,Korean Spinal Neurosurgery Society*en,The Korean Spinal Neurosurgery Society*en,,https://www.neurospine.or.kr,,neurospine.or.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/0113yj644,Society of Ethnobiology*en,active,other,,Society of Ethnobiology*en,,https://www.ethnobiology.org,,ethnobiology.org,,,,,,,,,,Boston,United States,4930956,,keep,keyword:keep,society
,https://ror.org/0359r0c80,The Korean Society for Phlebology*en,active,other,Korean Society for Phlebology*en,The Korean Society for Phlebology*en,,https://www.koreavein.or.kr,,koreavein.or.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/009ezv935,Turkish Medical Physics Association*en,active,other,Medikal Fizik Derneği*tr;Advances in Medical Physics and Applied Sciences (AMPAS)*en,Turkish Medical Physics Association*en,,https://www.medikalfizik.org,,medikalfizik.org,,,,,,,,,,İstanbul,Türkiye,745044,,keep,keyword:keep,association
,https://ror.org/0300w7z53,Korea Society of Management Information Systems*en,active,other,,Korea Society of Management Information Systems*en,,https://www.kmis.or.kr,,kmis.or.kr,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/0405y4289,Society of Vacuum Coaters*en,active,other,,Society of Vacuum Coaters*en,,https://www.svc.org,,svc.org,,,,,,,,,,Albuquerque,United States,5454711,,keep,keyword:keep,society
,https://ror.org/05ch6h651,Geological Society of Norway*en,active,other,,Geological Society of Norway*en,,https://www.geologi.no,,geologi.no,,,,,,,,,,Trondheim,Norway,3133880,,keep,keyword:keep,society
,https://ror.org/00ym49581,Asociación Colombiana de Ornitología*es,active,other,Asociacion Colombiana de Ornitologia*es,Asociación Colombiana de Ornitología*es,ACO,https://asociacioncolombianadeornitologia.org,,asociacioncolombianadeornitologia.org,,,,,,,,,,Bogota,Colombia,3688689,,keep,keyword:keep,asociacion
,https://ror.org/026xsmd21,Fisheries Society of Nigeria*en,active,other,,Fisheries Society of Nigeria*en,FISON,https://www.fison.org.ng,,fison.org.ng,,,,,,,,,,Victoria Island,Nigeria,10418700,,keep,keyword:keep,society
,https://ror.org/022rsy745,Sociedad Ecuatoriana de Investigación Científica*es,active,other,Sociedad Ecuatoriana de Investigacion Cientifica*es,Sociedad Ecuatoriana de Investigación Científica*es,SEIC,https://soeici.org,,soeici.org,,,,,,,,,,Cuenca,Ecuador,3658666,,keep,keyword:keep,sociedad
,https://ror.org/00hjv5a51,Nurses and Midwives Association of Slovenia*en,active,other,,Nurses and Midwives Association of Slovenia*en,,http://zbornica-zveza.si,,zbornica-zveza.si,,,,,,,,,,Ljubljana,Slovenia,3196359,,keep,keyword:keep,association
,https://ror.org/045v5yf83,Turk Psikologlar Dernegi*sv,active,other,,Turk Psikologlar Dernegi*sv,,https://psikolog.org.tr,,psikolog.org.tr,,,,,,,,,,Cankaya,Türkiye,6955677,,keep,keyword:keep,dernegi
,https://ror.org/05xt7b760,Association of Behavioural Research Analysts and Psychometricians*en,active,other,AB-ReAP*fr,Association of Behavioural Research Analysts and Psychometricians*en,,https://abreap.org,,abreap.org,,,,,,,,,,Ibadan,Nigeria,2339354,,keep,keyword:keep,association
,https://ror.org/043rqp085,"Ikaprobsi, Perkumpulan Program Studi Pendidikan Bahasa dan Sastra Indonesia*id",active,other,,"Ikaprobsi, Perkumpulan Program Studi Pendidikan Bahasa dan Sastra Indonesia*id",,https://ikaprobsi.org,,ikaprobsi.org,,,,,,,,,,Surakarta,Indonesia,1625812,,keep,keyword:keep,perkumpulan
,https://ror.org/04h0cgp53,Freiwillige Selbstkontrolle Fernsehen e.V.*de,active,other,German Association for Voluntary Self-Regulation of Television – FSF e. V.*en;Freiwillige Selbstkontrolle Fernsehen*de,Freiwillige Selbstkontrolle Fernsehen e.V.*de,FSF,https://fsf.de,,fsf.de,,,,,,,,,,Berlin,Germany,2950159,,keep,keyword:keep,association
