html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
https://github.com/ror-community/ror-updates/issues/2451,https://ror.org/008ry7r11,Alternative Research Initiative*en,active,company,Alternative Research Initiative (Pvt.) Ltd.*en,Alternative Research Initiative*en,ARI*en,https://www.aripk.com,,,2017,,,,,,,Q131848499,Q131848499,Rawalpindi,Pakistan,1166993
https://github.com/ror-community/ror-updates/issues/16652,https://ror.org/01e949s12,SAGE University Bhopal*en,active,education,Sanjeev Agrawal Global Educational (SAGE) University Bhopal*en; Sanjeev Agrawal Global Educational University Bhopal*en,SAGE University Bhopal*en,SAGE*en,https://sageuniversity.edu.in,,sageuniversity.edu.in,2020,,,,,0000 0005 0729 2381,0000 0005 0729 2381,,,Bhopal,India,1275841
https://github.com/ror-community/ror-updates/issues/19895,https://ror.org/037hnxh06,Texas Medical Center Library*en,active,archive,TMC Library*en; The TMC Library*en; The Texas Medical Center Library*en,Texas Medical Center Library*en,,https://library.tmc.edu,,library.tmc.edu,,,,,,,,,,Houston,United States,4699066
https://github.com/ror-community/ror-updates/issues/23443,https://ror.org/03tm4wz15,"Yiyang Transportation Planning, Survey, and Design Institute Co., Ltd. (China)*en",active,company,"益阳市交通规划勘测设计院*zh; Yiyang Traffic Planning, Survey and Design Institute*en","Yiyang Transportation Planning, Survey, and Design Institute Co., Ltd. (China)*en; Yiyang Transportation Planning, Survey, and Design Institute Co., Ltd.*en; 益阳市交通规划勘测设计院有限公司*zh",,,,,1962,,,,,,,,,"Yiyang City, Hunan Province",China,1786419
https://github.com/ror-community/ror-updates/issues/25084,https://ror.org/04nwq2r79,SAGE University Indore*en,active,education,Sanjeev Agrawal Global Educational (SAGE) University Indore*en,SAGE University Indore*en,SAGE*en,https://sageuniversity.in,,sageuniversity.in,2018,,,,,0000 0005 0234 1076,0000 0005 0234 1076,Q55075123,Q55075123,Indore,India,1269743
https://github.com/ror-community/ror-updates/issues/25085,https://ror.org/021hvy449,Newgate University Minna*en,active,education,,Newgate University Minna*en,NUM*en,https://newgateuniversityminna.edu.ng,,newgateuniversityminna.edu.ng,2022,,,,,,,Q136222229,Q136222229,Minna,Nigeria,2330100
https://github.com/ror-community/ror-updates/issues/25087,https://ror.org/006wv0v54,Walbrook Institute London*en,active,education,Walbrook*en; The London Institute of Banking & Finance*en; ifs University College*en; The Institute of Financial Services*en; The Chartered Institute of Bankers*en; The Institute of Bankers*en,Walbrook Institute London*en,LIBF*en,https://www.walbrook.ac.uk,https://en.wikipedia.org/wiki/Walbrook_Institute_London,walbrook.ac.uk; libf.ac.uk,1879,,,,,0000 0001 2113 4022,0000 0001 2113 4022,Q16846445,Q16846445,London,United Kingdom,2643743
https://github.com/ror-community/ror-updates/issues/26907,https://ror.org/050d0xx93,Ziekenhuis aan de Stroom*nl,active,healthcare,ZAS Antwerpen*nl; ZAS vzw*nl,Ziekenhuis aan de Stroom*nl; Ziekenhuis aan de Stroom vzw*nl,ZAS*nl,https://www.zas.be,https://nl.wikipedia.org/wiki/Ziekenhuis_aan_de_Stroom,zas.be,2024,,,,,0000 0005 1486 9660,0000 0005 1486 9660,Q118105315,Q118105315,Antwerp,Belgium,2803138
https://github.com/ror-community/ror-updates/issues/26939,https://ror.org/0322z4214,Bacha Khan College of Dentistry*en,active,education,,Bacha Khan College of Dentistry*en,BKCD*en; MTI-BKCD*en,https://bkcd.edu.pk,,bkcd.edu.pk,2011,,,,,,,Q136675175,Q136675175,Mardan,Pakistan,1170880
https://github.com/ror-community/ror-updates/issues/26946,https://ror.org/04xgxnd16,International Maritime College Oman*en,inactive,education,Oman International Maritime College*en,International Maritime College Oman*en; كلية عمان البحرية الدولية*ar,IMCO*en,https://nu.edu.om/maritime/,https://de.wikipedia.org/wiki/International_Maritime_College_Oman,imco.edu.om,2005,,,,,0000 0004 4666 9367,0000 0004 4666 9367,Q1666749,Q1666749,Sohar,Oman,286282
