Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
8955,https://github.com/ror-community/ror-updates/issues/8955,"Modify the information in an existing ROR record: 
Medidata https://ror.org/05y7kyx32
",Medidata,https://ror.org/05y7kyx32,https://ror.org/038sc5x72,Dassault Systèmes (France),Parent,Production
8955,https://github.com/ror-community/ror-updates/issues/8955,"Modify the information in an existing ROR record: 
Medidata https://ror.org/05y7kyx32
",Dassault Systèmes (France),https://ror.org/038sc5x72,https://ror.org/05y7kyx32,Medidata,Child,Release
9120,https://github.com/ror-community/ror-updates/issues/9120,"Modify the information in an existing ROR record: 
International Research Center on Environment and Development https://ror.org/01b436806
",International Research Center on Environment and Development,https://ror.org/01b436806,https://ror.org/00x9ewr78,National Council for Scientific Research,Parent,Production
9120,https://github.com/ror-community/ror-updates/issues/9120,"Modify the information in an existing ROR record: 
International Research Center on Environment and Development https://ror.org/01b436806
",National Council for Scientific Research,https://ror.org/00x9ewr78,https://ror.org/01b436806,International Research Center on Environment and Development,Child,Release
9120,https://github.com/ror-community/ror-updates/issues/9120,"Modify the information in an existing ROR record: 
International Research Center on Environment and Development https://ror.org/01b436806
",International Research Center on Environment and Development,https://ror.org/01b436806,https://ror.org/03xjwb503,University of Paris-Saclay,Parent,Production
9120,https://github.com/ror-community/ror-updates/issues/9120,"Modify the information in an existing ROR record: 
International Research Center on Environment and Development https://ror.org/01b436806
",University of Paris-Saclay,https://ror.org/03xjwb503,https://ror.org/01b436806,International Research Center on Environment and Development,Child,Release
9121,https://github.com/ror-community/ror-updates/issues/9121,"Modify the information in an existing ROR record: 
Laboratoire Techniques, Territoires et Sociétés https://ror.org/05fc1hn07
","Laboratoire Techniques, Territoires et Sociétés",https://ror.org/05fc1hn07,https://ror.org/03x42jk29,Université Gustave Eiffel,Parent,Release
9121,https://github.com/ror-community/ror-updates/issues/9121,"Modify the information in an existing ROR record: 
Laboratoire Techniques, Territoires et Sociétés https://ror.org/05fc1hn07
",Université Gustave Eiffel,https://ror.org/03x42jk29,https://ror.org/05fc1hn07,"Laboratoire Techniques, Territoires et Sociétés",Child,Release
9121,https://github.com/ror-community/ror-updates/issues/9121,"Modify the information in an existing ROR record: 
Laboratoire Techniques, Territoires et Sociétés https://ror.org/05fc1hn07
","Laboratoire Techniques, Territoires et Sociétés",https://ror.org/05fc1hn07,https://ror.org/00x9ewr78,National Council for Scientific Research,Parent,Production
9121,https://github.com/ror-community/ror-updates/issues/9121,"Modify the information in an existing ROR record: 
Laboratoire Techniques, Territoires et Sociétés https://ror.org/05fc1hn07
",National Council for Scientific Research,https://ror.org/00x9ewr78,https://ror.org/05fc1hn07,"Laboratoire Techniques, Territoires et Sociétés",Child,Release
9122,https://github.com/ror-community/ror-updates/issues/9122,"Modify the information in an existing ROR record: 
Laboratoire Navier https://ror.org/029hkd614
",Laboratoire Navier,https://ror.org/029hkd614,https://ror.org/00x9ewr78,National Council for Scientific Research,Parent,Production
9122,https://github.com/ror-community/ror-updates/issues/9122,"Modify the information in an existing ROR record: 
Laboratoire Navier https://ror.org/029hkd614
",National Council for Scientific Research,https://ror.org/00x9ewr78,https://ror.org/029hkd614,Laboratoire Navier,Child,Release
9156,https://github.com/ror-community/ror-updates/issues/9156,Modify the information in an existing ROR record: Technological Educational Institute of Eastern Macedonia and Thrace - https://ror.org/0009xxz90,Technological Educational Institute of Eastern Macedonia and Thrace,https://ror.org/0009xxz90,https://ror.org/00708jp83,International Hellenic University,Successor,Release
9156,https://github.com/ror-community/ror-updates/issues/9156,Modify the information in an existing ROR record: Technological Educational Institute of Eastern Macedonia and Thrace - https://ror.org/0009xxz90,International Hellenic University,https://ror.org/00708jp83,https://ror.org/0009xxz90,Technological Educational Institute of Eastern Macedonia and Thrace,Predecessor,Release
9149,https://github.com/ror-community/ror-updates/issues/9149,"Modify the information in an existing ROR record: 
Centro Andaluz de Biología del Desarrollo  https://ror.org/01v5e3436
",Centro Andaluz de Biología del Desarrollo,https://ror.org/01v5e3436,https://ror.org/01jem9c82,Junta de Andalucía,Parent,Production
9149,https://github.com/ror-community/ror-updates/issues/9149,"Modify the information in an existing ROR record: 
Centro Andaluz de Biología del Desarrollo  https://ror.org/01v5e3436
",Junta de Andalucía,https://ror.org/01jem9c82,https://ror.org/01v5e3436,Centro Andaluz de Biología del Desarrollo,Child,Release
9149,https://github.com/ror-community/ror-updates/issues/9149,"Modify the information in an existing ROR record: 
Centro Andaluz de Biología del Desarrollo  https://ror.org/01v5e3436
",Centro Andaluz de Biología del Desarrollo,https://ror.org/01v5e3436,https://ror.org/02z749649,Universidad Pablo de Olavide,Parent,Production
9149,https://github.com/ror-community/ror-updates/issues/9149,"Modify the information in an existing ROR record: 
Centro Andaluz de Biología del Desarrollo  https://ror.org/01v5e3436
",Universidad Pablo de Olavide,https://ror.org/02z749649,https://ror.org/01v5e3436,Centro Andaluz de Biología del Desarrollo,Child,Release
9150,https://github.com/ror-community/ror-updates/issues/9150,"Modify the information in an existing ROR record: 
Paris Observatory  https://ror.org/029nkcm90
",Paris Observatory,https://ror.org/029nkcm90,https://ror.org/013cjyk83,Université Paris Sciences et Lettres,Parent,Production
9150,https://github.com/ror-community/ror-updates/issues/9150,"Modify the information in an existing ROR record: 
Paris Observatory  https://ror.org/029nkcm90
",Université Paris Sciences et Lettres,https://ror.org/013cjyk83,https://ror.org/029nkcm90,Paris Observatory,Child,Release
9191,https://github.com/ror-community/ror-updates/issues/9191,"Modify the information in an existing ROR record: 
British Oceanographic Data Centre https://ror.org/03102fn17
",British Oceanographic Data Centre,https://ror.org/03102fn17,https://ror.org/00874hx02,National Oceanography Centre,Parent,Release
9191,https://github.com/ror-community/ror-updates/issues/9191,"Modify the information in an existing ROR record: 
British Oceanographic Data Centre https://ror.org/03102fn17
",National Oceanography Centre,https://ror.org/00874hx02,https://ror.org/03102fn17,British Oceanographic Data Centre,Child,Release
9264,https://github.com/ror-community/ror-updates/issues/9264,"Modify the information in an existing ROR record: 
Ecole des Ponts https://ror.org/02nwvxz07
",Ecole des Ponts,https://ror.org/02nwvxz07,https://ror.org/01qtp1053,Paris School of Economics,Child,Release
9264,https://github.com/ror-community/ror-updates/issues/9264,"Modify the information in an existing ROR record: 
Ecole des Ponts https://ror.org/02nwvxz07
",Paris School of Economics,https://ror.org/01qtp1053,https://ror.org/02nwvxz07,Ecole des Ponts,Parent,Release
9268,https://github.com/ror-community/ror-updates/issues/9268,Modify the information in an existing ROR record: Paris School of Economics - https://ror.org/01qtp1053,Paris School of Economics,https://ror.org/01qtp1053,https://ror.org/02feahw73,French National Centre for Scientific Research,Parent,Production
9268,https://github.com/ror-community/ror-updates/issues/9268,Modify the information in an existing ROR record: Paris School of Economics - https://ror.org/01qtp1053,French National Centre for Scientific Research,https://ror.org/02feahw73,https://ror.org/01qtp1053,Paris School of Economics,Child,Release
9268,https://github.com/ror-community/ror-updates/issues/9268,Modify the information in an existing ROR record: Paris School of Economics - https://ror.org/01qtp1053,Paris School of Economics,https://ror.org/01qtp1053,https://ror.org/02d9dg697,School for Advanced Studies in the Social Sciences,Parent,Release
9268,https://github.com/ror-community/ror-updates/issues/9268,Modify the information in an existing ROR record: Paris School of Economics - https://ror.org/01qtp1053,School for Advanced Studies in the Social Sciences,https://ror.org/02d9dg697,https://ror.org/01qtp1053,Paris School of Economics,Child,Release
9268,https://github.com/ror-community/ror-updates/issues/9268,Modify the information in an existing ROR record: Paris School of Economics - https://ror.org/01qtp1053,Paris School of Economics,https://ror.org/01qtp1053,https://ror.org/05a0dhs15,École Normale Supérieure - PSL,Parent,Production
