Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
4260,https://github.com/ror-community/ror-updates/issues/4260,Modify the information in an existing ROR record: Langley Research Center - https://ror.org/0399mhs52,Langley Research Center,https://ror.org/0399mhs52,https://ror.org/01bp8jn44,Langley Memorial Aeronautical Laboratory,Predecessor,Production
4260,https://github.com/ror-community/ror-updates/issues/4260,Modify the information in an existing ROR record: Langley Research Center - https://ror.org/0399mhs52,Langley Memorial Aeronautical Laboratory,https://ror.org/01bp8jn44,https://ror.org/0399mhs52,Langley Research Center,Successor,Release
4261,https://github.com/ror-community/ror-updates/issues/4261,Modify the information in an existing ROR record: Radiation Biophysics Laboratory - https://ror.org/0540g1c48,Radiation Biophysics Laboratory,https://ror.org/0540g1c48,https://ror.org/02acart68,Ames Research Center,Parent,Production
4261,https://github.com/ror-community/ror-updates/issues/4261,Modify the information in an existing ROR record: Radiation Biophysics Laboratory - https://ror.org/0540g1c48,Ames Research Center,https://ror.org/02acart68,https://ror.org/0540g1c48,Radiation Biophysics Laboratory,Child,Release
4060,https://github.com/ror-community/ror-updates/issues/4060,"Modify the information in an existing ROR record: 
Atmosphere Plant Soil Interactions https://ror.org/02aswf736
",Atmosphere Plant Soil Interactions,https://ror.org/02aswf736,https://ror.org/00har9915,École Nationale Supérieure des Sciences Agronomiques de Bordeaux-Aquitaine,Parent,Production
4060,https://github.com/ror-community/ror-updates/issues/4060,"Modify the information in an existing ROR record: 
Atmosphere Plant Soil Interactions https://ror.org/02aswf736
",École Nationale Supérieure des Sciences Agronomiques de Bordeaux-Aquitaine,https://ror.org/00har9915,https://ror.org/02aswf736,Atmosphere Plant Soil Interactions,Child,Release
4078,https://github.com/ror-community/ror-updates/issues/4078,Modify the information in an existing ROR record: Hyogo University of Health Sciences - https://ror.org/056d9c052,Hyogo University of Health Sciences,https://ror.org/056d9c052,https://ror.org/001yc7927,Hyogo Medical University,Successor,Release
4182,https://github.com/ror-community/ror-updates/issues/4182,"Modify the information in an existing ROR record: 
University of Miami https://ror.org/02dgjyy92
",University of Miami,https://ror.org/02dgjyy92,https://ror.org/00zw9nc64,University of Miami Health System,Child,Release
4182,https://github.com/ror-community/ror-updates/issues/4182,"Modify the information in an existing ROR record: 
University of Miami https://ror.org/02dgjyy92
",University of Miami Health System,https://ror.org/00zw9nc64,https://ror.org/02dgjyy92,University of Miami,Parent,Release
4209,https://github.com/ror-community/ror-updates/issues/4209,"Modify the information in an existing ROR record: 
Leibniz Institute for Neurobiology https://ror.org/01zwmgk08
",Leibniz Institute for Neurobiology,https://ror.org/01zwmgk08,https://ror.org/03d1zwe41,Center for Behavioral Brain Sciences,Related,Release
4209,https://github.com/ror-community/ror-updates/issues/4209,"Modify the information in an existing ROR record: 
Leibniz Institute for Neurobiology https://ror.org/01zwmgk08
",Center for Behavioral Brain Sciences,https://ror.org/03d1zwe41,https://ror.org/01zwmgk08,Leibniz Institute for Neurobiology,Related,Release
4258,https://github.com/ror-community/ror-updates/issues/4258,Modify the information in an existing ROR record: Federal University of the State of Rio de Janeiro - https://ror.org/04tec8z30,Federal University of the State of Rio de Janeiro,https://ror.org/04tec8z30,https://ror.org/008kdr741,Hospital Universitário Gaffrée e Guinle,Child,Production
4258,https://github.com/ror-community/ror-updates/issues/4258,Modify the information in an existing ROR record: Federal University of the State of Rio de Janeiro - https://ror.org/04tec8z30,Hospital Universitário Gaffrée e Guinle,https://ror.org/008kdr741,https://ror.org/04tec8z30,Federal University of the State of Rio de Janeiro,Parent,Release
4217,https://github.com/ror-community/ror-updates/issues/4217,Modify the information in an existing ROR record: RWTH Aachen University - https://ror.org/04xfq0f34,RWTH Aachen University,https://ror.org/04xfq0f34,https://ror.org/03hass884,Ernst Ruska Centre,Related,Release
4217,https://github.com/ror-community/ror-updates/issues/4217,Modify the information in an existing ROR record: RWTH Aachen University - https://ror.org/04xfq0f34,Ernst Ruska Centre,https://ror.org/03hass884,https://ror.org/04xfq0f34,RWTH Aachen University,Related,Release
4217,https://github.com/ror-community/ror-updates/issues/4217,Modify the information in an existing ROR record: RWTH Aachen University - https://ror.org/04xfq0f34,RWTH Aachen University,https://ror.org/04xfq0f34,https://ror.org/001g2x261,Institut für Unternehmenskybernetik,Related,Release
4217,https://github.com/ror-community/ror-updates/issues/4217,Modify the information in an existing ROR record: RWTH Aachen University - https://ror.org/04xfq0f34,Institut für Unternehmenskybernetik,https://ror.org/001g2x261,https://ror.org/04xfq0f34,RWTH Aachen University,Related,Release
4217,https://github.com/ror-community/ror-updates/issues/4217,Modify the information in an existing ROR record: RWTH Aachen University - https://ror.org/04xfq0f34,RWTH Aachen University,https://ror.org/04xfq0f34,https://ror.org/03ppaqb54,FIR (Institute for Industrial Management) at RWTH Aachen University,Related,Release
4217,https://github.com/ror-community/ror-updates/issues/4217,Modify the information in an existing ROR record: RWTH Aachen University - https://ror.org/04xfq0f34,FIR (Institute for Industrial Management) at RWTH Aachen University,https://ror.org/03ppaqb54,https://ror.org/04xfq0f34,RWTH Aachen University,Related,Release
4230,https://github.com/ror-community/ror-updates/issues/4230,Modify the information in an existing ROR record: CentraleSupélec - https://ror.org/019tcpt25,CentraleSupélec,https://ror.org/019tcpt25,https://ror.org/055swm364,"Laboratoire Matériaux Optiques, Photonique et Systèmes",Child,Production
4230,https://github.com/ror-community/ror-updates/issues/4230,Modify the information in an existing ROR record: CentraleSupélec - https://ror.org/019tcpt25,"Laboratoire Matériaux Optiques, Photonique et Systèmes",https://ror.org/055swm364,https://ror.org/019tcpt25,CentraleSupélec,Parent,Release
4229,https://github.com/ror-community/ror-updates/issues/4229,Modify the information in an existing ROR record: Supélec - https://ror.org/00n7gwn90,Supélec,https://ror.org/00n7gwn90,https://ror.org/019tcpt25,CentraleSupélec,Successor,Release
4229,https://github.com/ror-community/ror-updates/issues/4229,Modify the information in an existing ROR record: Supélec - https://ror.org/00n7gwn90,CentraleSupélec,https://ror.org/019tcpt25,https://ror.org/00n7gwn90,Supélec,Predecessor,Release
4231,https://github.com/ror-community/ror-updates/issues/4231,Modify the information in an existing ROR record: École Centrale Paris - https://ror.org/00v0y5771,École Centrale Paris,https://ror.org/00v0y5771,https://ror.org/019tcpt25,CentraleSupélec,Successor,Release
4231,https://github.com/ror-community/ror-updates/issues/4231,Modify the information in an existing ROR record: École Centrale Paris - https://ror.org/00v0y5771,CentraleSupélec,https://ror.org/019tcpt25,https://ror.org/00v0y5771,École Centrale Paris,Predecessor,Release
4276,https://github.com/ror-community/ror-updates/issues/4276,"Modify the information in an existing ROR record: 
Rassegna Sindacale/Collettiva/CGIL https://ror.org/05y3vqm92
",Rassegna Sindacale/Collettiva/CGIL,https://ror.org/05y3vqm92,https://ror.org/016yqb229,Confederazione Generale Italiana del Lavoro,Successor,Release
4057,https://github.com/ror-community/ror-updates/issues/4057,"Deprecate an existing ROR record: 
 
The University of Texas Health Science Centerhttps://ror.org/05cwbxa29",The University of Texas Health Science Center,https://ror.org/05cwbxa29,https://ror.org/03gds6c39,The University of Texas Health Science Center at Houston,Successor,Production
4042,https://github.com/ror-community/ror-updates/issues/4042,"Add a new organization to ROR: 
 
Observatoire des Sciences de l'Univers de Grenoble",Observatoire des Sciences de l'Univers de Grenoble,https://ror.org/03vte9x46,https://ror.org/04kdfz702,Institut National des Sciences de l'Univers,Parent,Production
4042,https://github.com/ror-community/ror-updates/issues/4042,"Add a new organization to ROR: 
 
Observatoire des Sciences de l'Univers de Grenoble",Institut National des Sciences de l'Univers,https://ror.org/04kdfz702,https://ror.org/03vte9x46,Observatoire des Sciences de l'Univers de Grenoble,Child,Release
4042,https://github.com/ror-community/ror-updates/issues/4042,"Add a new organization to ROR: 
 
Observatoire des Sciences de l'Univers de Grenoble",Observatoire des Sciences de l'Univers de Grenoble,https://ror.org/03vte9x46,https://ror.org/02feahw73,French National Centre for Scientific Research,Parent,Production
4042,https://github.com/ror-community/ror-updates/issues/4042,"Add a new organization to ROR: 
 
Observatoire des Sciences de l'Univers de Grenoble",French National Centre for Scientific Research,https://ror.org/02feahw73,https://ror.org/03vte9x46,Observatoire des Sciences de l'Univers de Grenoble,Child,Release
4042,https://github.com/ror-community/ror-updates/issues/4042,"Add a new organization to ROR: 
 
Observatoire des Sciences de l'Univers de Grenoble",Observatoire des Sciences de l'Univers de Grenoble,https://ror.org/03vte9x46,https://ror.org/003vg9w96,"National Research Institute for Agriculture, Food and Environment",Parent,Production
4042,https://github.com/ror-community/ror-updates/issues/4042,"Add a new organization to ROR: 
 
Observatoire des Sciences de l'Univers de Grenoble","National Research Institute for Agriculture, Food and Environment",https://ror.org/003vg9w96,https://ror.org/03vte9x46,Observatoire des Sciences de l'Univers de Grenoble,Child,Release
4042,https://github.com/ror-community/ror-updates/issues/4042,"Add a new organization to ROR: 
 
Observatoire des Sciences de l'Univers de Grenoble",Observatoire des Sciences de l'Univers de Grenoble,https://ror.org/03vte9x46,https://ror.org/015q23935,Institut de Recherche pour le Développement,Parent,Production
4042,https://github.com/ror-community/ror-updates/issues/4042,"Add a new organization to ROR: 
 
Observatoire des Sciences de l'Univers de Grenoble",Institut de Recherche pour le Développement,https://ror.org/015q23935,https://ror.org/03vte9x46,Observatoire des Sciences de l'Univers de Grenoble,Child,Release
4042,https://github.com/ror-community/ror-updates/issues/4042,"Add a new organization to ROR: 
 
Observatoire des Sciences de l'Univers de Grenoble",Observatoire des Sciences de l'Univers de Grenoble,https://ror.org/03vte9x46,https://ror.org/02rx3b187,Grenoble Alpes University,Parent,Production
